Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,72.733002,[ 8 35] ; [76  5],[29.12903226 13.87096774] ; [54.87096774 26.12903226],1
s7,1,0.000618,11.722021,[16 25] ; [55 22],[24.66949153 16.33050847] ; [46.33050847 30.66949153],1
r2,1,0.003992,8.287489,[37  6] ; [78  1],[40.53278689  2.46721311] ; [74.46721311  4.53278689],0
s6,1,0.004022,8.273784,[30 13] ; [73  8],[35.71774194  7.28225806] ; [67.28225806 13.71774194],0
a3,1,0.011071,6.453924,[28 15] ; [68 12],[33.56097561  9.43902439] ; [62.43902439 17.56097561],0
n2,1,0.018805,5.519576,[7 6] ; [22  3],[9.92105263 3.07894737] ; [19.07894737  5.92105263],0
a5,1,0.022157,5.233419,[27 16] ; [66 15],[32.25 10.75] ; [60.75 20.25],0
s8,1,0.028357,4.806202,[15 28] ; [45 36],[20.80645161 22.19354839] ; [39.19354839 41.80645161],0
n1,1,0.076517,3.137382,[3 9] ; [14 11],[5.51351351 6.48648649] ; [11.48648649 13.51351351],0
s4,1,0.08058,3.053163,[ 8 34] ; [27 52],[12.14876033 29.85123967] ; [22.85123967 56.14876033],0
b5,1,0.084584,2.974552,[23 20] ; [56 25],[27.39516129 15.60483871] ; [51.60483871 29.39516129],0
p9,1,0.084998,2.966649,[31 12] ; [68 12],[34.6097561  8.3902439] ; [64.3902439 15.6097561],0
a2,1,0.087319,2.923114,[ 9 34] ; [29 52],[13.17741935 29.82258065] ; [24.82258065 56.17741935],0
a1,1,0.091469,2.848321,[ 4 39] ; [ 2 79],[ 2.08064516 40.91935484] ; [ 3.91935484 77.08064516],0
n3,1,0.163373,1.942722,[7 6] ; [19  6],[8.89473684 4.10526316] ; [17.10526316  7.89473684],0
r3,1,0.165674,1.921656,[37  5] ; [76  4],[38.90163934  3.09836066] ; [74.09836066  5.90163934],0
u3,1,0.193868,1.687977,[8 7] ; [10  3],[9.64285714 5.35714286] ; [8.35714286 4.64285714],0
a4,1,0.227907,1.453876,[19 24] ; [45 36],[22.19354839 20.80645161] ; [41.80645161 39.19354839],0
p5,1,0.24061,1.377015,[ 6 37] ; [ 6 75],[ 4.16129032 38.83870968] ; [ 7.83870968 73.16129032],0
r4,1,0.248225,1.333265,[35  8] ; [72  9],[37.10483871  5.89516129] ; [69.89516129 11.10483871],0
v2,1,0.259567,1.271064,[25 18] ; [37 41],[22.03305785 20.96694215] ; [39.96694215 38.03305785],0
n5,1,0.286123,1.137773,[27 16] ; [57 22],[29.60655738 13.39344262] ; [54.39344262 24.60655738],0
p7,1,0.297807,1.08399,[17 26] ; [39 40],[19.73770492 23.26229508] ; [36.26229508 42.73770492],0
d1,1,0.306005,1.047839,[23 20] ; [51 30],[25.66129032 17.33870968] ; [48.33870968 32.66129032],0
r1,1,0.336842,0.922412,[31 12] ; [63 16],[33.13114754  9.86885246] ; [60.86885246 18.13114754],0
v1,1,0.343523,0.897238,[18 24] ; [41 38],[20.47933884 21.52066116] ; [38.52066116 40.47933884],0
a7,1,0.35551,0.853694,[25 17] ; [55 26],[27.31707317 14.68292683] ; [52.68292683 28.31707317],0
v4,1,0.356185,0.851299,[39  4] ; [76  4],[40.20325203  2.79674797] ; [74.79674797  5.20325203],0
p2,1,0.411825,0.673526,[30 13] ; [62 19],[31.90322581 11.09677419] ; [60.09677419 20.90322581],0
p11,1,0.423656,0.640152,[25 18] ; [53 28],[27.0483871 15.9516129] ; [50.9516129 30.0483871],0
d5,1,0.459746,0.546514,[35  8] ; [70 11],[36.41129032  6.58870968] ; [68.58870968 12.41129032],0
d4,1,0.465312,0.533088,[36  6] ; [73  8],[37.2195122  4.7804878] ; [71.7804878  9.2195122],0
a6,1,0.474722,0.510965,[27 16] ; [56 25],[28.78225806 14.21774194] ; [54.21774194 26.78225806],0
n4,1,0.485701,0.486037,[29 14] ; [58 21],[30.66393443 12.33606557] ; [56.33606557 22.66393443],0
p1,1,0.494764,0.466148,[ 6 37] ; [ 8 73],[ 4.85483871 38.14516129] ; [ 9.14516129 71.85483871],0
p10,1,0.537525,0.380146,[31 11] ; [63 17],[32.36065574  9.63934426] ; [61.63934426 18.36065574],0
p3,1,0.614225,0.254068,[19 24] ; [32 49],[17.68548387 25.31451613] ; [33.31451613 47.68548387],0
p6,1,0.633592,0.227221,[11 32] ; [24 57],[12.13709677 30.86290323] ; [22.86290323 58.13709677],0
u2,1,0.670896,0.180556,[7 7] ; [7 5],[7.53846154 6.46153846] ; [6.46153846 5.53846154],0
n6,1,0.715761,0.13259,[37  6] ; [66 13],[36.30327869  6.69672131] ; [66.69672131 12.30327869],0
b4,1,0.717895,0.130518,[29 14] ; [52 29],[28.08870968 14.91129032] ; [52.91129032 28.08870968],0
s1,1,0.737021,0.112762,[ 2 40] ; [ 5 75],[ 2.40983607 39.59016393] ; [ 4.59016393 75.40983607],0
b1,1,0.799218,0.064698,[18 25] ; [32 49],[17.33870968 25.66129032] ; [32.66129032 48.33870968],0
d3,1,0.831317,0.045374,[30 13] ; [55 26],[29.47580645 13.52419355] ; [55.52419355 25.47580645],0
p4,1,0.845518,0.037963,[21 21] ; [42 39],[21.51219512 20.48780488] ; [41.48780488 39.51219512],0
v3,1,0.847767,0.036852,[13 30] ; [22 55],[12.54166667 30.45833333] ; [22.45833333 54.54166667],0
d2,1,0.872857,0.02561,[25 17] ; [47 34],[24.58536585 17.41463415] ; [47.41463415 33.58536585],0
p12,1,0.902035,0.015151,[ 4 39] ; [ 7 74],[ 3.81451613 39.18548387] ; [ 7.18548387 73.81451613],0
a8,1,0.925465,0.008752,[ 4 34] ; [ 8 64],[ 4.14545455 33.85454545] ; [ 7.85454545 64.14545455],0
b2,1,0.984888,0.000359,[10 17] ; [19 32],[10.03846154 16.96153846] ; [18.96153846 32.03846154],0
b3,1,0.984888,0.000359,[10 17] ; [19 32],[10.03846154 16.96153846] ; [18.96153846 32.03846154],0
u1,1,0.994035,5.6e-05,[ 9 34] ; [17 64],[ 9.01612903 33.98387097] ; [16.98387097 64.01612903],0
