Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,2e-06,22.981682,[50 61] ; [16 90],[33.76036866 77.23963134] ; [32.23963134 73.76036866],1
v1,1,0.001147,10.574373,[70 41] ; [43 62],[58.06944444 52.93055556] ; [54.93055556 50.06944444],0
d3,1,0.004134,8.224213,[88 27] ; [62 44],[78.05429864 36.94570136] ; [71.94570136 34.05429864],0
b1,1,0.015222,5.890541,[30 85] ; [44 62],[38.50678733 76.49321267] ; [35.49321267 70.50678733],0
p3,1,0.016392,5.760313,[59 56] ; [37 68],[50.18181818 64.81818182] ; [45.81818182 59.18181818],0
d5,1,0.02006,5.406704,[99 16] ; [78 28],[92.1040724 22.8959276] ; [84.8959276 21.1040724],0
d1,1,0.028538,4.795283,[69 46] ; [48 58],[60.88235294 54.11764706] ; [56.11764706 49.88235294],0
r3,1,0.031214,4.641181,[112   3] ; [96 10],[108.23529412   6.76470588] ; [99.76470588  6.23529412],0
p12,1,0.056258,3.644406,[ 12 103] ; [  4 102],[  8.32579186 106.67420814] ; [ 7.67420814 98.32579186],0
b4,1,0.112226,2.522595,[76 39] ; [59 47],[70.24886878 44.75113122] ; [64.75113122 41.24886878],0
p4,1,0.125059,2.352788,[72 43] ; [55 50],[66.38636364 48.61363636] ; [60.61363636 44.38636364],0
p1,1,0.148938,2.083092,[  3 112] ; [ 7 98],[  5.22727273 109.77272727] ; [  4.77272727 100.22727273],0
s8,1,0.151456,2.057521,[25 90] ; [32 74],[29.66063348 85.33936652] ; [27.33936652 78.66063348],0
r1,1,0.156897,2.003886,[92 22] ; [77 29],[87.57272727 26.42727273] ; [81.42727273 24.57272727],0
a7,1,0.160848,1.966236,[90 24] ; [75 31],[85.5 28.5] ; [79.5 26.5],0
p9,1,0.184445,1.761441,[96 18] ; [81 24],[92.1369863 21.8630137] ; [84.8630137 20.1369863],0
p10,1,0.211014,1.564453,[93 22] ; [76 27],[89.15137615 25.84862385] ; [79.84862385 23.15137615],0
