Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.0,44.557734,[110   3] ; [14 13],[100.08571429  12.91428571] ; [23.91428571  3.08571429],1
r2,1,0.0,44.557734,[110   3] ; [14 13],[100.08571429  12.91428571] ; [23.91428571  3.08571429],1
r1,1,0.0,35.156206,[86 25] ; [ 5 23],[72.66906475 38.33093525] ; [18.33093525  9.66906475],1
v4,1,2.7e-05,17.609781,[109   3] ; [20  7],[103.94244604   8.05755396] ; [25.05755396  1.94244604],1
a7,1,0.000253,13.38972,[78 34] ; [ 9 19],[69.6 42.4] ; [17.4 10.6],1
v3,1,0.00125,10.414897,[38 73] ; [ 1 27],[31.14388489 79.85611511] ; [ 7.85611511 20.14388489],0
n6,1,0.003996,8.285847,[96 17] ; [17 11],[90.56028369 22.43971631] ; [22.43971631  5.56028369],0
b1,1,0.00477,7.964631,[36 77] ; [17 11],[42.4751773 70.5248227] ; [10.5248227 17.4751773],0
a6,1,0.007166,7.230765,[72 41] ; [10 18],[65.71631206 47.28368794] ; [16.28368794 11.71631206],0
p3,1,0.008244,6.979664,[55 57] ; [ 6 22],[48.8 63.2] ; [12.2 15.8],0
a5,1,0.012653,6.21698,[66 47] ; [ 9 19],[60.10638298 52.89361702] ; [14.89361702 13.10638298],0
s6,1,0.018341,5.563281,[66 43] ; [10 18],[60.46715328 48.53284672] ; [15.53284672 12.46715328],0
v1,1,0.027159,4.880664,[53 57] ; [ 7 21],[47.82608696 62.17391304] ; [12.17391304 15.82608696],0
a3,1,0.031319,4.635366,[62 51] ; [ 9 19],[56.90070922 56.09929078] ; [14.09929078 13.90070922],0
s8,1,0.033477,4.521193,[44 68] ; [ 5 23],[39.2 72.8] ; [ 9.8 18.2],0
s7,1,0.041881,4.140017,[50 58] ; [ 6 19],[45.47368421 62.52631579] ; [10.52631579 14.47368421],0
n4,1,0.047757,3.918507,[85 27] ; [16 12],[80.8 31.2] ; [20.2  7.8],0
u3,1,0.048259,3.900929,[24 27] ; [ 4 15],[20.4 30.6] ; [ 7.6 11.4],0
p9,1,0.05641,3.639899,[90 21] ; [18 10],[86.24460432 24.75539568] ; [21.75539568  6.24460432],0
n2,1,0.057133,3.618701,[24  4] ; [9 6],[21.48837209  6.51162791] ; [11.51162791  3.48837209],0
s3,1,0.05903,3.564419,[60 52] ; [ 9 18],[55.5971223 56.4028777] ; [13.4028777 13.5971223],0
n3,1,0.069282,3.299957,[25  3] ; [10  5],[22.79069767  5.20930233] ; [12.20930233  2.79069767],0
d5,1,0.075897,3.150643,[61 51] ; [10 18],[56.8 55.2] ; [14.2 13.8],0
v2,1,0.083994,2.985871,[50 57] ; [ 8 20],[45.97037037 61.02962963] ; [12.02962963 15.97037037],0
p1,1,0.103402,2.652273,[17 96] ; [ 1 27],[14.42553191 98.57446809] ; [ 3.57446809 24.42553191],0
p10,1,0.158489,1.98858,[85 25] ; [18 10],[82.10144928 27.89855072] ; [20.89855072  7.10144928],0
d2,1,0.203022,1.620503,[29 84] ; [ 4 24],[26.44680851 86.55319149] ; [ 6.55319149 21.44680851],0
u2,1,0.211799,1.559088,[21 30] ; [11  8],[23.31428571 27.68571429] ; [ 8.68571429 10.31428571],0
a4,1,0.227195,1.458333,[28 84] ; [ 4 24],[25.6 86.4] ; [ 6.4 21.6],0
p5,1,0.244101,1.356753,[ 12 100] ; [ 1 27],[ 10.4 101.6] ; [ 2.6 25.4],0
s5,1,0.245483,1.34883,[27 83] ; [ 4 24],[24.71014493 85.28985507] ; [ 6.28985507 21.71014493],0
b4,1,0.290206,1.118666,[56 57] ; [17 11],[58.5035461 54.4964539] ; [14.4964539 13.5035461],0
p4,1,0.290505,1.117279,[65 48] ; [13 15],[62.5106383 50.4893617] ; [15.4893617 12.5106383],0
p11,1,0.316528,1.003239,[87 26] ; [19  9],[84.95035461 28.04964539] ; [21.04964539  6.95035461],0
p6,1,0.381748,0.765064,[34 77] ; [11 17],[35.9352518 75.0647482] ; [ 9.0647482 18.9352518],0
s2,1,0.425238,0.635793,[41 71] ; [ 8 20],[39.2 72.8] ; [ 9.8 18.2],0
a8,1,0.43299,0.614791,[13 88] ; [ 2 25],[11.8359375 89.1640625] ; [ 3.1640625 23.8359375],0
n5,1,0.443282,0.587772,[84 28] ; [19  9],[82.4 29.6] ; [20.6  7.4],0
p8,1,0.472915,0.515156,[55 54] ; [12 16],[53.30656934 55.69343066] ; [13.69343066 14.30656934],0
d3,1,0.475869,0.508316,[37 75] ; [ 7 20],[35.45323741 76.54676259] ; [ 8.54676259 18.45323741],0
p7,1,0.617094,0.249974,[73 38] ; [17 11],[71.8705036 39.1294964] ; [18.1294964  9.8705036],0
s4,1,0.663805,0.188934,[20 92] ; [ 6 22],[20.8 91.2] ; [ 5.2 22.8],0
b3,1,0.681917,0.167976,[17 51] ; [ 3 12],[16.38554217 51.61445783] ; [ 3.61445783 11.38554217],0
b2,1,0.681917,0.167976,[17 51] ; [ 3 12],[16.38554217 51.61445783] ; [ 3.61445783 11.38554217],0
n1,1,0.875931,0.024376,[10 18] ; [ 5 10],[ 9.76744186 18.23255814] ; [5.23255814 9.76744186],0
b5,1,0.890805,0.018847,[67 46] ; [17 11],[67.31914894 45.68085106] ; [16.68085106 11.31914894],0
u1,1,0.993541,6.6e-05,[  4 109] ; [ 1 27],[  4.0070922 108.9929078] ; [ 0.9929078 27.0070922],0
