Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,62.684777,[ 2 28] ; [83 15],[19.921875 10.078125] ; [65.078125 32.921875],1
p1,1,0.127084,2.32777,[ 4 26] ; [ 5 92],[ 2.12598425 27.87401575] ; [ 6.87401575 90.12598425],0
s7,1,0.14008,2.177078,[ 4 24] ; [25 64],[ 6.94017094 21.05982906] ; [22.05982906 66.94017094],0
d3,1,0.140386,2.173721,[11 19] ; [51 47],[14.53125 15.46875] ; [47.46875 50.53125],0
p10,1,0.148232,2.090349,[ 3 27] ; [21 75],[ 5.71428571 24.28571429] ; [18.28571429 77.71428571],0
n2,1,0.149697,2.075336,[ 8 10] ; [24 13],[10.47272727  7.52727273] ; [21.52727273 15.47272727],0
a5,1,0.219351,1.508614,[13 17] ; [55 43],[15.9375 14.0625] ; [52.0625 45.9375],0
b2,1,0.227581,1.455916,[10 12] ; [19 42],[ 7.68674699 14.31325301] ; [21.31325301 39.68674699],0
b3,1,0.227581,1.455916,[10 12] ; [19 42],[ 7.68674699 14.31325301] ; [21.31325301 39.68674699],0
b5,1,0.302661,1.062432,[13 17] ; [53 45],[15.46875 14.53125] ; [50.53125 47.46875],0
a3,1,0.309991,1.030714,[15 14] ; [61 37],[17.35433071 11.64566929] ; [58.64566929 39.35433071],0
a6,1,0.313166,1.017274,[14 16] ; [56 42],[16.40625 13.59375] ; [53.59375 44.40625],0
a8,1,0.347695,0.881851,[ 1 28] ; [ 8 84],[ 2.15702479 26.84297521] ; [ 6.84297521 85.15702479],0
p12,1,0.376028,0.783647,[ 1 29] ; [ 1 96],[ 0.47244094 29.52755906] ; [ 1.52755906 95.47244094],0
d1,1,0.405174,0.692918,[10 20] ; [41 57],[11.953125 18.046875] ; [39.046875 58.953125],0
u2,1,0.416304,0.660724,[ 5 10] ; [16 19],[6.3 8.7] ; [14.7 20.3],0
s5,1,0.424106,0.638909,[ 4 26] ; [19 77],[ 5.47619048 24.52380952] ; [17.52380952 78.47619048],0
n1,1,0.446007,0.580779,[ 7 11] ; [10 25],[ 5.77358491 12.22641509] ; [11.22641509 23.77358491],0
a2,1,0.449784,0.571196,[ 4 26] ; [19 79],[ 5.390625 24.609375] ; [17.609375 80.390625],0
b1,1,0.504112,0.446269,[18 12] ; [52 46],[16.40625 13.59375] ; [53.59375 44.40625],0
n4,1,0.633871,0.226847,[21  9] ; [64 34],[19.921875 10.078125] ; [65.078125 32.921875],0
a4,1,0.731106,0.118099,[13 16] ; [40 57],[12.1984127 16.8015873] ; [40.8015873 56.1984127],0
d2,1,0.76667,0.088051,[13 16] ; [47 51],[13.7007874 15.2992126] ; [46.2992126 51.7007874],0
b4,1,0.824826,0.048992,[18 12] ; [61 37],[18.515625 11.484375] ; [60.484375 37.515625],0
s1,1,0.918921,0.010362,[ 3 27] ; [ 9 87],[ 2.85714286 27.14285714] ; [ 9.14285714 86.85714286],0
