Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v1,1,3e-06,21.648995,[39 17] ; [20 51],[26.01574803 29.98425197] ; [32.98425197 38.01574803],1
d1,1,0.293507,1.103466,[ 5 53] ; [ 3 69],[ 3.56923077 54.43076923] ; [ 4.43076923 67.56923077],0
s3,1,0.359768,0.838702,[33 23] ; [35 34],[30.464 25.536] ; [37.536 31.464],0
a1,1,0.380001,0.7707,[ 2 56] ; [ 5 67],[ 3.12307692 54.87692308] ; [ 3.87692308 68.12307692],0
s7,1,0.383359,0.759903,[26 26] ; [29 40],[23.63636364 28.36363636] ; [31.36363636 37.63636364],0
n5,1,0.392972,0.729727,[50  8] ; [58 14],[48.18461538  9.81538462] ; [59.81538462 12.18461538],0
u1,1,0.422764,0.642618,[ 1 57] ; [ 3 69],[ 1.78461538 56.21538462] ; [ 2.21538462 69.78461538],0
b5,1,0.472698,0.515663,[31 27] ; [43 29],[33.01538462 24.98461538] ; [40.98461538 31.01538462],0
b1,1,0.528078,0.398089,[29 29] ; [32 40],[27.21538462 30.78461538] ; [33.78461538 38.21538462],0
s2,1,0.528368,0.397528,[26 30] ; [29 42],[24.2519685 31.7480315] ; [30.7480315 40.2519685],0
d2,1,0.604685,0.267987,[16 42] ; [17 55],[14.72307692 43.27692308] ; [18.27692308 53.72307692],0
d4,1,0.624832,0.239135,[27 30] ; [31 41],[25.62790698 31.37209302] ; [32.37209302 39.62790698],0
s6,1,0.631032,0.230664,[33 24] ; [37 32],[31.66666667 25.33333333] ; [38.33333333 30.66666667],0
n1,1,0.690328,0.15873,[4 5] ; [11 10],[4.5 4.5] ; [10.5 10.5],0
a2,1,0.75991,0.093391,[ 4 54] ; [ 6 66],[ 4.46153846 53.53846154] ; [ 5.53846154 66.46153846],0
a4,1,0.807248,0.059525,[12 45] ; [16 54],[12.56692913 44.43307087] ; [15.43307087 54.56692913],0
a8,1,0.834883,0.043449,[ 7 46] ; [ 8 59],[ 6.625 46.375] ; [ 8.375 58.625],0
p1,1,0.859429,0.031365,[10 46] ; [12 60],[ 9.625 46.375] ; [12.375 59.625],0
b4,1,0.878262,0.023462,[33 25] ; [40 32],[32.56923077 25.43076923] ; [40.43076923 31.56923077],0
s5,1,0.92048,0.009966,[15 40] ; [18 50],[14.75609756 40.24390244] ; [18.24390244 49.75609756],0
p5,1,0.97425,0.001042,[ 8 48] ; [10 61],[ 7.93700787 48.06299213] ; [10.06299213 60.93700787],0
