Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p1,1,0.0,55.684087,[ 36 530] ; [24 47],[ 53.31240188 512.68759812] ; [ 6.68759812 64.31240188],1
p12,1,0.0,51.772164,[ 30 538] ; [21 49],[ 45.40438871 522.59561129] ; [ 5.59561129 64.40438871],1
s5,1,0.0,40.507816,[155 399] ; [43 21],[177.49514563 376.50485437] ; [20.50485437 43.49514563],1
p8,1,0.0,27.44178,[279 282] ; [58 12],[299.61489699 261.38510301] ; [37.38510301 32.61489699],1
p6,1,0.0,26.702085,[185 379] ; [45 25],[204.60567823 359.39432177] ; [25.39432177 44.60567823],1
p3,1,1e-06,23.840468,[263 306] ; [54 16],[282.27386541 286.72613459] ; [34.72613459 35.27386541],1
p4,1,2e-06,22.995448,[324 244] ; [60  9],[342.40502355 225.59497645] ; [41.59497645 27.40502355],1
s7,1,2.2e-05,18.024816,[242 302] ; [47 18],[258.1543514 285.8456486] ; [30.8456486 34.1543514],1
s8,1,0.00016,14.254531,[223 344] ; [43 25],[237.51496063 329.48503937] ; [28.48503937 39.51496063],1
v3,1,0.0008,11.240832,[207 342] ; [40 28],[219.77795786 329.22204214] ; [27.22204214 40.77795786],1
n5,1,0.001832,9.710973,[404 162] ; [63  8],[414.94819466 151.05180534] ; [52.05180534 18.94819466],0
a1,1,0.002558,9.098412,[ 20 550] ; [ 8 63],[ 24.89859594 545.10140406] ; [ 3.10140406 67.89859594],0
p10,1,0.003342,8.610864,[451 114] ; [66  4],[460.00787402 104.99212598] ; [56.99212598 13.00787402],0
s6,1,0.003433,8.561769,[368 194] ; [55 11],[378.54458599 183.45541401] ; [44.45541401 21.54458599],0
v1,1,0.005456,7.721848,[289 268] ; [48 21],[299.85463259 257.14536741] ; [37.14536741 31.85463259],0
p7,1,0.005606,7.672885,[337 218] ; [53 15],[347.4317817 207.5682183] ; [42.5682183 25.4317817],0
b5,1,0.005894,7.582285,[383 187] ; [36 35],[372.58970359 197.41029641] ; [46.41029641 24.58970359],0
n4,1,0.007328,7.190782,[422 146] ; [63  8],[431.11111111 136.88888889] ; [53.88888889 17.11111111],0
a6,1,0.012959,6.174764,[448 120] ; [46 24],[439.79937304 128.20062696] ; [54.20062696 15.79937304],0
p9,1,0.013808,6.062533,[465  96] ; [66  4],[472.09350238  88.90649762] ; [58.90649762 11.09350238],0
s1,1,0.015683,5.838042,[ 16 543] ; [ 6 65],[ 19.52063492 539.47936508] ; [ 2.47936508 68.52063492],0
n6,1,0.037686,4.319157,[471  96] ; [64  5],[476.95754717  90.04245283] ; [58.04245283 10.95754717],0
r3,1,0.043752,4.06609,[548  20] ; [64  6],[544.85266458  23.14733542] ; [67.14733542  2.85266458],0
p11,1,0.089505,2.883261,[430 140] ; [60 11],[435.72542902 134.27457098] ; [54.27457098 16.72542902],0
n1,1,0.114432,2.491914,[43 78] ; [8 6],[45.71111111 75.28888889] ; [5.28888889 8.71111111],0
b3,1,0.133767,2.248231,[108 214] ; [23 29],[112.78609626 209.21390374] ; [18.21390374 33.78609626],0
b2,1,0.133767,2.248231,[108 214] ; [23 29],[112.78609626 209.21390374] ; [18.21390374 33.78609626],0
s2,1,0.134904,2.235139,[285 279] ; [42 28],[290.89589905 273.10410095] ; [36.10410095 33.89589905],0
n2,1,0.206237,1.597645,[87 35] ; [13  2],[89.05109489 32.94890511] ; [10.94890511  4.05109489],0
a5,1,0.229591,1.443395,[420 150] ; [57 14],[424.16536661 145.83463339] ; [52.83463339 18.16536661],0
s3,1,0.24806,1.334198,[308 252] ; [43 26],[312.49602544 247.50397456] ; [38.50397456 30.49602544],0
a3,1,0.259449,1.271696,[403 164] ; [55 16],[407.03134796 159.96865204] ; [50.96865204 20.03134796],0
n3,1,0.260948,1.263723,[90 32] ; [9 6],[88.16058394 33.83941606] ; [10.83941606  4.16058394],0
d5,1,0.284145,1.147156,[476  93] ; [55 15],[472.83098592  96.16901408] ; [58.16901408 11.83098592],0
a2,1,0.303953,1.056772,[170 400] ; [17 54],[166.28705148 403.71294852] ; [20.71294852 50.28705148],0
u2,1,0.306853,1.044173,[91 73] ; [11  5],[92.93333333 71.06666667] ; [9.06666667 6.93333333],0
v4,1,0.355519,0.85366,[549  20] ; [69  1],[550.30046948  18.69953052] ; [67.69953052  2.30046948],0
