Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,58.298219,[142  57] ; [ 3 38],[120.22916667  78.77083333] ; [24.77083333 16.22916667],1
d4,1,0.0,28.477467,[180  18] ; [24 17],[169.0041841  28.9958159] ; [34.9958159  6.0041841],1
a4,1,1e-06,23.493777,[ 96 103] ; [ 3 38],[ 82.0875 116.9125] ; [16.9125 24.0875],1
a5,1,0.00012,14.799149,[148  51] ; [18 23],[137.64166667  61.35833333] ; [28.35833333 12.64166667],1
d2,1,0.000496,12.130362,[102  95] ; [ 9 32],[ 91.87815126 105.12184874] ; [19.12184874 21.87815126],1
a2,1,0.012448,6.245863,[ 43 156] ; [ 2 39],[ 37.3125 161.6875] ; [ 7.6875 33.3125],0
u1,1,0.040151,4.211473,[ 35 164] ; [ 2 39],[ 30.67916667 168.32083333] ; [ 6.32083333 34.67916667],0
b4,1,0.049936,3.843608,[125  74] ; [19 22],[119.4  79.6] ; [24.6 16.4],0
p5,1,0.050264,3.832646,[  6 192] ; [ 4 37],[  8.28451883 189.71548117] ; [ 1.71548117 39.28451883],0
b5,1,0.06236,3.473468,[128  71] ; [20 21],[122.71666667  76.28333333] ; [25.28333333 15.71666667],0
d3,1,0.069539,3.293876,[149  50] ; [25 16],[144.275  54.725] ; [29.725 11.275],0
a3,1,0.091318,2.850979,[143  56] ; [24 17],[138.47083333  60.52916667] ; [28.52916667 12.47083333],0
n4,1,0.107109,2.596364,[144  54] ; [24 16],[139.76470588  58.23529412] ; [28.23529412 11.76470588],0
p1,1,0.120507,2.410716,[  5 193] ; [ 3 38],[  6.62761506 191.37238494] ; [ 1.37238494 39.62761506],0
p7,1,0.126428,2.335828,[93 96] ; [25 15],[97.38864629 91.61135371] ; [20.61135371 19.38864629],0
p4,1,0.140217,2.175574,[ 83 112] ; [12 28],[ 78.82978723 116.17021277] ; [16.17021277 23.82978723],0
v4,1,0.180071,1.79704,[179  17] ; [39  1],[181.05084746  14.94915254] ; [36.94915254  3.05084746],0
