Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,1e-06,24.717241,[39 13] ; [39 77],[24.14285714 27.85714286] ; [53.85714286 62.14285714],1
p12,1,0.00012,14.796369,[ 8 44] ; [  1 114],[ 2.80239521 49.19760479] ; [  6.19760479 108.80239521],1
s3,1,0.000545,11.95639,[37 13] ; [52 64],[26.80722892 23.19277108] ; [62.19277108 53.80722892],1
s6,1,0.000606,11.758462,[43  9] ; [64 52],[33.11904762 18.88095238] ; [73.88095238 42.11904762],1
s8,1,0.000613,11.736111,[30 22] ; [35 82],[20. 32.] ; [45. 72.],1
p10,1,0.006154,7.504556,[45  7] ; [76 39],[37.67664671 14.32335329] ; [83.32335329 31.67664671],0
r4,1,0.01576,5.829486,[49  3] ; [93 24],[43.69230769  8.30769231] ; [98.30769231 18.69230769],0
p5,1,0.018678,5.531451,[ 5 47] ; [  2 113],[ 2.17964072 49.82035928] ; [  4.82035928 110.17964072],0
p9,1,0.032129,4.591581,[46  6] ; [84 30],[40.72289157 11.27710843] ; [89.27710843 24.72289157],0
d4,1,0.038771,4.270886,[46  6] ; [87 30],[40.92307692 11.07692308] ; [92.07692308 24.92307692],0
d2,1,0.051822,3.781521,[26 26] ; [40 77],[20.30769231 31.69230769] ; [45.69230769 71.30769231],0
a3,1,0.061629,3.493004,[43  8] ; [82 34],[38.17365269 12.82634731] ; [86.82634731 29.17365269],0
s4,1,0.078739,3.090736,[11 40] ; [ 13 103],[ 7.32934132 43.67065868] ; [16.67065868 99.32934132],0
v4,1,0.080909,3.046547,[50  1] ; [104  11],[47.31325301  3.68674699] ; [106.68674699   8.31325301],0
d5,1,0.084761,2.971157,[43  9] ; [82 35],[38.46153846 13.53846154] ; [86.53846154 30.46153846],0
s7,1,0.103072,2.657352,[27 25] ; [43 69],[22.19512195 29.80487805] ; [47.80487805 64.19512195],0
d3,1,0.105839,2.615282,[26 26] ; [74 43],[30.76923077 21.23076923] ; [69.23076923 47.76923077],0
