Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,300.743196,[300  62] ; [ 32 226],[193.84516129 168.15483871] ; [138.15483871 119.84516129],1
s6,1,0.0,126.504354,[308  48] ; [112 144],[244.31372549 111.68627451] ; [175.68627451  80.31372549],1
s7,1,0.0,92.264692,[237 110] ; [ 70 177],[179.34175084 167.65824916] ; [127.65824916 119.34175084],1
s8,1,0.0,62.212521,[218 143] ; [ 73 185],[169.71082391 191.28917609] ; [121.28917609 136.71082391],1
s5,1,0.0,28.902111,[155 191] ; [ 60 195],[123.77703827 222.22296173] ; [ 91.22296173 163.77703827],1
s4,1,2.5e-05,17.76588,[ 76 282] ; [ 22 234],[ 57.14006515 300.85993485] ; [ 40.85993485 215.14006515],1
p12,1,0.00035,12.78427,[ 43 314] ; [ 10 249],[ 30.71590909 326.28409091] ; [ 22.28409091 236.71590909],1
p9,1,0.000961,10.901216,[315  42] ; [203  56],[300.20454545  56.79545455] ; [217.79545455  41.20454545],1
r2,1,0.00414,8.221449,[355   5] ; [244  14],[348.93203883  11.06796117] ; [250.06796117   7.93203883],0
n5,1,0.006297,7.463381,[280  78] ; [178  82],[265.31391586  92.68608414] ; [192.68608414  67.31391586],0
p6,1,0.010129,6.612058,[147 209] ; [ 80 177],[131.83034258 224.16965742] ; [ 95.16965742 161.83034258],0
u4,1,0.010683,6.51735,[ 15 347] ; [  2 259],[  9.87800963 352.12199037] ; [  7.12199037 253.87800963],0
p10,1,0.018857,5.514741,[304  54] ; [200  58],[292.90909091  65.09090909] ; [211.09090909  46.90909091],0
p4,1,0.025316,5.002169,[231 128] ; [143 115],[217.61102107 141.38897893] ; [156.38897893 101.61102107],0
p7,1,0.027371,4.867283,[238 109] ; [154 103],[225.20529801 121.79470199] ; [166.79470199  90.20529801],0
n1,1,0.029298,4.75,[34 42] ; [15 42],[28. 48.] ; [21. 36.],0
a3,1,0.035134,4.438637,[286  75] ; [187  73],[274.96457327  86.03542673] ; [198.03542673  61.96457327],0
u3,1,0.038808,4.269231,[54 20] ; [42 32],[48. 26.] ; [48. 26.],0
u2,1,0.041111,4.171429,[51 22] ; [39 34],[45. 28.] ; [45. 28.],0
n2,1,0.069994,3.283153,[57 19] ; [35 23],[52.17910448 23.82089552] ; [39.82089552 18.17910448],0
p2,1,0.070896,3.262149,[310  50] ; [209  50],[301.84168013  58.15831987] ; [217.15831987  41.84168013],0
p3,1,0.07988,3.067347,[193 168] ; [120 139],[182.24677419 178.75322581] ; [130.75322581 128.24677419],0
d2,1,0.080787,3.048996,[210 152] ; [133 128],[199.30337079 162.69662921] ; [143.69662921 117.30337079],0
p5,1,0.098097,2.73622,[ 47 310] ; [ 23 236],[ 40.56818182 316.43181818] ; [ 29.43181818 229.56818182],0
r3,1,0.100193,2.702463,[350   9] ; [248  13],[346.26129032  12.73870968] ; [251.73870968   9.26129032],0
n4,1,0.140766,2.169561,[289  72] ; [196  65],[281.48713826  79.51286174] ; [203.51286174  57.48713826],0
p11,1,0.152838,2.043692,[288  74] ; [195  66],[280.65168539  81.34831461] ; [202.34831461  58.65168539],0
u1,1,0.158337,1.990037,[ 88 274] ; [ 51 210],[ 80.76725522 281.23274478] ; [ 58.23274478 202.76725522],0
p8,1,0.158513,1.988352,[201 157] ; [129 127],[192.41042345 165.58957655] ; [137.58957655 118.41042345],0
b2,1,0.171096,1.873317,[ 94 125] ; [ 56 100],[ 87.6 131.4] ; [62.4 93.6],0
b3,1,0.171096,1.873317,[ 94 125] ; [ 56 100],[ 87.6 131.4] ; [62.4 93.6],0
p1,1,0.193306,1.692242,[ 29 330] ; [ 14 246],[ 24.93861066 334.06138934] ; [ 18.06138934 241.93861066],0
a2,1,0.197803,1.658522,[110 252] ; [ 67 194],[102.84751204 259.15248796] ; [ 74.15248796 186.84751204],0
d1,1,0.20844,1.582229,[265  97] ; [179  82],[257.99036918 104.00963082] ; [186.00963082  74.99036918],0
s1,1,0.269864,1.217438,[ 14 344] ; [  6 253],[ 11.60453809 346.39546191] ; [  8.39546191 250.60453809],0
v4,1,0.299192,1.07779,[349  12] ; [248  13],[346.4903537  14.5096463] ; [250.5096463  10.4903537],0
