Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.0,64.658933,[193 100] ; [ 36 108],[153.54004577 139.45995423] ; [75.45995423 68.54004577],1
p6,1,0.0,50.709597,[160 133] ; [ 27 117],[125.3798627 167.6201373] ; [61.6201373 82.3798627],1
p2,1,9e-06,19.610624,[261  32] ; [105  40],[244.83561644  48.16438356] ; [121.16438356  23.83561644],1
p3,1,6.2e-05,16.055085,[177 115] ; [58 86],[157.3853211 134.6146789] ; [77.6146789 66.3853211],1
p4,1,7e-05,15.82343,[211  81] ; [77 68],[192.43935927  99.56064073] ; [95.56064073 49.43935927],1
p11,1,0.000314,12.982242,[241  52] ; [97 48],[226.10502283  66.89497717] ; [111.89497717  33.10502283],1
n5,1,0.000954,10.913955,[237  53] ; [98 47],[223.33333333  66.66666667] ; [111.66666667  33.33333333],1
p10,1,0.001059,10.720789,[261  31] ; [111  32],[249.71034483  42.28965517] ; [122.28965517  20.71034483],0
s7,1,0.004154,8.215293,[211  74] ; [82 54],[198.34916865  86.65083135] ; [94.65083135 41.34916865],0
p5,1,0.005469,7.717413,[ 46 245] ; [  9 133],[ 36.9630485 254.0369515] ; [ 18.0369515 123.9630485],0
s5,1,0.006375,7.441029,[146 137] ; [50 84],[133.01678657 149.98321343] ; [62.98321343 71.01678657],0
n6,1,0.0207,5.351916,[254  34] ; [115  29],[246.  42.] ; [123.  21.],0
v4,1,0.02527,5.005319,[285   6] ; [136   9],[280.98853211  10.01146789] ; [140.01146789   4.98853211],0
r1,1,0.029825,4.719357,[247  44] ; [110  34],[238.82068966  52.17931034] ; [118.17931034  25.82068966],0
a3,1,0.032355,4.579612,[227  65] ; [99 46],[217.83066362  74.16933638] ; [108.16933638  36.83066362],0
a8,1,0.032693,4.561807,[ 53 223] ; [ 14 116],[ 45.54679803 230.45320197] ; [ 21.45320197 108.54679803],0
a6,1,0.033944,4.497519,[196  94] ; [83 62],[186. 104.] ; [93. 52.],0
b5,1,0.038751,4.271744,[168 125] ; [98 47],[177.94063927 115.05936073] ; [88.05936073 56.94063927],0
s8,1,0.045982,3.98224,[191 101] ; [80 64],[181.49541284 110.50458716] ; [89.50458716 54.49541284],0
d2,1,0.070476,3.271906,[145 146] ; [85 59],[153.86206897 137.13793103] ; [76.13793103 67.86206897],0
a2,1,0.075972,3.149039,[ 86 207] ; [ 31 114],[ 78.26712329 214.73287671] ; [ 38.73287671 106.26712329],0
a1,1,0.076377,3.140363,[ 23 270] ; [  5 140],[ 18.73059361 274.26940639] ; [  9.26940639 135.73059361],0
n4,1,0.082704,3.010954,[234  57] ; [106  39],[226.9266055  64.0733945] ; [113.0733945  31.9266055],0
b4,1,0.104593,2.634075,[160 133] ; [91 54],[167.90639269 125.09360731] ; [83.09360731 61.90639269],0
u3,1,0.113727,2.501649,[38 26] ; [34 12],[41.89090909 22.10909091] ; [30.10909091 15.89090909],0
d3,1,0.116512,2.463592,[213  77] ; [96 49],[206.  84.] ; [103.  42.],0
n1,1,0.186646,1.743898,[18 35] ; [19 21],[21.08602151 31.91397849] ; [15.91397849 24.08602151],0
p9,1,0.19948,1.646176,[261  31] ; [120  21],[256.9330254  35.0669746] ; [124.0669746  16.9330254],0
v2,1,0.222585,1.487625,[172 110] ; [75 62],[166.23866348 115.76133652] ; [80.76133652 56.23866348],0
v3,1,0.254255,1.299772,[127 157] ; [52 82],[121.61722488 162.38277512] ; [57.38277512 76.61722488],0
b2,1,0.322109,0.980366,[ 75 110] ; [28 54],[ 71.3670412 113.6329588] ; [31.6329588 50.3670412],0
b3,1,0.322109,0.980366,[ 75 110] ; [28 54],[ 71.3670412 113.6329588] ; [31.6329588 50.3670412],0
s3,1,0.393786,0.727218,[256  36] ; [122  22],[253.1559633  38.8440367] ; [124.8440367  19.1559633],0
n2,1,0.447756,0.576326,[44 10] ; [30 10],[42.5106383 11.4893617] ; [31.4893617  8.5106383],0
a7,1,0.50803,0.438123,[208  83] ; [108  37],[210.90825688  80.09174312] ; [105.09174312  39.90825688],0
r4,1,0.508045,0.438092,[272  21] ; [132  13],[270.25570776  22.74429224] ; [133.74429224  11.25570776],0
d1,1,0.52877,0.396754,[185 108] ; [96 49],[187.97488584 105.02511416] ; [93.02511416 51.97488584],0
v1,1,0.535824,0.383335,[168 120] ; [75 61],[165.05660377 122.94339623] ; [77.94339623 58.05660377],0
b1,1,0.545128,0.366118,[122 171] ; [56 89],[119.07305936 173.92694064] ; [58.92694064 86.07305936],0
u4,1,0.563647,0.333429,[  9 284] ; [  6 139],[ 10.03424658 282.96575342] ; [  4.96575342 140.03424658],0
s6,1,0.655731,0.198751,[251  36] ; [122  20],[249.53613054  37.46386946] ; [123.46386946  18.53613054],0
a4,1,0.705524,0.142789,[141 152] ; [67 78],[139.14155251 153.85844749] ; [68.85844749 76.14155251],0
r2,1,0.718667,0.129773,[280  10] ; [139   6],[279.33333333  10.66666667] ; [139.66666667   5.33333333],0
u1,1,0.720959,0.127576,[ 65 228] ; [ 30 115],[ 63.55022831 229.44977169] ; [ 31.44977169 113.55022831],0
s1,1,0.835806,0.042957,[ 13 279] ; [  7 136],[ 13.42528736 278.57471264] ; [  6.57471264 136.42528736],0
d5,1,0.868056,0.027599,[241  48] ; [120  25],[240.38940092  48.61059908] ; [120.61059908  24.38940092],0
u2,1,0.871814,0.026036,[38 27] ; [27 18],[38.40909091 26.59090909] ; [26.59090909 18.40909091],0
s4,1,0.872281,0.025844,[ 68 220] ; [ 33 111],[ 67.33333333 220.66666667] ; [ 33.66666667 110.33333333],0
p1,1,0.915096,0.011366,[ 27 264] ; [ 13 132],[ 26.69724771 264.30275229] ; [ 13.30275229 131.69724771],0
d4,1,0.920555,0.009947,[251  39] ; [126  19],[251.33333333  38.66666667] ; [125.66666667  19.33333333],0
a5,1,0.95368,0.003374,[221  72] ; [109  36],[220.75342466  72.24657534] ; [109.24657534  35.75342466],0
p12,1,0.962324,0.002231,[ 33 260] ; [ 16 128],[ 32.85354691 260.14645309] ; [ 16.14645309 127.85354691],0
n3,1,0.980429,0.000602,[40 15] ; [29 11],[39.94736842 15.05263158] ; [29.05263158 10.94736842],0
