Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,152.079993,[ 50 200] ; [369 182],[130.77403246 119.22596754] ; [288.22596754 262.77403246],1
s3,1,0.0,140.288666,[ 65 185] ; [386 159],[141.82389937 108.17610063] ; [309.17610063 235.82389937],1
s7,1,0.0,102.040237,[ 53 185] ; [328 204],[117.76363636 120.23636364] ; [263.23636364 268.76363636],1
s8,1,0.0,85.638825,[ 55 197] ; [314 238],[115.65671642 136.34328358] ; [253.34328358 298.65671642],1
s5,1,0.0,72.619935,[ 33 212] ; [241 297],[ 85.73435504 159.26564496] ; [188.26564496 349.73435504],1
s4,1,1e-06,25.004147,[ 17 235] ; [114 433],[ 41.31664581 210.68335419] ; [ 89.68335419 457.31664581],1
p4,1,3e-06,21.945151,[120 129] ; [362 189],[150.0225  98.9775] ; [331.9775 219.0225],1
p9,1,6e-06,20.48295,[191  58] ; [486  60],[212.04150943  36.95849057] ; [464.95849057  81.04150943],1
p10,1,2.1e-05,18.129799,[183  67] ; [469  78],[204.51693852  45.48306148] ; [447.48306148  99.51693852],1
p5,1,6.1e-05,16.058269,[ 11 238] ; [ 77 473],[ 27.42428035 221.57571965] ; [ 60.57571965 489.42428035],1
n5,1,8e-05,15.561237,[165  85] ; [437 116],[187.42216687  62.57783313] ; [414.57783313 138.42216687],1
p12,1,0.000162,14.22344,[  7 243] ; [ 59 492],[ 20.59925094 229.40074906] ; [ 45.40074906 505.59925094],1
p6,1,0.000378,12.639737,[ 69 178] ; [224 321],[ 91.37752525 155.62247475] ; [201.62247475 343.37752525],1
u1,1,0.000495,12.135772,[ 29 223] ; [121 434],[ 46.8401487 205.1598513] ; [103.1598513 451.8401487],1
n6,1,0.001067,10.708099,[199  53] ; [484  67],[214.34122042  37.65877958] ; [468.65877958  82.34122042],0
v1,1,0.004296,8.154139,[117 132] ; [312 227],[135.55964467 113.44035533] ; [293.44035533 245.55964467],0
a2,1,0.00885,6.852801,[ 47 205] ; [151 404],[ 61.82899628 190.17100372] ; [136.17100372 418.82899628],0
d5,1,0.012633,6.21985,[191  60] ; [461  91],[203.8007472  47.1992528] ; [448.1992528 103.8007472],0
u4,1,0.013459,6.107796,[  1 251] ; [ 18 537],[  5.9330855 246.0669145] ; [ 13.0669145 541.9330855],0
p3,1,0.014577,5.966886,[111 139] ; [297 256],[127.02366127 122.97633873] ; [280.97633873 272.02366127],0
d1,1,0.021241,5.306871,[135 117] ; [345 210],[149.88847584 102.11152416] ; [330.11152416 224.88847584],0
r1,1,0.034909,4.449627,[205  46] ; [482  70],[214.74097136  36.25902864] ; [472.25902864  79.74097136],0
d4,1,0.037495,4.327781,[197  55] ; [464  87],[207.43711083  44.56288917] ; [453.56288917  97.43711083],0
n4,1,0.039076,4.257574,[183  69] ; [438 115],[194.4  57.6] ; [426.6 126.4],0
a1,1,0.043691,4.068471,[  6 246] ; [ 31 524],[ 11.55390335 240.44609665] ; [ 25.44609665 529.55390335],0
a5,1,0.049776,3.848987,[176  76] ; [423 131],[187.28039702  64.71960298] ; [411.71960298 142.28039702],0
p8,1,0.068054,3.329351,[119 129] ; [299 245],[130.88888889 117.11111111] ; [287.11111111 256.88888889],0
b4,1,0.069946,3.284295,[135 117] ; [335 220],[146.76579926 105.23420074] ; [323.23420074 231.76579926],0
n1,1,0.079418,3.076765,[15 37] ; [50 66],[20.11904762 31.88095238] ; [44.88095238 71.11904762],0
u3,1,0.092121,2.836913,[42 35] ; [99 51],[47.82819383 29.17180617] ; [93.17180617 56.82819383],0
s1,1,0.116895,2.458438,[  5 244] ; [ 23 522],[  8.78085642 240.21914358] ; [ 19.21914358 525.78085642],0
p7,1,0.1289,2.305704,[152  97] ; [357 179],[161.45350318  87.54649682] ; [347.54649682 188.45350318],0
d2,1,0.143936,2.135367,[112 139] ; [277 275],[121.59277709 129.40722291] ; [267.40722291 284.59277709],0
d3,1,0.148399,2.088628,[166  85] ; [393 159],[174.73100872  76.26899128] ; [384.26899128 167.73100872],0
u2,1,0.176346,1.828149,[40 36] ; [93 57],[44.72566372 31.27433628] ; [88.27433628 61.72566372],0
a8,1,0.185484,1.753128,[ 26 204] ; [ 75 427],[ 31.73497268 198.26502732] ; [ 69.26502732 432.73497268],0
a4,1,0.188512,1.729206,[105 147] ; [257 294],[113.60398506 138.39601494] ; [248.39601494 302.60398506],0
n2,1,0.239478,1.383663,[38 16] ; [92 25],[41.05263158 12.94736842] ; [88.94736842 28.05263158],0
p2,1,0.265196,1.241427,[203  48] ; [464  88],[208.48941469  42.51058531] ; [458.51058531  93.48941469],0
v3,1,0.325058,0.968486,[ 91 148] ; [223 310],[ 97.20984456 141.79015544] ; [216.79015544 316.20984456],0
a3,1,0.336474,0.923821,[175  76] ; [403 149],[180.66998755  70.33001245] ; [397.33001245 154.66998755],0
r3,1,0.340573,0.908275,[249   3] ; [541  12],[247.30434783   4.69565217] ; [542.69565217  10.30434783],0
n3,1,0.344132,0.894978,[42 11] ; [84 32],[39.5147929 13.4852071] ; [86.4852071 29.5147929],0
b5,1,0.380187,0.770097,[148 104] ; [344 211],[153.63568773  98.36431227] ; [338.36431227 216.63568773],0
a6,1,0.390936,0.736028,[180  72] ; [377 174],[174.79950187  77.20049813] ; [382.20049813 168.79950187],0
p1,1,0.428554,0.626738,[ 19 232] ; [ 51 499],[ 21.93508115 229.06491885] ; [ 48.06491885 501.93508115],0
p11,1,0.460624,0.544377,[205  47] ; [439 116],[201.10037175  50.89962825] ; [442.89962825 112.10037175],0
r2,1,0.477556,0.504438,[244   7] ; [542  11],[245.38059701   5.61940299] ; [540.61940299  12.38059701],0
b1,1,0.588628,0.292492,[ 89 163] ; [207 348],[ 92.43122677 159.56877323] ; [203.56877323 351.43122677],0
b2,1,0.684294,0.165332,[60 91] ; [127 209],[57.98151951 93.01848049] ; [129.01848049 206.98151951],0
b3,1,0.684294,0.165332,[60 91] ; [127 209],[57.98151951 93.01848049] ; [129.01848049 206.98151951],0
a7,1,0.719727,0.128755,[184  67] ; [412 141],[186.06467662  64.93532338] ; [409.93532338 143.06467662],0
