Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,125.971484,[ 6 72] ; [271  89],[49.32876712 28.67123288] ; [227.67123288 132.32876712],1
d4,1,0.0,113.491141,[35 43] ; [335  25],[65.89041096 12.10958904] ; [304.10958904  55.89041096],1
d3,1,0.0,48.642376,[31 47] ; [284  76],[56.09589041 21.90410959] ; [258.90410959 101.09589041],1
d2,1,9e-06,19.685444,[20 58] ; [192 168],[37.75342466 40.24657534] ; [174.24657534 185.75342466],1
a4,1,1.3e-05,19.028928,[16 61] ; [172 187],[33.20183486 43.79816514] ; [154.79816514 204.20183486],1
p2,1,5.6e-05,16.227857,[63 15] ; [339  20],[71.75286041  6.24713959] ; [330.24713959  28.75286041],1
a3,1,0.000282,13.187766,[42 35] ; [269  89],[55.05057471 21.94942529] ; [255.94942529 102.05057471],1
u1,1,0.00256,9.096923,[ 4 74] ; [ 69 291],[13. 65.] ; [ 60. 300.],0
a2,1,0.003048,8.778745,[ 7 71] ; [ 87 273],[16.73972603 61.26027397] ; [ 77.26027397 282.73972603],0
p1,1,0.003105,8.744947,[17 61] ; [ 35 322],[ 9.32413793 68.67586207] ; [ 42.67586207 314.32413793],0
a5,1,0.012445,6.24636,[52 26] ; [287  73],[60.36986301 17.63013699] ; [278.63013699  81.36986301],0
r3,1,0.015449,5.864513,[73  5] ; [353   6],[76.03661327  1.96338673] ; [349.96338673   9.03661327],0
p7,1,0.016314,5.768719,[56 21] ; [300  56],[63.30715935 13.69284065] ; [292.69284065  63.30715935],0
p4,1,0.036261,4.384805,[49 28] ; [271  89],[56.38443936 20.61556064] ; [263.61556064  96.38443936],0
p12,1,0.036998,4.350519,[13 64] ; [ 32 327],[ 7.94724771 69.05275229] ; [ 37.05275229 321.94724771],0
a7,1,0.058816,3.570459,[52 26] ; [276  83],[58.54462243 19.45537757] ; [269.45537757  89.54462243],0
r1,1,0.061426,3.49846,[63 15] ; [318  41],[68.00457666  9.99542334] ; [312.99542334  46.00457666],0
v1,1,0.091196,2.853131,[40 38] ; [217 135],[46.61860465 31.38139535] ; [210.38139535 141.61860465],0
n4,1,0.125863,2.342796,[57 20] ; [294  66],[61.84668192 15.15331808] ; [289.15331808  70.84668192],0
r2,1,0.158406,1.989376,[74  4] ; [349   8],[75.84827586  2.15172414] ; [347.15172414   9.84827586],0
s8,1,0.219651,1.506651,[34 44] ; [183 174],[38.91034483 39.08965517] ; [178.08965517 178.91034483],0
u3,1,0.233815,1.4175,[17 19] ; [53 37],[20. 16.] ; [50. 40.],0
a8,1,0.251972,1.312337,[ 8 64] ; [ 54 273],[11.18796992 60.81203008] ; [ 50.81203008 276.18796992],0
b3,1,0.293634,1.102886,[20 25] ; [ 78 138],[16.89655172 28.10344828] ; [ 81.10344828 134.89655172],0
b2,1,0.293634,1.102886,[20 25] ; [ 78 138],[16.89655172 28.10344828] ; [ 81.10344828 134.89655172],0
s4,1,0.392936,0.729836,[10 67] ; [ 60 294],[12.50580046 64.49419954] ; [ 57.49419954 296.50580046],0
s1,1,0.399536,0.709721,[ 3 74] ; [  8 350],[ 1.94712644 75.05287356] ; [  9.05287356 348.94712644],0
n3,1,0.399948,0.708483,[5 3] ; [42 13],[5.96825397 2.03174603] ; [41.03174603 13.96825397],0
