Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d5,1,0.0,35.61539,[34 48] ; [43  2],[49.71653543 32.28346457] ; [27.28346457 17.71653543],1
d3,1,0.0,31.611993,[32 49] ; [41  4],[46.92857143 34.07142857] ; [26.07142857 18.92857143],1
d2,1,5e-06,20.825691,[18 65] ; [28 17],[29.828125 53.171875] ; [16.171875 28.828125],1
a5,1,0.003024,8.792948,[29 54] ; [28 17],[36.9609375 46.0390625] ; [20.0390625 24.9609375],0
r4,1,0.006952,7.285361,[51 32] ; [38  7],[57.7109375 25.2890625] ; [31.2890625 13.7109375],0
a4,1,0.01126,6.423837,[16 67] ; [18 27],[22.046875 60.953125] ; [11.953125 33.046875],0
a2,1,0.016237,5.777063,[ 3 80] ; [ 7 38],[ 6.484375 76.515625] ; [ 3.515625 41.484375],0
r1,1,0.023784,5.110324,[38 45] ; [30 15],[44.09375 38.90625] ; [23.90625 21.09375],0
s5,1,0.027456,4.861909,[16 65] ; [17 28],[21.21428571 59.78571429] ; [11.78571429 33.21428571],0
a3,1,0.048264,3.900769,[36 46] ; [28 17],[41.32283465 40.67716535] ; [22.67716535 22.32283465],0
a7,1,0.055356,3.671329,[46 36] ; [33 12],[51.00787402 30.99212598] ; [27.99212598 17.00787402],0
r3,1,0.06689,3.357736,[65 18] ; [41  4],[68.734375 14.265625] ; [37.265625  7.734375],0
v4,1,0.07237,3.228442,[67 15] ; [42  3],[70.37795276 11.62204724] ; [38.62204724  6.37795276],0
r2,1,0.076836,3.130586,[63 20] ; [40  5],[66.7890625 16.2109375] ; [36.2109375  8.7890625],0
p7,1,0.100063,2.704537,[44 34] ; [18 26],[39.63934426 38.36065574] ; [22.36065574 21.63934426],0
s6,1,0.127748,2.319654,[34 48] ; [25 20],[38.09448819 43.90551181] ; [20.90551181 24.09448819],0
s2,1,0.151162,2.060483,[27 56] ; [20 24],[30.71653543 52.28346457] ; [16.28346457 27.71653543],0
n5,1,0.161552,1.95964,[32 50] ; [12 33],[28.40944882 53.59055118] ; [15.59055118 29.40944882],0
s8,1,0.161814,1.957195,[18 64] ; [15 30],[21.30708661 60.69291339] ; [11.69291339 33.30708661],0
a6,1,0.207339,1.589911,[42 41] ; [28 17],[45.390625 37.609375] ; [24.609375 20.390625],0
