Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.0,27.643363,[ 28 124] ; [28 21],[ 42.34825871 109.65174129] ; [13.65174129 35.34825871],1
p7,1,0.000184,13.987337,[ 42 109] ; [28 21],[52.85 98.15] ; [17.15 31.85],1
p2,1,0.006894,7.300418,[85 67] ; [38 11],[93.01492537 58.98507463] ; [29.98507463 19.01492537],0
v1,1,0.01054,6.541329,[ 42 108] ; [23 25],[ 49.24242424 100.75757576] ; [15.75757576 32.24242424],0
n4,1,0.030145,4.701032,[92 60] ; [38 11],[98.30845771 53.69154229] ; [31.69154229 17.30845771],0
a5,1,0.033706,4.509561,[83 70] ; [35 14],[89.37623762 63.62376238] ; [28.62376238 20.37623762],0
p5,1,0.036611,4.368434,[  3 149] ; [ 4 44],[  5.32 146.68] ; [ 1.68 46.32],0
s7,1,0.039578,4.235901,[ 23 120] ; [14 33],[ 27.84736842 115.15263158] ; [ 9.15263158 37.84736842],0
p6,1,0.045376,4.004611,[ 19 132] ; [12 37],[ 23.405 127.595] ; [ 7.595 41.405],0
s2,1,0.046906,3.948745,[ 24 128] ; [14 35],[ 28.73631841 123.26368159] ; [ 9.26368159 39.73631841],0
d2,1,0.061799,3.488438,[67 84] ; [14 34],[61.46231156 89.53768844] ; [19.53768844 28.46231156],0
s3,1,0.062829,3.461097,[ 38 114] ; [19 30],[ 43.10447761 108.89552239] ; [13.89552239 35.10447761],0
a7,1,0.079311,3.078969,[86 64] ; [35 14],[91.20603015 58.79396985] ; [29.79396985 19.20603015],0
n6,1,0.089803,2.877893,[94 57] ; [37 12],[98.905 52.095] ; [32.095 16.905],0
p1,1,0.094028,2.804025,[  6 146] ; [ 5 44],[  8.31840796 143.68159204] ; [ 2.68159204 46.31840796],0
v3,1,0.098478,2.730015,[ 33 113] ; [16 30],[ 37.26041667 108.73958333] ; [11.73958333 34.26041667],0
a6,1,0.107697,2.58769,[93 60] ; [36 13],[97.70792079 55.29207921] ; [31.29207921 17.70792079],0
r4,1,0.110394,2.548574,[100  53] ; [38 11],[104.52475248  48.47524752] ; [33.47524752 15.52475248],0
v4,1,0.114002,2.497849,[116  34] ; [43  6],[119.84924623  30.15075377] ; [39.15075377  9.84924623],0
d5,1,0.152552,2.04655,[98 54] ; [37 12],[102.08955224  49.91044776] ; [32.91044776 16.08955224],0
p10,1,0.180756,1.791397,[79 72] ; [31 18],[83.05 67.95] ; [26.95 22.05],0
u2,1,0.181638,1.78417,[27 24] ; [ 5 10],[24.72727273 26.27272727] ; [7.27272727 7.72727273],0
r3,1,0.188317,1.730734,[119  31] ; [43  6],[122.11055276  27.88944724] ; [39.88944724  9.11055276],0
n2,1,0.205166,1.605211,[36 25] ; [8 2],[37.8028169 23.1971831] ; [6.1971831 3.8028169],0
s4,1,0.237688,1.394254,[ 13 140] ; [ 7 42],[ 15.14851485 137.85148515] ; [ 4.85148515 44.14851485],0
s5,1,0.279141,1.171267,[ 14 133] ; [ 7 39],[ 15.99481865 131.00518135] ; [ 5.00518135 40.99481865],0
r2,1,0.303233,1.059923,[124  24] ; [44  5],[126.21319797  21.78680203] ; [41.78680203  7.21319797],0
n1,1,0.303955,1.056763,[22 38] ; [2 8],[20.57142857 39.42857143] ; [3.42857143 6.57142857],0
u1,1,0.305341,1.050721,[ 14 139] ; [ 7 42],[ 15.90594059 137.09405941] ; [ 5.09405941 43.90594059],0
p9,1,0.330676,0.946248,[85 63] ; [32 17],[87.89847716 60.10152284] ; [29.10152284 19.89847716],0
d3,1,0.39649,0.718946,[82 69] ; [30 19],[84.56 66.44] ; [27.44 21.56],0
s8,1,0.406607,0.6887,[ 18 135] ; [ 8 41],[ 19.69306931 133.30693069] ; [ 6.30693069 42.69306931],0
d4,1,0.408901,0.681993,[108  43] ; [38 11],[110.23  40.77] ; [35.77 13.23],0
p11,1,0.409209,0.681099,[93 60] ; [33 16],[95.43564356 57.56435644] ; [30.56435644 18.43564356],0
a4,1,0.505917,0.442502,[64 88] ; [18 31],[62.00995025 89.99004975] ; [19.99004975 29.00995025],0
n5,1,0.568672,0.324909,[88 62] ; [31 18],[89.69849246 60.30150754] ; [29.30150754 19.69849246],0
b1,1,0.584121,0.299619,[65 88] ; [23 26],[66.65346535 86.34653465] ; [21.34653465 27.65346535],0
d1,1,0.59041,0.289704,[66 87] ; [19 30],[64.38118812 88.61881188] ; [20.61881188 28.38118812],0
v2,1,0.645351,0.211812,[55 90] ; [20 28],[56.34715026 88.65284974] ; [18.65284974 29.34715026],0
r1,1,0.732243,0.117062,[92 60] ; [31 18],[93.01492537 58.98507463] ; [29.98507463 19.01492537],0
a3,1,0.745411,0.105427,[101  50] ; [34 15],[101.925  49.075] ; [33.075 15.925],0
a8,1,0.773311,0.082971,[ 15 130] ; [ 5 37],[ 15.50802139 129.49197861] ; [ 4.49197861 37.50802139],0
s1,1,0.798752,0.065006,[  5 146] ; [ 2 47],[  5.285 145.715] ; [ 1.715 47.285],0
a2,1,0.812871,0.056038,[ 24 129] ; [ 7 42],[ 23.48019802 129.51980198] ; [ 7.51980198 41.48019802],0
u3,1,0.867259,0.027936,[23 29] ; [7 8],[23.28358209 28.71641791] ; [6.71641791 8.28358209],0
b5,1,0.884632,0.021054,[83 70] ; [26 23],[82.55940594 70.44059406] ; [26.44059406 22.55940594],0
b4,1,0.891936,0.018457,[86 67] ; [27 22],[85.58910891 67.41089109] ; [27.41089109 21.58910891],0
a1,1,0.918235,0.010539,[ 10 143] ; [ 3 46],[  9.84653465 143.15346535] ; [ 3.15346535 45.84653465],0
b2,1,1.0,0.0,[39 51] ; [13 17],[39. 51.] ; [13. 17.],0
b3,1,1.0,0.0,[39 51] ; [13 17],[39. 51.] ; [13. 17.],0
