Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,45.779945,[32 29] ; [156  14],[49.64502165 11.35497835] ; [138.35497835  31.64502165],1
v4,1,7e-06,20.294118,[45 15] ; [162   8],[54.  6.] ; [153.  17.],1
v2,1,8.7e-05,15.402432,[18 43] ; [95 66],[31.04954955 29.95045045] ; [81.95045045 79.04954955],1
d3,1,0.000426,12.414195,[35 25] ; [138  32],[45.13043478 14.86956522] ; [127.86956522  42.13043478],1
r2,1,0.000463,12.25778,[46 12] ; [161   9],[52.65789474  5.34210526] ; [154.34210526  15.65789474],1
r3,1,0.001391,10.218017,[48 12] ; [160  10],[54.26086957  5.73913043] ; [153.73913043  16.26086957],0
p11,1,0.001831,9.711954,[36 25] ; [135  35],[45.15584416 15.84415584] ; [125.84415584  44.15584416],0
d4,1,0.002196,9.377768,[40 21] ; [143  27],[48.32467532 12.67532468] ; [134.67532468  35.32467532],0
p2,1,0.002514,9.130495,[37 23] ; [137  32],[45.58951965 14.41048035] ; [128.41048035  40.58951965],0
v1,1,0.002614,9.05927,[15 43] ; [82 87],[24.78414097 33.21585903] ; [72.21585903 96.78414097],0
a5,1,0.003781,8.386066,[33 28] ; [126  44],[41.98701299 19.01298701] ; [117.01298701  52.98701299],0
v3,1,0.012093,6.297204,[13 47] ; [64 97],[20.90497738 39.09502262] ; [ 56.09502262 104.90497738],0
d1,1,0.012209,6.280275,[26 35] ; [104  66],[34.32900433 26.67099567] ; [95.67099567 74.32900433],0
n4,1,0.014661,5.956741,[35 26] ; [126  44],[42.51515152 18.48484848] ; [118.48484848  51.51515152],0
s1,1,0.017979,5.598214,[ 5 55] ; [  3 165],[ 2.10526316 57.89473684] ; [  5.89473684 162.10526316],0
s4,1,0.018049,5.591382,[ 9 52] ; [  9 161],[ 4.75324675 56.24675325] ; [ 13.24675325 156.75324675],0
p8,1,0.019256,5.478155,[20 40] ; [85 82],[27.75330396 32.24669604] ; [77.24669604 89.75330396],0
p10,1,0.019357,5.468987,[36 23] ; [129  39],[42.88546256 16.11453744] ; [122.11453744  45.88546256],0
p7,1,0.02485,5.034287,[23 36] ; [94 74],[30.40969163 28.59030837] ; [86.59030837 81.40969163],0
p1,1,0.045359,4.005231,[ 9 51] ; [ 11 158],[ 5.24017467 54.75982533] ; [ 14.75982533 154.24017467],0
a2,1,0.063617,3.440478,[ 9 52] ; [ 45 125],[14.25974026 46.74025974] ; [ 39.74025974 130.25974026],0
b2,1,0.071239,3.254246,[17 17] ; [32 66],[12.62121212 21.37878788] ; [36.37878788 61.62121212],0
b3,1,0.071239,3.254246,[17 17] ; [32 66],[12.62121212 21.37878788] ; [36.37878788 61.62121212],0
p4,1,0.091213,2.852838,[23 38] ; [85 84],[28.64347826 32.35652174] ; [79.35652174 89.64347826],0
a6,1,0.094592,2.794438,[42 19] ; [135  35],[46.74025974 14.25974026] ; [130.25974026  39.74025974],0
a4,1,0.105138,2.625821,[20 41] ; [76 94],[25.35064935 35.64935065] ; [70.64935065 99.35064935],0
b5,1,0.144641,2.127876,[42 19] ; [99 71],[37.23376623 23.76623377] ; [103.76623377  66.23376623],0
d2,1,0.211495,1.561162,[22 39] ; [77 93],[26.14285714 34.85714286] ; [72.85714286 97.14285714],0
u2,1,0.249197,1.3278,[ 8 14] ; [27 26],[10.26666667 11.73333333] ; [24.73333333 28.26666667],0
p3,1,0.283413,1.15065,[22 38] ; [75 93],[25.52631579 34.47368421] ; [71.47368421 96.52631579],0
n5,1,0.284791,1.144086,[35 26] ; [110  59],[38.45652174 22.54347826] ; [106.54347826  62.45652174],0
