Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,30.597498,[416  22] ; [9 6],[410.92715232  27.07284768] ; [14.07284768  0.92715232],1
r1,1,1.1e-05,19.382165,[366  70] ; [6 9],[359.62749446  76.37250554] ; [12.37250554  2.62749446],1
d5,1,0.013882,6.053107,[365  69] ; [9 6],[361.50556793  72.49443207] ; [12.49443207  2.50556793],0
s6,1,0.017521,5.643388,[377  53] ; [10  5],[373.95505618  56.04494382] ; [13.04494382  1.95505618],0
d4,1,0.018544,5.544042,[380  54] ; [10  5],[376.97104677  57.02895323] ; [13.02895323  1.97104677],0
p7,1,0.052027,3.774903,[285 136] ; [6 8],[281.63448276 139.36551724] ; [9.36551724 4.63448276],0
s1,1,0.107094,2.596593,[ 19 414] ; [ 2 13],[ 20.296875 412.703125] ; [ 0.703125 14.296875],0
d3,1,0.113072,2.510749,[313 121] ; [8 7],[310.27616927 123.72383073] ; [10.72383073  4.27616927],0
b5,1,0.135989,2.222767,[267 171] ; [12  3],[269.7615894 168.2384106] ; [9.2384106 5.7615894],0
n5,1,0.136309,2.219139,[335 100] ; [14  1],[337.36666667  97.63333333] ; [11.63333333  3.36666667],0
d1,1,0.1377,2.203475,[286 152] ; [7 8],[283.29801325 154.70198675] ; [9.70198675 5.29801325],0
v2,1,0.142672,2.1489,[246 171] ; [6 9],[243.25 173.75] ; [8.75 6.25],0
p1,1,0.162921,1.946906,[ 40 394] ; [ 3 12],[ 41.56347439 392.43652561] ; [ 1.43652561 13.56347439],0
p6,1,0.180008,1.797561,[183 247] ; [9 6],[185.52808989 244.47191011] ; [6.47191011 8.52808989],0
v3,1,0.194579,1.682604,[182 236] ; [ 4 11],[179.55658199 238.44341801] ; [6.44341801 8.55658199],0
a2,1,0.221015,1.497769,[121 317] ; [ 2 13],[118.92715232 319.07284768] ; [ 4.07284768 10.92715232],0
r2,1,0.290905,1.115426,[425  11] ; [13  1],[424.37333333  11.62666667] ; [13.62666667  0.37333333],0
p3,1,0.317127,1.000761,[230 203] ; [6 9],[228.09821429 204.90178571] ; [7.90178571 7.09821429],0
n1,1,0.38082,0.768052,[37 55] ; [4 3],[38.1010101 53.8989899] ; [2.8989899 4.1010101],0
s4,1,0.385662,0.752577,[102 330] ; [ 5 10],[103.40939597 328.59060403] ; [ 3.59060403 11.40939597],0
u1,1,0.396377,0.719289,[ 99 339] ; [ 2 13],[ 97.65562914 340.34437086] ; [ 3.34437086 11.65562914],0
n4,1,0.422582,0.643124,[340  96] ; [13  2],[341.2594235  94.7405765] ; [11.7405765  3.2594235],0
b4,1,0.481253,0.496022,[252 186] ; [10  5],[253.32450331 184.67549669] ; [8.67549669 6.32450331],0
s5,1,0.515785,0.422313,[201 215] ; [8 6],[202.19534884 213.80465116] ; [6.80465116 7.19534884],0
p10,1,0.522726,0.408511,[371  61] ; [12  3],[370.14765101  61.85234899] ; [12.85234899  2.14765101],0
a4,1,0.527765,0.398692,[211 226] ; [6 9],[209.79867257 227.20132743] ; [7.20132743 7.79867257],0
p8,1,0.564082,0.332685,[226 205] ; [9 6],[227.09641256 203.90358744] ; [7.90358744 7.09641256],0
a7,1,0.566948,0.327815,[319 116] ; [10  5],[318.03333333 116.96666667] ; [10.96666667  4.03333333],0
