Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,59.784051,[35 71] ; [138  36],[65.49285714 40.50714286] ; [107.50714286  66.49285714],1
a5,1,0.000382,12.618623,[47 59] ; [116  60],[61.26950355 44.73049645] ; [101.73049645  74.26950355],1
a8,1,0.001177,10.525822,[ 4 96] ; [ 29 136],[12.45283019 87.54716981] ; [ 20.54716981 144.45283019],0
a3,1,0.002052,9.502393,[53 52] ; [120  54],[65.10752688 39.89247312] ; [107.89247312  66.10752688],0
n6,1,0.002068,9.488087,[64 42] ; [135  39],[75.33571429 30.66428571] ; [123.66428571  50.33571429],0
s7,1,0.002366,9.241262,[19 82] ; [ 62 109],[30.07720588 70.92279412] ; [ 50.92279412 120.07720588],0
a4,1,0.025085,5.018005,[27 79] ; [ 67 107],[35.58571429 70.41428571] ; [ 58.41428571 115.58571429],0
n1,1,0.027878,4.835626,[11 32] ; [29 33],[16.38095238 26.61904762] ; [23.61904762 38.38095238],0
a2,1,0.036321,4.381956,[11 95] ; [ 35 141],[17.29078014 88.70921986] ; [ 28.70921986 147.29078014],0
r1,1,0.041364,4.161056,[65 41] ; [127  47],[72.68571429 33.31428571] ; [119.31428571  54.68571429],0
s8,1,0.048909,3.878472,[19 86] ; [ 50 125],[25.875 79.125] ; [ 43.125 131.875],0
s3,1,0.057403,3.610882,[42 63] ; [90 84],[49.67741935 55.32258065] ; [82.32258065 91.67741935],0
p5,1,0.066647,3.363728,[  1 105] ; [  9 167],[  3.75886525 102.24113475] ; [  6.24113475 169.75886525],0
p7,1,0.082853,3.008029,[37 64] ; [82 91],[43.8649635 57.1350365] ; [75.1350365 97.8649635],0
p10,1,0.088094,2.908868,[60 43] ; [119  55],[66.55956679 36.44043321] ; [112.44043321  61.55956679],0
p11,1,0.090569,2.864237,[63 43] ; [122  54],[69.53900709 36.46099291] ; [115.46099291  60.53900709],0
s4,1,0.107574,2.58951,[24 82] ; [ 26 147],[18.99641577 87.00358423] ; [ 31.00358423 141.99641577],0
r2,1,0.117441,2.451127,[87 18] ; [152  18],[91.25454545 13.74545455] ; [147.74545455  22.25454545],0
u1,1,0.151115,2.06096,[ 8 98] ; [ 23 153],[11.65248227 94.34751773] ; [ 19.34751773 156.65248227],0
d5,1,0.177779,1.81609,[69 36] ; [129  47],[73.98576512 31.01423488] ; [124.01423488  51.98576512],0
n2,1,0.211939,1.558129,[27 16] ; [46 16],[29.8952381 13.1047619] ; [43.1047619 18.8952381],0
v2,1,0.214972,1.537621,[31 70] ; [ 63 102],[35.69172932 65.30827068] ; [ 58.30827068 106.69172932],0
d2,1,0.216202,1.529406,[36 70] ; [ 72 102],[40.88571429 65.11428571] ; [ 67.11428571 106.88571429],0
b2,1,0.256039,1.290049,[13 32] ; [42 67],[16.07142857 28.92857143] ; [38.92857143 70.07142857],0
b3,1,0.256039,1.290049,[13 32] ; [42 67],[16.07142857 28.92857143] ; [38.92857143 70.07142857],0
u3,1,0.301228,1.068749,[27 26] ; [23 33],[24.31192661 28.68807339] ; [25.68807339 30.31192661],0
v1,1,0.303385,1.059256,[33 71] ; [ 64 105],[36.95238095 67.04761905] ; [ 60.04761905 108.95238095],0
