Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,53.348108,[99 27] ; [ 2 27],[82.10322581 43.89677419] ; [18.89677419 10.10322581],1
d4,1,8e-06,19.885764,[115  11] ; [17 12],[107.30322581  18.69677419] ; [24.69677419  4.30322581],1
d2,1,2.1e-05,18.056625,[84 41] ; [ 7 22],[73.86363636 51.13636364] ; [17.13636364 11.86363636],1
a4,1,0.000616,11.726153,[66 60] ; [ 5 24],[57.71612903 68.28387097] ; [13.28387097 15.71612903],1
s8,1,0.003685,8.433106,[76 49] ; [ 9 20],[68.99350649 56.00649351] ; [16.00649351 12.99350649],0
a2,1,0.009234,6.77701,[32 94] ; [ 1 28],[26.82580645 99.17419355] ; [ 6.17419355 22.82580645],0
p4,1,0.013913,6.049164,[71 55] ; [ 9 20],[65.03225806 60.96774194] ; [14.96774194 14.03225806],0
d3,1,0.01398,6.040696,[87 39] ; [13 16],[81.29032258 44.70967742] ; [18.70967742 10.29032258],0
a3,1,0.02536,4.999163,[92 34] ; [15 14],[86.98064516 39.01935484] ; [20.01935484  8.98064516],0
u3,1,0.066744,3.361345,[28  6] ; [8 6],[25.5  8.5] ; [10.5  3.5],0
s3,1,0.071356,3.251557,[104  21] ; [27  1],[107.02614379  17.97385621] ; [23.97385621  4.02614379],0
r3,1,0.074279,3.185833,[120   6] ; [25  4],[117.87096774   8.12903226] ; [27.12903226  1.87096774],0
r2,1,0.096078,2.769471,[121   4] ; [26  3],[119.31818182   5.68181818] ; [27.68181818  1.31818182],0
s1,1,0.107788,2.586363,[  7 118] ; [ 4 24],[  8.9869281 116.0130719] ; [ 2.0130719 25.9869281],0
p3,1,0.122428,2.385976,[54 71] ; [ 8 21],[50.32467532 74.67532468] ; [11.67532468 17.32467532],0
s6,1,0.132444,2.263622,[107  16] ; [22  7],[104.38815789  18.61184211] ; [24.61184211  4.38815789],0
a6,1,0.14976,2.074695,[75 51] ; [13 16],[71.53548387 54.46451613] ; [16.46451613 12.53548387],0
b3,1,0.162249,1.953139,[27 46] ; [ 3 13],[24.60674157 48.39325843] ; [ 5.39325843 10.60674157],0
b2,1,0.162249,1.953139,[27 46] ; [ 3 13],[24.60674157 48.39325843] ; [ 5.39325843 10.60674157],0
s4,1,0.173908,1.848925,[28 97] ; [10 19],[30.84415584 94.15584416] ; [ 7.15584416 21.84415584],0
n1,1,0.174757,1.841655,[20 19] ; [2 6],[18.25531915 20.74468085] ; [3.74468085 4.25531915],0
n6,1,0.218105,1.516799,[103  23] ; [20  8],[100.63636364  25.36363636] ; [22.36363636  5.63636364],0
s7,1,0.23249,1.425562,[74 42] ; [15 14],[71.2 44.8] ; [17.8 11.2],0
a8,1,0.310478,1.02864,[ 10 104] ; [ 4 22],[ 11.4 102.6] ; [ 2.6 23.4],0
a7,1,0.320926,0.985171,[94 32] ; [19 10],[91.85806452 34.14193548] ; [21.14193548  7.85806452],0
p6,1,0.34485,0.892316,[27 98] ; [ 4 25],[25.16233766 99.83766234] ; [ 5.83766234 23.16233766],0
v2,1,0.363332,0.826343,[64 54] ; [13 16],[61.80952381 56.19047619] ; [15.19047619 13.80952381],0
