Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,4.2e-05,16.780254,[51 71] ; [40 13],[63.44 58.56] ; [27.56 25.44],1
s8,1,0.000318,12.959043,[45 78] ; [35 18],[55.90909091 67.09090909] ; [24.09090909 28.90909091],1
s6,1,0.000449,12.315497,[76 47] ; [46  6],[85.74857143 37.25142857] ; [36.25142857 15.74857143],1
s4,1,0.001706,9.841977,[ 10 111] ; [14 40],[ 16.59428571 104.40571429] ; [ 7.40571429 46.59428571],0
s3,1,0.002205,9.370219,[57 64] ; [37 14],[66.12790698 54.87209302] ; [27.87209302 23.12790698],0
s7,1,0.003223,8.676991,[47 71] ; [34 19],[55.89473684 62.10526316] ; [25.10526316 27.89473684],0
v3,1,0.010313,6.580084,[34 84] ; [26 27],[41.40350877 76.59649123] ; [18.59649123 34.40350877],0
p12,1,0.01643,5.756299,[  2 121] ; [ 5 49],[  4.86440678 118.13559322] ; [ 2.13559322 51.86440678],0
n6,1,0.021268,5.304671,[92 30] ; [48  5],[97.6 24.4] ; [42.4 10.6],0
r4,1,0.039317,4.247121,[102  21] ; [51  3],[106.3220339  16.6779661] ; [46.6779661  7.3220339],0
d5,1,0.0552,3.676027,[94 29] ; [48  6],[98.6779661 24.3220339] ; [43.3220339 10.6779661],0
p5,1,0.062167,3.478595,[  6 115] ; [ 7 47],[  8.98857143 112.01142857] ; [ 4.01142857 49.98857143],0
r1,1,0.068181,3.326267,[91 32] ; [45  7],[95.58857143 27.41142857] ; [40.41142857 11.58857143],0
n4,1,0.086496,2.938413,[87 36] ; [44  9],[91.55113636 31.44886364] ; [39.44886364 13.55113636],0
p6,1,0.093383,2.815061,[43 78] ; [26 27],[47.98275862 73.01724138] ; [21.01724138 31.98275862],0
d2,1,0.093513,2.812829,[55 68] ; [31 22],[60.10227273 62.89772727] ; [25.89772727 27.10227273],0
v1,1,0.095145,2.785094,[62 59] ; [35 19],[67.06857143 53.93142857] ; [29.93142857 24.06857143],0
a6,1,0.100564,2.696583,[82 41] ; [29 25],[77.13559322 45.86440678] ; [33.86440678 20.13559322],0
a4,1,0.112702,2.515918,[52 70] ; [30 24],[56.84090909 65.15909091] ; [25.15909091 28.84090909],0
v4,1,0.150501,2.067165,[113   9] ; [52  1],[115.02857143   6.97142857] ; [49.97142857  3.02857143],0
d1,1,0.156663,2.006143,[68 55] ; [36 18],[72.27118644 50.72881356] ; [31.72881356 22.27118644],0
a2,1,0.1756,1.83447,[ 23 100] ; [15 39],[26.40677966 96.59322034] ; [11.59322034 42.40677966],0
a5,1,0.180871,1.790453,[86 37] ; [43 11],[89.6440678 33.3559322] ; [39.3559322 14.6440678],0
b5,1,0.186222,1.747253,[79 44] ; [29 25],[75.05084746 47.94915254] ; [32.94915254 21.05084746],0
p2,1,0.209241,1.576668,[108  14] ; [44 10],[105.36363636  16.63636364] ; [46.63636364  7.36363636],0
p7,1,0.2127,1.552951,[78 44] ; [39 14],[81.56571429 40.43428571] ; [35.43428571 17.56571429],0
p9,1,0.237434,1.395766,[94 28] ; [45  8],[96.90285714 25.09714286] ; [42.09714286 10.90285714],0
p10,1,0.255405,1.293496,[91 30] ; [44  9],[93.87931034 27.12068966] ; [41.12068966 11.87931034],0
n5,1,0.259469,1.271588,[90 33] ; [43 10],[92.94886364 30.05113636] ; [40.05113636 12.94886364],0
u3,1,0.263328,1.251178,[24 14] ; [8 9],[22.10909091 15.89090909] ; [9.89090909 7.10909091],0
b3,1,0.275023,1.191522,[25 54] ; [14 19],[27.50892857 51.49107143] ; [11.49107143 21.50892857],0
b2,1,0.275023,1.191522,[25 54] ; [14 19],[27.50892857 51.49107143] ; [11.49107143 21.50892857],0
n2,1,0.307841,1.039916,[22  6] ; [11  6],[20.53333333  7.46666667] ; [12.46666667  4.53333333],0
p11,1,0.335004,0.929456,[97 26] ; [39 15],[94.50847458 28.49152542] ; [41.49152542 12.50847458],0
r2,1,0.341062,0.906437,[109  12] ; [51  3],[110.62857143  10.37142857] ; [49.37142857  4.62857143],0
u1,1,0.423655,0.640154,[ 15 108] ; [ 9 45],[ 16.6779661 106.3220339] ; [ 7.3220339 46.6779661],0
u2,1,0.542177,0.371519,[23 16] ; [8 8],[21.98181818 17.01818182] ; [9.01818182 6.98181818],0
n1,1,0.6156,0.252101,[12 16] ; [ 6 11],[11.2 16.8] ; [ 6.8 10.2],0
r3,1,0.663197,0.189663,[116   7] ; [50  4],[115.3559322   7.6440678] ; [50.6440678  3.3559322],0
p1,1,0.663197,0.189663,[  7 116] ; [ 4 50],[  7.6440678 115.3559322] ; [ 3.3559322 50.6440678],0
a8,1,0.664748,0.187807,[16 94] ; [ 6 44],[15.125 94.875] ; [ 6.875 43.125],0
n3,1,0.668999,0.182775,[20  9] ; [12  4],[20.62222222  8.37777778] ; [11.37777778  4.62222222],0
a7,1,0.729123,0.119919,[88 35] ; [40 14],[88.94915254 34.05084746] ; [39.05084746 14.94915254],0
s1,1,0.749365,0.102066,[  6 115] ; [ 2 50],[  5.59537572 115.40462428] ; [ 2.40462428 49.59537572],0
b4,1,0.770929,0.084774,[70 53] ; [32 22],[70.88135593 52.11864407] ; [31.11864407 22.88135593],0
d3,1,0.784674,0.074656,[91 32] ; [41 13],[91.72881356 31.27118644] ; [40.27118644 13.72881356],0
d4,1,0.877203,0.023875,[99 24] ; [44 10],[99.37288136 23.62711864] ; [43.62711864 10.37288136],0
a3,1,0.891668,0.018549,[83 40] ; [37 17],[83.38983051 39.61016949] ; [36.61016949 17.38983051],0
a1,1,0.909576,0.012899,[  5 118] ; [ 2 52],[  4.86440678 118.13559322] ; [ 2.13559322 51.86440678],0
v2,1,0.910555,0.01262,[65 54] ; [29 25],[64.65895954 54.34104046] ; [29.34104046 24.65895954],0
u4,1,0.91465,0.011486,[  2 121] ; [ 1 53],[  2.08474576 120.91525424] ; [ 0.91525424 53.08474576],0
b1,1,0.954229,0.003294,[45 78] ; [20 34],[45.16949153 77.83050847] ; [19.83050847 34.16949153],0
p8,1,1.0,0.0,[60 60] ; [27 27],[60. 60.] ; [27. 27.],0
