Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.011023,6.461588,[53 22] ; [ 8 12],[48.15789474 26.84210526] ; [12.84210526  7.15789474],0
p11,1,0.098226,2.734108,[53 23] ; [10 10],[49.875 26.125] ; [13.125  6.875],0
p6,1,0.897953,0.016447,[15 61] ; [ 4 15],[15.2 60.8] ; [ 3.8 15.2],0
p2,1,0.926578,0.008492,[54 22] ; [14  6],[53.83333333 22.16666667] ; [14.16666667  5.83333333],0
b1,1,1.0,0.0,[38 38] ; [10 10],[38. 38.] ; [10. 10.],0
