Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,1.7e-05,18.497749,[25 72] ; [28 16],[36.46099291 60.53900709] ; [16.53900709 27.46099291],1
p7,1,0.000293,13.112948,[28 68] ; [27 17],[37.71428571 58.28571429] ; [17.28571429 26.71428571],1
p8,1,0.000548,11.945942,[17 79] ; [20 24],[25.37142857 70.62857143] ; [11.62857143 32.37142857],1
s2,1,0.002326,9.272518,[21 75] ; [20 22],[28.52173913 67.47826087] ; [12.47826087 29.52173913],0
s6,1,0.008631,6.897633,[33 63] ; [25 18],[40.05755396 55.94244604] ; [17.94244604 25.05755396],0
s4,1,0.015856,5.818738,[11 85] ; [12 31],[15.88489209 80.11510791] ; [ 7.11510791 35.88489209],0
p5,1,0.017197,5.676207,[ 1 95] ; [ 4 40],[ 3.42857143 92.57142857] ; [ 1.57142857 42.42857143],0
p2,1,0.017548,5.640692,[43 54] ; [29 15],[49.53191489 47.46808511] ; [22.46808511 21.53191489],0
r3,1,0.034997,4.445343,[69 26] ; [39  5],[73.81294964 21.18705036] ; [34.18705036  9.81294964],0
s3,1,0.062412,3.472114,[31 65] ; [21 22],[35.91366906 60.08633094] ; [16.08633094 26.91366906],0
n2,1,0.071216,3.254776,[22 21] ; [11  3],[24.89473684 18.10526316] ; [8.10526316 5.89473684],0
r4,1,0.071967,3.237582,[60 37] ; [34 10],[64.66666667 32.33333333] ; [29.33333333 14.66666667],0
v4,1,0.073645,3.199842,[69 26] ; [38  6],[73.1294964 21.8705036] ; [33.8705036 10.1294964],0
p6,1,0.077727,3.111808,[15 81] ; [12 30],[18.7826087 77.2173913] ; [ 8.2173913 33.7826087],0
b1,1,0.09412,2.802461,[47 50] ; [28 16],[51.59574468 45.40425532] ; [23.40425532 20.59574468],0
v3,1,0.101442,2.682727,[22 71] ; [16 27],[25.98529412 67.01470588] ; [12.01470588 30.98529412],0
n3,1,0.188031,1.732981,[21 20] ; [10  4],[23.10909091 17.89090909] ; [7.89090909 6.10909091],0
v1,1,0.196806,1.665921,[31 66] ; [19 25],[34.39716312 62.60283688] ; [15.60283688 28.39716312],0
a4,1,0.207843,1.586389,[39 57] ; [13 31],[35.65714286 60.34285714] ; [16.34285714 27.65714286],0
b5,1,0.208781,1.579861,[53 44] ; [29 15],[56.41134752 40.58865248] ; [25.58865248 18.41134752],0
a3,1,0.234874,1.411101,[54 42] ; [20 24],[50.74285714 45.25714286] ; [23.25714286 20.74285714],0
d2,1,0.241606,1.3712,[49 46] ; [18 26],[45.79136691 49.20863309] ; [21.20863309 22.79136691],0
n6,1,0.257981,1.279562,[55 41] ; [29 14],[58.01438849 37.98561151] ; [25.98561151 17.01438849],0
s8,1,0.269964,1.216932,[13 83] ; [ 9 34],[15.1942446 80.8057554] ; [ 6.8057554 36.1942446],0
u1,1,0.304488,1.054433,[15 82] ; [ 4 40],[13.07092199 83.92907801] ; [ 5.92907801 38.07092199],0
s1,1,0.305167,1.051479,[ 6 89] ; [ 5 39],[ 7.51798561 87.48201439] ; [ 3.48201439 40.51798561],0
u2,1,0.306439,1.045961,[22 20] ; [ 9 14],[20.03076923 21.96923077] ; [10.96923077 12.03076923],0
a8,1,0.338687,0.915394,[ 6 83] ; [ 1 38],[ 4.8671875 84.1328125] ; [ 2.1328125 36.8671875],0
u3,1,0.353393,0.861235,[20 23] ; [14 10],[21.82089552 21.17910448] ; [12.17910448 11.82089552],0
b2,1,0.420434,0.649103,[19 41] ; [ 6 20],[17.44186047 42.55813953] ; [ 7.55813953 18.44186047],0
b3,1,0.420434,0.649103,[19 41] ; [ 6 20],[17.44186047 42.55813953] ; [ 7.55813953 18.44186047],0
s5,1,0.421725,0.645503,[13 82] ; [ 8 34],[14.5620438 80.4379562] ; [ 6.4379562 35.5620438],0
r2,1,0.440956,0.593793,[77 18] ; [38  6],[78.5971223 16.4028777] ; [36.4028777  7.5971223],0
d4,1,0.449708,0.571389,[63 32] ; [32 12],[64.92805755 30.07194245] ; [30.07194245 13.92805755],0
a2,1,0.471336,0.518843,[18 79] ; [ 6 38],[16.5106383 80.4893617] ; [ 7.4893617 36.5106383],0
n5,1,0.478906,0.501354,[52 44] ; [21 23],[50.05714286 45.94285714] ; [22.94285714 21.05714286],0
n1,1,0.483105,0.491847,[14 29] ; [6 8],[15.0877193 27.9122807] ; [4.9122807 9.0877193],0
b4,1,0.508008,0.438169,[56 41] ; [28 16],[57.78723404 39.21276596] ; [26.21276596 17.78723404],0
a1,1,0.54773,0.3614,[ 7 90] ; [ 2 42],[ 6.19148936 90.80851064] ; [ 2.80851064 41.19148936],0
r1,1,0.572214,0.318991,[63 33] ; [31 13],[64.45714286 31.54285714] ; [29.54285714 14.45714286],0
d1,1,0.603052,0.270418,[42 55] ; [17 27],[40.58865248 56.41134752] ; [18.41134752 25.58865248],0
d5,1,0.70735,0.140938,[63 34] ; [30 14],[63.9787234 33.0212766] ; [29.0212766 14.9787234],0
d3,1,0.793947,0.06822,[53 44] ; [23 21],[52.28368794 44.71631206] ; [23.71631206 20.28368794],0
v2,1,0.796767,0.066324,[35 59] ; [17 26],[35.67883212 58.32116788] ; [16.32116788 26.67883212],0
a7,1,0.802972,0.062252,[54 41] ; [26 18],[54.67625899 40.32374101] ; [25.32374101 18.67625899],0
n4,1,0.805174,0.060839,[59 37] ; [28 16],[59.65714286 36.34285714] ; [27.34285714 16.65714286],0
a5,1,0.809449,0.058147,[53 44] ; [25 19],[53.65957447 43.34042553] ; [24.34042553 19.65957447],0
s7,1,0.858887,0.03161,[19 71] ; [ 9 31],[19.38461538 70.61538462] ; [ 8.61538462 31.38461538],0
p11,1,0.879532,0.022971,[41 56] ; [18 26],[40.58865248 56.41134752] ; [18.41134752 25.58865248],0
p1,1,0.898743,0.016192,[ 6 90] ; [ 3 41],[ 6.17142857 89.82857143] ; [ 2.82857143 41.17142857],0
a6,1,0.900953,0.01549,[54 43] ; [24 20],[53.65957447 43.34042553] ; [24.34042553 19.65957447],0
