Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,30.442636,[35 22] ; [ 1 33],[22.54945055 34.45054945] ; [13.45054945 20.54945055],1
d3,1,8e-06,19.882505,[37 19] ; [ 6 28],[26.75555556 29.24444444] ; [16.24444444 17.75555556],1
d4,1,1.3e-05,19.015606,[44 12] ; [11 23],[34.22222222 21.77777778] ; [20.77777778 13.22222222],1
a4,1,0.000134,14.591392,[29 27] ; [ 4 30],[20.53333333 35.46666667] ; [12.46666667 21.53333333],1
a6,1,0.000574,11.859116,[38 19] ; [10 24],[30.06593407 26.93406593] ; [17.93406593 16.06593407],1
a5,1,0.000607,11.752895,[41 16] ; [12 22],[33.1978022 23.8021978] ; [19.8021978 14.1978022],1
u2,1,0.002462,9.168592,[10  6] ; [ 2 15],[ 5.81818182 10.18181818] ; [ 6.18181818 10.81818182],0
d2,1,0.003543,8.504185,[32 23] ; [ 9 25],[25.33707865 29.66292135] ; [15.66292135 18.33707865],0
v2,1,0.014497,5.976566,[26 29] ; [ 7 26],[20.625 34.375] ; [12.375 20.625],0
p9,1,0.015894,5.814558,[40 15] ; [15 17],[34.77011494 20.22988506] ; [20.22988506 11.77011494],0
a2,1,0.016916,5.705108,[12 45] ; [ 1 33],[ 8.14285714 48.85714286] ; [ 4.85714286 29.14285714],0
a7,1,0.018401,5.557541,[29 27] ; [ 9 25],[23.64444444 32.35555556] ; [14.35555556 19.64444444],0
v3,1,0.019428,5.46258,[19 37] ; [ 4 30],[14.31111111 41.68888889] ; [ 8.68888889 25.31111111],0
p6,1,0.02046,5.372219,[19 36] ; [ 4 29],[14.375 40.625] ; [ 8.625 24.375],0
a3,1,0.026136,4.947002,[41 16] ; [16 17],[36.1 20.9] ; [20.9 12.1],0
b4,1,0.02732,4.870495,[37 20] ; [14 20],[31.94505495 25.05494505] ; [19.05494505 14.94505495],0
r2,1,0.039145,4.254569,[36 17] ; [15 18],[31.43023256 21.56976744] ; [19.56976744 13.43023256],0
