Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p1,1,0.0,49.841276,[ 28 452] ; [25 57],[ 45.26690391 434.73309609] ; [ 7.73309609 74.26690391],1
s5,1,0.0,43.749909,[141 329] ; [52 23],[166.44036697 303.55963303] ; [26.55963303 48.44036697],1
p12,1,0.0,34.259005,[ 34 444] ; [23 58],[ 48.74060823 429.25939177] ; [ 8.25939177 72.74060823],1
p6,1,0.0,29.188282,[169 307] ; [54 26],[190.91366906 285.08633094] ; [32.08633094 47.91366906],1
p3,1,0.0,25.557092,[240 240] ; [65 16],[260.96256684 219.03743316] ; [44.03743316 36.96256684],1
p8,1,1e-06,23.37485,[261 210] ; [68 13],[280.72282609 190.27717391] ; [48.27717391 32.72282609],1
p4,1,2e-06,22.466517,[297 183] ; [72  9],[315.72192513 164.27807487] ; [53.27807487 27.72192513],1
a1,1,3e-06,21.925497,[ 14 468] ; [12 70],[ 22.21985816 459.78014184] ; [ 3.78014184 78.21985816],1
s7,1,0.000206,13.77916,[227 237] ; [54 21],[241.89981447 222.10018553] ; [39.10018553 35.89981447],1
p7,1,0.000244,13.459769,[307 163] ; [68 11],[321.03825137 148.96174863] ; [53.96174863 25.03825137],1
v3,1,0.002764,8.957123,[193 273] ; [47 32],[205.21100917 260.78899083] ; [34.78899083 44.21100917],0
s1,1,0.005333,7.762958,[  9 463] ; [ 6 76],[ 12.77978339 459.22021661] ; [ 2.22021661 79.77978339],0
s6,1,0.010599,6.531368,[325 152] ; [62 13],[334.41847826 142.58152174] ; [52.58152174 22.41847826],0
r3,1,0.011004,6.464646,[466  14] ; [73  7],[462.  18.] ; [77.  3.],0
v1,1,0.01534,5.877018,[269 201] ; [56 22],[278.74087591 191.25912409] ; [46.25912409 31.74087591],0
u4,1,0.021305,5.301654,[  9 473] ; [ 5 76],[ 11.98579041 470.01420959] ; [ 2.01420959 78.98579041],0
b2,1,0.025621,4.981433,[111 189] ; [31 28],[118.66295265 181.33704735] ; [23.33704735 35.66295265],0
b3,1,0.025621,4.981433,[111 189] ; [31 28],[118.66295265 181.33704735] ; [23.33704735 35.66295265],0
a3,1,0.033947,4.49738,[345 136] ; [68 14],[352.84724689 128.15275311] ; [60.15275311 21.84724689],0
s8,1,0.034552,4.467171,[218 262] ; [46 33],[226.69051878 253.30948122] ; [37.30948122 41.69051878],0
b5,1,0.035393,4.426134,[289 193] ; [39 43],[280.31205674 201.68794326] ; [47.68794326 34.31205674],0
n4,1,0.045717,3.992008,[422  60] ; [78  4],[427.30496454  54.69503546] ; [72.69503546  9.30496454],0
p9,1,0.049203,3.868424,[426  51] ; [78  3],[430.83870968  46.16129032] ; [73.16129032  7.83870968],0
n3,1,0.05485,3.686654,[70 21] ; [8 7],[66.96226415 24.03773585] ; [11.03773585  3.96226415],0
b1,1,0.064982,3.405433,[172 310] ; [38 44],[179.46808511 302.53191489] ; [30.53191489 51.46808511],0
p10,1,0.077993,3.106246,[424  54] ; [78  4],[428.49285714  49.50714286] ; [73.50714286  8.49285714],0
n6,1,0.106635,2.603393,[437  44] ; [77  3],[440.70231729  40.29768271] ; [73.29768271  6.70231729],0
