Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,8e-06,20.061173,[40 12] ; [ 75 105],[25.77586207 26.22413793] ; [89.22413793 90.77586207],1
s2,1,1.7e-05,18.502085,[31 21] ; [ 49 130],[18.00865801 33.99134199] ; [ 61.99134199 117.00865801],1
s4,1,0.000968,10.888729,[17 34] ; [ 24 156],[ 9.05194805 41.94805195] ; [ 31.94805195 148.05194805],1
p3,1,0.001813,9.72944,[23 29] ; [ 40 139],[14.18181818 37.81818182] ; [ 48.81818182 130.18181818],0
s3,1,0.007322,7.19214,[30 22] ; [ 66 113],[21.61038961 30.38961039] ; [ 74.38961039 104.61038961],0
d4,1,0.011508,6.38506,[46  6] ; [129  52],[39.05579399 12.94420601] ; [135.94420601  45.05579399],0
s7,1,0.012107,6.295205,[23 26] ; [ 49 126],[15.75 33.25] ; [ 56.25 118.75],0
p10,1,0.038231,4.294699,[39 13] ; [106  73],[32.64069264 19.35930736] ; [112.35930736  66.64069264],0
n2,1,0.047535,3.926339,[14  2] ; [45 28],[10.60674157  5.39325843] ; [48.39325843 24.60674157],0
p5,1,0.060443,3.525184,[ 5 47] ; [  6 174],[ 2.46551724 49.53448276] ; [  8.53448276 171.46551724],0
p6,1,0.063077,3.454581,[11 41] ; [ 20 159],[ 6.97835498 45.02164502] ; [ 24.02164502 154.97835498],0
s8,1,0.065009,3.404755,[17 35] ; [ 37 144],[12.05150215 39.94849785] ; [ 41.94849785 139.05150215],0
d2,1,0.08863,2.89908,[28 24] ; [ 73 107],[22.63793103 29.36206897] ; [ 78.36206897 101.63793103],0
p12,1,0.102351,2.668528,[ 3 49] ; [  3 176],[ 1.35064935 50.64935065] ; [  4.64935065 174.35064935],0
r2,1,0.104247,2.63934,[48  4] ; [149  30],[44.34632035  7.65367965] ; [152.65367965  26.34632035],0
d1,1,0.132274,2.265608,[30 22] ; [83 98],[25.21888412 26.78111588] ; [87.78111588 93.21888412],0
a3,1,0.168798,1.893582,[36 16] ; [105  74],[31.74025974 20.25974026] ; [109.25974026  69.74025974],0
n1,1,0.174699,1.842155,[9 7] ; [28 46],[6.57777778 9.42222222] ; [30.42222222 43.57777778],0
b4,1,0.186723,1.743289,[36 16] ; [107  74],[31.91416309 20.08583691] ; [111.08583691  69.91416309],0
p9,1,0.199182,1.648359,[40 12] ; [119  57],[36.26315789 15.73684211] ; [122.73684211  53.26315789],0
r4,1,0.218652,1.513197,[41 11] ; [127  54],[37.49356223 14.50643777] ; [130.50643777  50.49356223],0
a4,1,0.278578,1.174016,[25 27] ; [ 71 108],[21.61038961 30.38961039] ; [ 74.38961039 104.61038961],0
v2,1,0.297574,1.085033,[21 31] ; [ 57 118],[17.86784141 34.13215859] ; [ 60.13215859 114.86784141],0
a6,1,0.309647,1.032182,[29 23] ; [115  66],[32.13733906 19.86266094] ; [111.86266094  69.13733906],0
u3,1,0.314991,1.00963,[10  6] ; [37 39],[8.17391304 7.82608696] ; [38.82608696 37.17391304],0
n4,1,0.334219,0.93248,[31 21] ; [121  60],[33.92274678 18.07725322] ; [118.07725322  62.92274678],0
s1,1,0.346692,0.885527,[ 4 48] ; [  8 173],[ 2.67811159 49.32188841] ; [  9.32188841 171.67811159],0
u1,1,0.374128,0.789907,[ 5 47] ; [ 26 155],[ 6.91845494 45.08154506] ; [ 24.08154506 156.91845494],0
p8,1,0.387457,0.746909,[ 9 42] ; [ 42 138],[11.25974026 39.74025974] ; [ 39.74025974 140.25974026],0
a7,1,0.431041,0.620018,[32 20] ; [122  59],[34.36909871 17.63090129] ; [119.63090129  61.36909871],0
n5,1,0.446161,0.580386,[32 20] ; [121  59],[34.29310345 17.70689655] ; [118.70689655  61.29310345],0
p2,1,0.464954,0.533942,[37 15] ; [119  62],[34.81545064 17.18454936] ; [121.18454936  59.81545064],0
d5,1,0.465533,0.532558,[40 12] ; [130  51],[37.93991416 14.06008584] ; [132.06008584  48.93991416],0
p1,1,0.47799,0.503446,[ 6 46] ; [ 15 165],[ 4.70689655 47.29310345] ; [ 16.29310345 163.70689655],0
p4,1,0.506994,0.440267,[21 31] ; [ 64 117],[18.96995708 33.03004292] ; [ 66.03004292 114.96995708],0
n3,1,0.512332,0.429302,[10  5] ; [42 31],[8.86363636 6.13636364] ; [43.13636364 29.86363636],0
v1,1,0.561765,0.336657,[20 32] ; [ 60 116],[18.24561404 33.75438596] ; [ 61.75438596 114.24561404],0
n6,1,0.568069,0.325924,[41 11] ; [135  45],[39.44827586 12.55172414] ; [136.55172414  43.44827586],0
b5,1,0.585519,0.297397,[30 22] ; [112  69],[31.69098712 20.30901288] ; [110.30901288  70.69098712],0
a2,1,0.588268,0.293057,[ 7 45] ; [ 30 151],[ 8.25751073 43.74248927] ; [ 28.74248927 152.25751073],0
a5,1,0.616661,0.250589,[35 17] ; [115  66],[33.47639485 18.52360515] ; [116.52360515  64.47639485],0
b3,1,0.630565,0.231295,[10 21] ; [37 63],[11.1221374 19.8778626] ; [35.8778626 64.1221374],0
b2,1,0.630565,0.231295,[10 21] ; [37 63],[11.1221374 19.8778626] ; [35.8778626 64.1221374],0
a8,1,0.672242,0.17899,[ 4 46] ; [ 17 153],[ 4.77272727 45.22727273] ; [ 16.22727273 153.77272727],0
