Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,72.436971,[ 34 128] ; [101  45],[71.00649351 90.99350649] ; [63.99350649 82.00649351],1
s8,1,0.0,54.517723,[ 27 136] ; [83 63],[ 58.02588997 104.97411003] ; [51.97411003 94.02588997],1
s3,1,0.0,49.046065,[ 57 102] ; [110  35],[87.34539474 71.65460526] ; [79.65460526 65.34539474],1
s6,1,0.0,47.326567,[67 93] ; [116  28],[96.31578947 63.68421053] ; [86.68421053 57.31578947],1
s5,1,3e-06,21.604165,[ 24 131] ; [56 86],[ 41.75084175 113.24915825] ; [ 38.24915825 103.75084175],1
p9,1,1.3e-05,19.025833,[107  52] ; [128  17],[122.91118421  36.08881579] ; [112.08881579  32.91118421],1
a3,1,2.2e-05,18.032798,[96 66] ; [119  27],[113.08441558  48.91558442] ; [101.91558442  44.08441558],1
v4,1,3.5e-05,17.137017,[135  28] ; [141   4],[146.06493506  16.93506494] ; [129.93506494  15.06493506],1
p6,1,0.000417,12.453866,[ 34 125] ; [58 87],[ 48.11842105 110.88157895] ; [ 43.88157895 101.11842105],1
p10,1,0.000458,12.2798,[105  54] ; [122  24],[118.33770492  40.66229508] ; [108.66229508  37.33770492],1
p4,1,0.000549,11.94182,[67 93] ; [90 56],[82.09150327 77.90849673] ; [74.90849673 71.09150327],1
p2,1,0.000565,11.887845,[109  53] ; [123  23],[122.02597403  39.97402597] ; [109.97402597  36.02597403],1
u1,1,0.000818,11.200313,[ 16 147] ; [ 35 111],[ 26.90291262 136.09708738] ; [ 24.09708738 121.90291262],1
r1,1,0.001107,10.639697,[110  53] ; [122  24],[122.38187702  40.61812298] ; [109.61812298  36.38187702],0
p7,1,0.002611,9.061023,[77 83] ; [94 50],[90. 70.] ; [81. 63.],0
r3,1,0.003328,8.618133,[136  26] ; [137   8],[144.05863192  17.94136808] ; [128.94136808  16.05863192],0
p3,1,0.004309,8.148816,[ 58 105] ; [75 70],[70.38636364 92.61363636] ; [62.61363636 82.38636364],0
n6,1,0.004317,8.145625,[127  35] ; [131  14],[136.14332248  25.85667752] ; [121.85667752  23.14332248],0
u3,1,0.005027,7.869627,[23 43] ; [18  9],[29.09677419 36.90322581] ; [11.90322581 15.09677419],0
a5,1,0.009514,6.723732,[108  55] ; [116  30],[118.1618123  44.8381877] ; [105.8381877  40.1618123],0
d1,1,0.009753,6.679468,[80 83] ; [93 53],[91.25889968 71.74110032] ; [81.74110032 64.25889968],0
s4,1,0.010811,6.496046,[ 18 142] ; [ 32 113],[ 26.2295082 133.7704918] ; [ 23.7704918 121.2295082],0
a2,1,0.015493,5.859535,[ 29 134] ; [ 43 103],[ 37.98058252 125.01941748] ; [ 34.01941748 111.98058252],0
p5,1,0.01983,5.426793,[  8 154] ; [ 18 128],[ 13.67532468 148.32467532] ; [ 12.32467532 133.67532468],0
r4,1,0.021137,5.315474,[128  35] ; [129  17],[135.56957929  27.43042071] ; [121.43042071  24.56957929],0
b4,1,0.027633,4.850816,[105  58] ; [76 70],[95.4789644 67.5210356] ; [85.5210356 60.4789644],0
r2,1,0.033537,4.518159,[138  20] ; [136   8],[143.35099338  14.64900662] ; [130.64900662  13.35099338],0
s1,1,0.0429,4.099326,[  4 155] ; [ 11 135],[  7.81967213 151.18032787] ; [  7.18032787 138.81967213],0
d4,1,0.055829,3.657148,[122  40] ; [122  23],[128.75570033  33.24429967] ; [115.24429967  29.75570033],0
p8,1,0.05636,3.641395,[61 99] ; [71 74],[69.24590164 90.75409836] ; [62.75409836 82.24590164],0
a4,1,0.078399,3.097775,[67 95] ; [75 71],[74.68831169 87.31168831] ; [67.31168831 78.68831169],0
d2,1,0.119608,2.42245,[74 86] ; [80 65],[80.78688525 79.21311475] ; [73.21311475 71.78688525],0
d5,1,0.125152,2.351637,[122  41] ; [119  26],[127.54220779  35.45779221] ; [113.45779221  31.54220779],0
p11,1,0.131392,2.275981,[115  48] ; [114  32],[120.79935275  42.20064725] ; [108.20064725  37.79935275],0
u2,1,0.164751,1.93007,[30 36] ; [16 10],[33. 33.] ; [13. 13.],0
v2,1,0.169665,1.885903,[55 98] ; [63 81],[60.78787879 92.21212121] ; [57.21212121 86.78787879],0
v3,1,0.188852,1.726547,[ 40 118] ; [46 97],[ 45.14285714 112.85714286] ; [ 40.85714286 102.14285714],0
a6,1,0.189852,1.718763,[117  46] ; [94 51],[111.66558442  51.33441558] ; [99.33441558 45.66558442],0
d3,1,0.204499,1.609952,[100  63] ; [99 46],[105.31493506  57.68506494] ; [93.68506494 51.31493506],0
p12,1,0.249141,1.328111,[  8 153] ; [ 12 134],[ 10.48859935 150.51140065] ; [  9.51140065 136.48859935],0
n3,1,0.345455,0.890084,[27 16] ; [29 11],[29.01204819 13.98795181] ; [26.98795181 13.01204819],0
b2,1,0.355272,0.854539,[27 62] ; [36 62],[29.98395722 59.01604278] ; [33.01604278 64.98395722],0
b3,1,0.355272,0.854539,[27 62] ; [36 62],[29.98395722 59.01604278] ; [33.01604278 64.98395722],0
b5,1,0.365555,0.818718,[91 72] ; [74 72],[87.03883495 75.96116505] ; [77.96116505 68.03883495],0
n5,1,0.390728,0.736675,[127  34] ; [120  25],[129.95751634  31.04248366] ; [117.04248366  27.95751634],0
n1,1,0.3914,0.734588,[15 27] ; [18 22],[16.90243902 25.09756098] ; [16.09756098 23.90243902],0
p1,1,0.624348,0.239803,[ 14 148] ; [ 15 131],[ 15.25324675 146.74675325] ; [ 13.74675325 132.25324675],0
n2,1,0.715332,0.133009,[31 14] ; [29 11],[31.76470588 13.23529412] ; [28.23529412 11.76470588],0
a7,1,0.732489,0.116839,[108  54] ; [100  46],[109.4025974  52.5974026] ; [98.5974026 47.4025974],0
a1,1,0.809641,0.058028,[  9 154] ; [  9 137],[  9.49514563 153.50485437] ; [  8.50485437 137.49514563],0
a8,1,0.896066,0.017065,[ 22 131] ; [ 20 114],[ 22.3902439 130.6097561] ; [ 19.6097561 114.3902439],0
u4,1,0.937688,0.006111,[  1 162] ; [  1 145],[  1.05501618 161.94498382] ; [  0.94498382 145.05501618],0
