Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.0,127.876456,[174  60] ; [ 78 229],[108.99815157 125.00184843] ; [143.00184843 163.99815157],1
s6,1,0.0,66.719945,[209  35] ; [168 149],[163.9714795  80.0285205] ; [213.0285205 103.9714795],1
s2,1,0.0,66.147094,[170  73] ; [114 208],[122.14513274 120.85486726] ; [161.85486726 160.14513274],1
s3,1,0.0,63.176425,[177  64] ; [126 192],[130.63148479 110.36851521] ; [172.36851521 145.63148479],1
s5,1,0.0,34.285608,[106 127] ; [ 69 246],[ 74.40693431 158.59306569] ; [100.59306569 214.40693431],1
p6,1,1.4e-05,18.823581,[110 134] ; [ 87 230],[ 85.68270945 158.31729055] ; [111.31729055 205.68270945],1
p9,1,5.3e-05,16.355153,[224  21] ; [247  66],[206.80107527  38.19892473] ; [264.19892473  48.80107527],1
u1,1,0.000214,13.707943,[ 80 167] ; [ 61 262],[ 61.1 185.9] ; [ 79.9 243.1],1
d1,1,0.000276,13.226189,[197  50] ; [213 110],[177.66666667  69.33333333] ; [232.33333333  90.66666667],1
p10,1,0.000297,13.090301,[214  29] ; [241  76],[197.4375  45.5625] ; [257.5625  59.4375],1
d2,1,0.0003,13.072753,[152  95] ; [149 173],[130.66256591 116.33743409] ; [170.33743409 151.66256591],1
v3,1,0.000303,13.048793,[109 125] ; [ 97 212],[ 88.77348066 145.22651934] ; [117.22651934 191.77348066],1
r4,1,0.000346,12.803842,[235  12] ; [278  45],[222.3  24.7] ; [290.7  32.3],1
n4,1,0.000551,11.933091,[205  41] ; [229  94],[187.6344464  58.3655536] ; [246.3655536  76.6344464],1
v1,1,0.000956,10.91095,[147  91] ; [150 165],[127.82278481 110.17721519] ; [169.17721519 145.82278481],1
a3,1,0.000972,10.880872,[199  47] ; [221 101],[181.90140845  64.09859155] ; [238.09859155  83.90140845],1
p5,1,0.001439,10.154836,[ 37 207] ; [ 22 298],[ 25.5248227 218.4751773] ; [ 33.4751773 286.5248227],0
n5,1,0.002038,9.514978,[194  51] ; [216 104],[177.78761062  67.21238938] ; [232.21238938  87.78761062],0
p3,1,0.002688,9.007779,[141 106] ; [142 178],[123.28218695 123.71781305] ; [159.71781305 160.28218695],0
p4,1,0.003694,8.428185,[167  79] ; [180 142],[150.28521127  95.71478873] ; [196.71478873 125.28521127],0
r1,1,0.004892,7.918866,[213  31] ; [250  70],[200.30496454  43.69503546] ; [262.69503546  57.30496454],0
u3,1,0.006132,7.511185,[38 10] ; [56 44],[30.48648649 17.51351351] ; [63.51351351 36.48648649],0
v2,1,0.007948,7.045183,[155  82] ; [165 140],[139.92619926  97.07380074] ; [180.07380074 124.92619926],0
p12,1,0.013155,6.148134,[ 27 220] ; [ 17 303],[ 19.1675485 227.8324515] ; [ 24.8324515 295.1675485],0
p7,1,0.013451,6.108786,[161  77] ; [180 134],[147.02536232  90.97463768] ; [193.97463768 120.02536232],0
a5,1,0.014503,5.975809,[202  45] ; [236  87],[189.8  57.2] ; [248.2  74.8],0
n6,1,0.023506,5.13069,[213  32] ; [255  65],[202.9380531  42.0619469] ; [265.0619469  54.9380531],0
u4,1,0.025643,4.979931,[  9 238] ; [  3 319],[  5.20913884 241.79086116] ; [  6.79086116 315.20913884],0
u2,1,0.02946,4.740505,[34 13] ; [54 47],[27.94594595 19.05405405] ; [60.05405405 40.94594595],0
s4,1,0.036635,4.367286,[ 48 198] ; [ 41 274],[ 39.02673797 206.97326203] ; [ 49.97326203 265.02673797],0
a2,1,0.055034,3.68106,[ 89 158] ; [ 92 231],[ 78.43333333 168.56666667] ; [102.56666667 220.43333333],0
r2,1,0.060506,3.523452,[236   7] ; [297  20],[231.28392857  11.71607143] ; [301.71607143  15.28392857],0
p8,1,0.069495,3.294897,[137 107] ; [153 163],[126.35714286 117.64285714] ; [163.64285714 152.35714286],0
v4,1,0.075233,3.16498,[238   8] ; [298  21],[233.37345133  12.62654867] ; [302.62654867  16.37345133],0
a8,1,0.081106,3.0426,[ 39 178] ; [ 36 254],[ 32.10059172 184.89940828] ; [ 42.89940828 247.10059172],0
a4,1,0.155393,2.018493,[128 119] ; [148 175],[119.6 127.4] ; [156.4 166.6],0
b2,1,0.155845,2.014087,[ 63 104] ; [ 52 119],[ 56.81952663 110.18047337] ; [ 58.18047337 112.81952663],0
b3,1,0.155845,2.014087,[ 63 104] ; [ 52 119],[ 56.81952663 110.18047337] ; [ 58.18047337 112.81952663],0
p2,1,0.179075,1.805281,[214  33] ; [264  56],[208.2292769  38.7707231] ; [269.7707231  50.2292769],0
p11,1,0.207879,1.586138,[194  53] ; [239  84],[187.63333333  59.36666667] ; [245.36666667  77.63333333],0
r3,1,0.230023,1.440717,[239   8] ; [302  17],[236.09010601  10.90989399] ; [304.90989399  14.09010601],0
d4,1,0.270594,1.213734,[225  22] ; [285  38],[221.  26.] ; [289.  34.],0
n2,1,0.321167,0.984188,[39 14] ; [49 26],[36.4375 16.5625] ; [51.5625 23.4375],0
s1,1,0.398486,0.712889,[  9 232] ; [  8 312],[  7.3030303 233.6969697] ; [  9.6969697 310.3030303],0
b4,1,0.436469,0.605548,[154  93] ; [191 132],[149.5  97.5] ; [195.5 127.5],0
b5,1,0.437682,0.602352,[166  81] ; [207 116],[161.63333333  85.36666667] ; [211.36666667 111.63333333],0
n1,1,0.489173,0.478346,[19 33] ; [23 52],[17.19685039 34.80314961] ; [24.80314961 50.19685039],0
n3,1,0.506117,0.442086,[36 17] ; [55 20],[37.6796875 15.3203125] ; [53.3203125 21.6796875],0
p1,1,0.659226,0.194465,[ 21 225] ; [ 24 295],[ 19.59292035 226.40707965] ; [ 25.40707965 293.59292035],0
a1,1,0.734647,0.114887,[ 13 234] ; [ 15 308],[ 12.13333333 234.86666667] ; [ 15.86666667 307.13333333],0
a6,1,0.763167,0.090797,[196  50] ; [254  69],[194.55184534  51.44815466] ; [255.44815466  67.55184534],0
d3,1,0.801988,0.062888,[203  44] ; [262  60],[201.85413005  45.14586995] ; [263.14586995  58.85413005],0
b1,1,0.887064,0.02017,[ 85 162] ; [113 210],[ 85.8 161.2] ; [112.2 210.8],0
