Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,4e-06,21.168165,[47 48] ; [75 17],[61.97860963 33.02139037] ; [60.02139037 31.97860963],1
d1,1,0.01135,6.409754,[48 51] ; [65 33],[56.78680203 42.21319797] ; [56.21319797 41.78680203],0
p4,1,0.020515,5.367565,[49 49] ; [65 33],[57. 41.] ; [57. 41.],0
v4,1,0.028503,4.797369,[88  9] ; [96  2],[91.52820513  5.47179487] ; [92.47179487  5.52820513],0
d2,1,0.032116,4.592315,[42 56] ; [57 41],[49.5 48.5] ; [49.5 48.5],0
n2,1,0.036536,4.371901,[21  3] ; [16 10],[17.76  6.24] ; [19.24  6.76],0
p10,1,0.065306,3.397241,[73 24] ; [84 14],[78.0974359 18.9025641] ; [78.9025641 19.0974359],0
s6,1,0.07285,3.217616,[77 20] ; [87 11],[81.57948718 15.42051282] ; [82.42051282 15.57948718],0
r4,1,0.097676,2.743083,[82 17] ; [89  9],[85.93401015 13.06598985] ; [85.06598985 12.93401015],0
a7,1,0.104908,2.629295,[78 19] ; [69 29],[73.12307692 23.87692308] ; [73.87692308 24.12307692],0
b3,1,0.109397,2.562912,[11 37] ; [22 37],[14.80373832 33.19626168] ; [18.19626168 40.80373832],0
b2,1,0.109397,2.562912,[11 37] ; [22 37],[14.80373832 33.19626168] ; [18.19626168 40.80373832],0
a2,1,0.1225,2.385056,[19 80] ; [28 70],[23.61928934 75.38071066] ; [23.38071066 74.61928934],0
a3,1,0.124548,2.359172,[62 36] ; [72 26],[67. 31.] ; [67. 31.],0
v3,1,0.126466,2.335359,[23 74] ; [32 63],[27.78645833 69.21354167] ; [27.21354167 67.78645833],0
p8,1,0.150077,2.071468,[42 54] ; [53 45],[47.01030928 48.98969072] ; [47.98969072 50.01030928],0
n6,1,0.18148,1.785462,[78 20] ; [85 13],[81.5 16.5] ; [81.5 16.5],0
p6,1,0.183614,1.768126,[32 66] ; [41 57],[36.5 61.5] ; [36.5 61.5],0
s3,1,0.196329,1.669472,[81 16] ; [88 10],[84.06666667 12.93333333] ; [84.93333333 13.06666667],0
a1,1,0.199901,1.643095,[ 7 92] ; [ 3 95],[ 5.02538071 93.97461929] ; [ 4.97461929 93.02538071],0
d5,1,0.212325,1.5555,[72 25] ; [80 18],[75.61025641 21.38974359] ; [76.38974359 21.61025641],0
n5,1,0.215027,1.537255,[64 34] ; [72 26],[68. 30.] ; [68. 30.],0
p9,1,0.217318,1.521993,[75 20] ; [84 14],[78.2642487 16.7357513] ; [80.7357513 17.2642487],0
p2,1,0.233317,1.420523,[78 19] ; [85 13],[81.08205128 15.91794872] ; [81.91794872 16.08205128],0
u3,1,0.237358,1.396218,[19 16] ; [18  8],[21.2295082 13.7704918] ; [15.7704918 10.2295082],0
n1,1,0.263011,1.252841,[ 6 18] ; [10 15],[ 7.83673469 16.16326531] ; [ 8.16326531 16.83673469],0
a8,1,0.26838,1.225009,[13 78] ; [ 8 81],[10.61666667 80.38333333] ; [10.38333333 78.61666667],0
u1,1,0.271916,1.207057,[17 82] ; [23 75],[20.10152284 78.89847716] ; [19.89847716 78.10152284],0
p3,1,0.278851,1.17268,[41 56] ; [49 49],[44.76923077 52.23076923] ; [45.23076923 52.76923077],0
a5,1,0.284346,1.146199,[63 35] ; [70 28],[66.5 31.5] ; [66.5 31.5],0
r3,1,0.313374,1.016404,[94  3] ; [92  6],[92.52307692  4.47692308] ; [93.47692308  4.52307692],0
b1,1,0.352692,0.86375,[37 62] ; [43 55],[40.20304569 58.79695431] ; [39.79695431 58.20304569],0
n4,1,0.360418,0.836437,[69 30] ; [74 24],[71.86294416 27.13705584] ; [71.13705584 26.86294416],0
p11,1,0.360418,0.836437,[69 30] ; [74 24],[71.86294416 27.13705584] ; [71.13705584 26.86294416],0
p12,1,0.389185,0.741488,[ 5 93] ; [ 8 90],[ 6.5 91.5] ; [ 6.5 91.5],0
b4,1,0.434061,0.611934,[60 39] ; [54 44],[57.2893401 41.7106599] ; [56.7106599 41.2893401],0
a4,1,0.469801,0.522444,[39 59] ; [44 54],[41.5 56.5] ; [41.5 56.5],0
d3,1,0.493067,0.469827,[69 27] ; [66 32],[66.80412371 29.19587629] ; [68.19587629 29.80412371],0
d4,1,0.560182,0.33939,[77 20] ; [81 17],[78.59487179 18.40512821] ; [79.40512821 18.59487179],0
s1,1,0.563505,0.333671,[ 7 92] ; [ 5 93],[ 6.03045685 92.96954315] ; [ 5.96954315 92.03045685],0
n3,1,0.623808,0.240551,[17  7] ; [20  6],[17.76  6.24] ; [19.24  6.76],0
p7,1,0.644008,0.213538,[60 34] ; [65 32],[61.51832461 32.48167539] ; [63.48167539 33.51832461],0
s4,1,0.669549,0.18213,[27 69] ; [30 67],[28.35233161 67.64766839] ; [28.64766839 68.35233161],0
v2,1,0.673505,0.177529,[41 55] ; [43 51],[42.44210526 53.55789474] ; [41.55789474 52.44210526],0
b5,1,0.726909,0.121968,[59 40] ; [56 42],[57.79187817 41.20812183] ; [57.20812183 40.79187817],0
r2,1,0.729595,0.119484,[93  5] ; [90  6],[92.44329897  5.55670103] ; [90.55670103  5.44329897],0
u2,1,0.791085,0.070173,[19 16] ; [15 11],[19.50819672 15.49180328] ; [14.49180328 11.50819672],0
p1,1,0.820233,0.05164,[ 7 89] ; [ 8 90],[ 7.42268041 88.57731959] ; [ 7.57731959 90.42268041],0
r1,1,0.862964,0.029792,[76 22] ; [77 21],[76.5 21.5] ; [76.5 21.5],0
s5,1,0.880419,0.022632,[36 58] ; [35 59],[35.5 58.5] ; [35.5 58.5],0
a6,1,0.960079,0.002505,[65 32] ; [66 32],[65.16410256 31.83589744] ; [65.83589744 32.16410256],0
p5,1,0.985369,0.000336,[ 6 91] ; [ 6 92],[ 5.96923077 91.03076923] ; [ 6.03076923 91.96923077],0
