Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.013954,6.043956,[ 3 11] ; [6 2],[5.72727273 8.27272727] ; [3.27272727 4.72727273],0
p1,1,0.054052,3.711097,[ 3 11] ; [5 3],[5.09090909 8.90909091] ; [2.90909091 5.09090909],0
v2,1,0.141407,2.162585,[6 8] ; [1 7],[4.45454545 9.54545455] ; [2.54545455 5.45454545],0
d3,1,0.141407,2.162585,[8 6] ; [7 1],[9.54545455 4.45454545] ; [5.45454545 2.54545455],0
b4,1,0.166337,1.915646,[11  3] ; [4 4],[9.54545455 4.45454545] ; [5.45454545 2.54545455],0
a3,1,0.166337,1.915646,[11  3] ; [4 4],[9.54545455 4.45454545] ; [5.45454545 2.54545455],0
p10,1,0.185877,1.75,[13  1] ; [5 2],[12.  2.] ; [6. 1.],0
s3,1,0.194567,1.682692,[6 7] ; [6 2],[7.42857143 5.57142857] ; [4.57142857 3.42857143],0
b3,1,0.197703,1.659259,[5 4] ; [1 4],[3.85714286 5.14285714] ; [2.14285714 2.85714286],0
b2,1,0.197703,1.659259,[5 4] ; [1 4],[3.85714286 5.14285714] ; [2.14285714 2.85714286],0
v1,1,0.203737,1.615385,[10  3] ; [4 4],[8.66666667 4.33333333] ; [5.33333333 2.66666667],0
a5,1,0.211346,1.562185,[12  2] ; [5 3],[10.81818182  3.18181818] ; [6.18181818 1.81818182],0
a6,1,0.224839,1.473214,[9 5] ; [3 5],[7.63636364 6.36363636] ; [4.36363636 3.63636364],0
a7,1,0.239559,1.383185,[9 5] ; [7 1],[10.18181818  3.81818182] ; [5.81818182 2.18181818],0
u3,1,0.270289,1.215278,[2 1] ; [1 3],[1.28571429 1.71428571] ; [1.71428571 2.28571429],0
s5,1,0.349575,0.875,[9 5] ; [3 4],[8. 6.] ; [4. 3.],0
s2,1,0.375399,0.785714,[6 8] ; [5 3],[7. 7.] ; [4. 4.],0
p8,1,0.375399,0.785714,[6 8] ; [5 3],[7. 7.] ; [4. 4.],0
d4,1,0.386876,0.748739,[10  4] ; [7 1],[10.81818182  3.18181818] ; [6.18181818 1.81818182],0
s6,1,0.386876,0.748739,[10  4] ; [7 1],[10.81818182  3.18181818] ; [6.18181818 1.81818182],0
s7,1,0.466394,0.530507,[6 7] ; [5 3],[6.80952381 6.19047619] ; [4.19047619 3.80952381],0
p3,1,0.512091,0.429792,[9 5] ; [4 4],[8.27272727 5.72727273] ; [4.72727273 3.27272727],0
r3,1,0.530801,0.392857,[12  2] ; [6 2],[11.45454545  2.54545455] ; [6.54545455 1.45454545],0
s1,1,0.530801,0.392857,[ 2 12] ; [2 6],[ 2.54545455 11.45454545] ; [1.45454545 6.54545455],0
d2,1,0.571107,0.320833,[7 7] ; [5 3],[7.63636364 6.36363636] ; [4.36363636 3.63636364],0
v3,1,0.571107,0.320833,[7 7] ; [3 5],[6.36363636 7.63636364] ; [3.63636364 4.36363636],0
r4,1,0.601448,0.272817,[11  3] ; [7 1],[11.45454545  2.54545455] ; [6.54545455 1.45454545],0
n5,1,0.601448,0.272817,[11  3] ; [7 1],[11.45454545  2.54545455] ; [6.54545455 1.45454545],0
u2,1,0.659243,0.194444,[2 1] ; [2 2],[1.71428571 1.28571429] ; [2.28571429 1.71428571],0
p9,1,0.67415,0.176786,[13  1] ; [7 1],[12.72727273  1.27272727] ; [7.27272727 0.72727273],0
a2,1,0.67415,0.176786,[ 1 13] ; [1 7],[ 1.27272727 12.72727273] ; [0.72727273 7.27272727],0
p4,1,0.743421,0.107143,[9 5] ; [5 2],[9.33333333 4.66666667] ; [4.66666667 2.33333333],0
d1,1,0.805803,0.06044,[8 6] ; [5 3],[8.27272727 5.72727273] ; [4.72727273 3.27272727],0
b5,1,0.805803,0.06044,[8 6] ; [5 3],[8.27272727 5.72727273] ; [4.72727273 3.27272727],0
u1,1,0.847516,0.036975,[ 3 11] ; [2 6],[ 3.18181818 10.81818182] ; [1.81818182 6.18181818],0
d5,1,0.847516,0.036975,[11  3] ; [6 2],[10.81818182  3.18181818] ; [6.18181818 1.81818182],0
p12,1,0.854445,0.033654,[ 2 11] ; [1 7],[ 1.85714286 11.14285714] ; [1.14285714 6.85714286],0
p2,1,0.856417,0.032738,[10  4] ; [6 2],[10.18181818  3.81818182] ; [5.81818182 2.18181818],0
r1,1,0.856417,0.032738,[10  4] ; [6 2],[10.18181818  3.81818182] ; [5.81818182 2.18181818],0
p6,1,0.906537,0.013784,[ 2 12] ; [1 7],[ 1.90909091 12.09090909] ; [1.09090909 6.90909091],0
a4,1,0.933249,0.007015,[5 9] ; [3 5],[5.09090909 8.90909091] ; [2.90909091 5.09090909],0
b1,1,1.0,0.0,[7 7] ; [4 4],[7. 7.] ; [4. 4.],0
