Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,40.283242,[48 66] ; [194  61],[74.76422764 39.23577236] ; [167.23577236  87.76422764],1
a6,1,0.0,34.905875,[52 62] ; [196  59],[76.61788618 37.38211382] ; [171.38211382  83.61788618],1
r4,1,3e-06,22.076144,[83 31] ; [233  22],[97.62601626 16.37398374] ; [218.37398374  36.62601626],1
a2,1,6e-06,20.587357,[ 11 103] ; [ 81 174],[28.42276423 85.57723577] ; [ 63.57723577 191.42276423],1
u1,1,8e-06,19.919785,[  7 107] ; [ 67 188],[22.86178862 91.13821138] ; [ 51.13821138 203.86178862],1
r3,1,1.3e-05,19.074092,[98 16] ; [248   6],[107.18478261   6.81521739] ; [238.81521739  15.18478261],1
d1,1,0.000271,13.263217,[46 68] ; [155 100],[62.09756098 51.90243902] ; [138.90243902 116.09756098],1
u2,1,0.001165,10.545527,[ 8 24] ; [45 31],[15.7037037 16.2962963] ; [37.2962963 38.7037037],0
v4,1,0.00184,9.703135,[98 16] ; [242  12],[105.32608696   8.67391304] ; [234.67391304  19.32608696],0
v2,1,0.002498,9.142422,[45 66] ; [140 102],[58.17280453 52.82719547] ; [126.82719547 115.17280453],0
p10,1,0.00368,8.435361,[74 39] ; [200  51],[85.06043956 27.93956044] ; [188.93956044  62.06043956],0
u3,1,0.005183,7.814493,[11 22] ; [48 29],[17.7 15.3] ; [41.3 35.7],0
r2,1,0.007945,7.045928,[99 15] ; [238  13],[105.25479452   8.74520548] ; [231.74520548  19.25479452],0
d4,1,0.008414,6.943249,[80 34] ; [210  45],[89.59349593 24.40650407] ; [200.40650407  54.59349593],0
b5,1,0.008449,6.93582,[63 51] ; [177  78],[74.14634146 39.85365854] ; [165.85365854  89.14634146],0
r1,1,0.014192,6.014093,[76 38] ; [199  54],[85.42234332 28.57765668] ; [189.57765668  63.42234332],0
p4,1,0.02752,4.857892,[42 72] ; [125 129],[51.73369565 62.26630435] ; [115.26630435 138.73369565],0
d5,1,0.035187,4.436089,[84 30] ; [212  43],[91.44715447 22.55284553] ; [204.55284553  50.44715447],0
p9,1,0.037472,4.328817,[80 32] ; [203  47],[87.55801105 24.44198895] ; [195.44198895  54.55801105],0
s3,1,0.072406,3.227619,[52 61] ; [141 110],[59.91483516 53.08516484] ; [133.08516484 117.91483516],0
p2,1,0.090782,2.860459,[74 39] ; [189  66],[80.75815217 32.24184783] ; [182.24184783  72.75815217],0
b1,1,0.119588,2.422711,[49 65] ; [ 88 167],[42.32520325 71.67479675] ; [ 94.67479675 160.32520325],0
s6,1,0.121357,2.399716,[66 46] ; [171  83],[72.52459016 39.47540984] ; [164.47540984  89.52459016],0
s2,1,0.142063,2.155473,[48 64] ; [129 123],[54.46153846 57.53846154] ; [122.53846154 129.46153846],0
s4,1,0.206002,1.5993,[15 98] ; [ 47 205],[19.19452055 93.80547945] ; [ 42.80547945 209.19452055],0
n5,1,0.223721,1.480342,[89 25] ; [183  71],[84.26086957 29.73913043] ; [187.73913043  66.26086957],0
a1,1,0.255183,1.294703,[  7 107] ; [  9 246],[  4.94308943 109.05691057] ; [ 11.05691057 243.94308943],0
p5,1,0.271466,1.209323,[  8 104] ; [ 11 241],[  5.84615385 106.15384615] ; [ 13.15384615 238.84615385],0
p6,1,0.304809,1.053035,[23 90] ; [ 64 189],[26.86065574 86.13934426] ; [ 60.13934426 192.86065574],0
p3,1,0.318608,0.99465,[36 77] ; [ 95 160],[40.22554348 72.77445652] ; [ 90.77445652 164.22554348],0
s1,1,0.321366,0.983379,[  6 106] ; [  8 243],[  4.31955923 107.68044077] ; [  9.68044077 241.31955923],0
n3,1,0.344688,0.892917,[26 12] ; [53 16],[28.05607477  9.94392523] ; [50.94392523 18.05607477],0
p1,1,0.364821,0.821229,[  8 106] ; [ 12 243],[  6.17886179 107.82113821] ; [ 13.82113821 241.17886179],0
a5,1,0.391838,0.733231,[74 40] ; [177  78],[77.54471545 36.45528455] ; [173.45528455  81.54471545],0
s8,1,0.40288,0.699712,[40 73] ; [102 153],[43.60326087 69.39673913] ; [ 98.39673913 156.60326087],0
p11,1,0.478592,0.50207,[85 29] ; [181  74],[82.17886179 31.82113821] ; [183.82113821  71.17886179],0
b4,1,0.504863,0.444699,[66 48] ; [157  98],[68.89430894 45.10569106] ; [154.10569106 100.89430894],0
v1,1,0.526632,0.400885,[47 62] ; [115 131],[49.74084507 59.25915493] ; [112.25915493 133.74084507],0
d2,1,0.541101,0.373503,[53 59] ; [129 125],[55.69398907 56.30601093] ; [126.30601093 127.69398907],0
s5,1,0.571913,0.319493,[34 74] ; [ 71 178],[31.76470588 76.23529412] ; [ 73.23529412 175.76470588],0
n4,1,0.578271,0.309037,[84 30] ; [194  60],[86.11956522 27.88043478] ; [191.88043478  62.11956522],0
