Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,84.460043,[164  70] ; [ 4 61],[131.47826087 102.52173913] ; [36.52173913 28.47826087],1
d4,1,0.0,38.028012,[206  28] ; [35 30],[188.60869565  45.39130435] ; [52.39130435 12.60869565],1
d3,1,0.0,30.528102,[178  56] ; [26 39],[159.65217391  74.34782609] ; [44.34782609 20.65217391],1
d2,1,6.4e-05,15.973107,[123 111] ; [16 49],[108.7826087 125.2173913] ; [30.2173913 34.7826087],1
r2,1,0.002417,9.202192,[226   7] ; [57  8],[221.27181208  11.72818792] ; [61.72818792  3.27181208],0
r3,1,0.002961,8.83144,[220  13] ; [54 11],[214.23489933  18.76510067] ; [59.76510067  5.23489933],0
a5,1,0.003928,8.316859,[173  61] ; [36 29],[163.56521739  70.43478261] ; [45.43478261 19.56521739],0
a4,1,0.004176,8.205795,[118 116] ; [19 44],[107.93939394 126.06060606] ; [29.06060606 33.93939394],0
u1,1,0.004517,8.063172,[ 45 189] ; [ 3 62],[ 37.56521739 196.43478261] ; [10.43478261 54.56521739],0
r4,1,0.005081,7.850345,[222  12] ; [55 10],[216.7826087  17.2173913] ; [60.2173913  4.7826087],0
p2,1,0.005642,7.661369,[194  39] ; [44 21],[186.08724832  46.91275168] ; [51.91275168 13.08724832],0
n6,1,0.007194,7.223935,[196  38] ; [44 20],[188.45637584  45.54362416] ; [51.54362416 12.45637584],0
p3,1,0.007505,7.147927,[111 121] ; [19 46],[101.54882155 130.45117845] ; [28.45117845 36.54882155],0
s1,1,0.008819,6.859189,[ 11 220] ; [ 9 55],[ 15.66101695 215.33898305] ; [ 4.33898305 59.66101695],0
a7,1,0.011942,6.319422,[168  66] ; [36 29],[159.65217391  74.34782609] ; [44.34782609 20.65217391],0
a3,1,0.01476,5.944913,[167  66] ; [35 28],[159.00675676  73.99324324] ; [42.99324324 20.00675676],0
n4,1,0.015773,5.828059,[188  46] ; [43 22],[180.7826087  53.2173913] ; [50.2173913 14.7826087],0
a2,1,0.023286,5.147033,[ 60 174] ; [ 8 57],[ 53.2173913 180.7826087] ; [14.7826087 50.2173913],0
s8,1,0.031534,4.623665,[104 129] ; [19 45],[ 96.49494949 136.50505051] ; [26.50505051 37.49494949],0
s6,1,0.034639,4.462885,[161  67] ; [35 27],[154.09655172  73.90344828] ; [41.90344828 20.09655172],0
n5,1,0.036266,4.384558,[177  57] ; [40 24],[170.39597315  63.60402685] ; [46.60402685 17.39597315],0
v4,1,0.046484,3.963965,[223  10] ; [58  7],[219.70805369  13.29194631] ; [61.29194631  3.70805369],0
p8,1,0.047837,3.915714,[122 112] ; [24 39],[115.03030303 118.96969697] ; [30.96969697 32.03030303],0
p4,1,0.057385,3.611389,[139  95] ; [29 34],[132.36363636 101.63636364] ; [35.63636364 27.36363636],0
a6,1,0.066283,3.372753,[155  79] ; [35 30],[148.69565217  85.30434783] ; [41.30434783 23.69565217],0
p6,1,0.104164,2.640602,[ 89 145] ; [17 46],[ 83.51515152 150.48484848] ; [22.48484848 40.51515152],0
p7,1,0.157557,1.997514,[139  90] ; [32 31],[134.10616438  94.89383562] ; [36.89383562 26.10616438],0
p9,1,0.161691,1.95834,[180  53] ; [44 20],[175.73063973  57.26936027] ; [48.26936027 15.73063973],0
b2,1,0.16426,1.934567,[48 99] ; [17 21],[51.64864865 95.35135135] ; [13.35135135 24.64864865],0
b3,1,0.16426,1.934567,[48 99] ; [17 21],[51.64864865 95.35135135] ; [13.35135135 24.64864865],0
p10,1,0.172949,1.857195,[176  58] ; [42 21],[171.75757576  62.24242424] ; [46.24242424 16.75757576],0
b1,1,0.211782,1.559202,[102 132] ; [34 31],[106.43478261 127.56521739] ; [29.56521739 35.43478261],0
n2,1,0.22213,1.490559,[41 24] ; [17  5],[43.33333333 21.66666667] ; [14.66666667  7.33333333],0
a1,1,0.230845,1.435645,[  7 227] ; [ 4 61],[  8.60869565 225.39130435] ; [ 2.39130435 62.60869565],0
s5,1,0.288914,1.124677,[ 80 148] ; [17 44],[ 76.52595156 151.47404844] ; [20.47404844 40.52595156],0
s2,1,0.295354,1.095055,[115 117] ; [27 37],[111.2972973 120.7027027] ; [30.7027027 33.2972973],0
p1,1,0.307388,1.041863,[ 19 213] ; [ 8 57],[ 21.09090909 210.90909091] ; [ 5.90909091 59.09090909],0
p12,1,0.350579,0.871362,[ 14 218] ; [ 2 63],[ 12.4983165 219.5016835] ; [ 3.5016835 61.4983165],0
v3,1,0.373571,0.79175,[ 47 181] ; [10 54],[ 44.50684932 183.49315068] ; [12.49315068 51.50684932],0
s7,1,0.402042,0.702209,[106 116] ; [25 35],[103.12765957 118.87234043] ; [27.87234043 32.12765957],0
u2,1,0.468125,0.526399,[40 27] ; [15 14],[38.38541667 28.61458333] ; [16.61458333 12.38541667],0
v1,1,0.549321,0.358534,[ 98 132] ; [25 40],[ 95.89830508 134.10169492] ; [27.10169492 37.89830508],0
b4,1,0.579668,0.306772,[135  99] ; [35 30],[133.04347826 100.95652174] ; [36.95652174 28.04347826],0
n3,1,0.585891,0.296807,[42 21] ; [12  8],[40.98795181 22.01204819] ; [13.01204819  6.98795181],0
s3,1,0.734165,0.115322,[135  98] ; [35 28],[133.81756757  99.18243243] ; [36.18243243 26.81756757],0
u3,1,0.762607,0.09124,[46 21] ; [19 10],[45.36458333 21.63541667] ; [19.63541667  9.36458333],0
p11,1,0.79279,0.069006,[173  61] ; [47 18],[172.17391304  61.82608696] ; [47.82608696 17.17391304],0
a8,1,0.79635,0.066602,[ 26 189] ; [ 8 52],[ 26.58181818 188.41818182] ; [ 7.41818182 52.58181818],0
p5,1,0.803995,0.061593,[ 28 204] ; [ 7 57],[ 27.43243243 204.56756757] ; [ 7.56756757 56.43243243],0
b5,1,0.891474,0.018616,[139  95] ; [38 27],[138.52173913  95.47826087] ; [38.47826087 26.52173913],0
n1,1,0.957023,0.002904,[27 37] ; [ 9 12],[27.10588235 36.89411765] ; [ 8.89411765 12.10588235],0
s4,1,0.962537,0.002206,[ 45 183] ; [13 52],[ 45.1331058 182.8668942] ; [12.8668942 52.1331058],0
