Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.00106,10.719891,[1 6] ; [18  4],[4.5862069 2.4137931] ; [14.4137931  7.5862069],0
n5,1,0.006265,7.472426,[3 4] ; [20  2],[5.55172414 1.44827586] ; [17.44827586  4.55172414],0
d5,1,0.015717,5.834266,[3 4] ; [20  3],[5.36666667 1.63333333] ; [17.63333333  5.36666667],0
a5,1,0.029279,4.751107,[2 5] ; [17  6],[4.43333333 2.56666667] ; [14.56666667  8.43333333],0
n4,1,0.029279,4.751107,[2 5] ; [17  6],[4.43333333 2.56666667] ; [14.56666667  8.43333333],0
p11,1,0.037303,4.336533,[3 4] ; [19  4],[5.13333333 1.86666667] ; [16.86666667  6.13333333],0
p4,1,0.073495,3.203194,[3 4] ; [18  5],[4.9 2.1] ; [16.1  6.9],0
a4,1,0.076518,3.137349,[1 6] ; [12 11],[3.03333333 3.96666667] ; [ 9.96666667 13.03333333],0
a3,1,0.086679,2.934993,[2 5] ; [15  8],[3.96666667 3.03333333] ; [13.03333333  9.96666667],0
s8,1,0.094714,2.792367,[1 6] ; [11 11],[2.89655172 4.10344828] ; [ 9.10344828 12.89655172],0
d1,1,0.11273,2.515528,[1 6] ; [11 12],[2.8 4.2] ; [ 9.2 13.8],0
d2,1,0.11273,2.515528,[1 6] ; [11 12],[2.8 4.2] ; [ 9.2 13.8],0
n6,1,0.126968,2.329193,[3 4] ; [17  6],[4.66666667 2.33333333] ; [15.33333333  7.66666667],0
b1,1,0.160506,1.969449,[6 1] ; [13 10],[4.43333333 2.56666667] ; [14.56666667  8.43333333],0
s6,1,0.19043,1.714286,[2 5] ; [12  9],[3.5 3.5] ; [10.5 10.5],0
d3,1,0.23099,1.434756,[2 5] ; [12 10],[3.37931034 3.62068966] ; [10.62068966 11.37931034],0
n2,1,0.252244,1.310833,[3 2] ; [7 1],[3.84615385 1.15384615] ; [6.15384615 1.84615385],0
s4,1,0.299328,1.077188,[3 4] ; [ 5 17],[1.93103448 5.06896552] ; [ 6.06896552 15.93103448],0
r1,1,0.299328,1.077188,[3 4] ; [ 5 17],[1.93103448 5.06896552] ; [ 6.06896552 15.93103448],0
v3,1,0.366018,0.817138,[1 6] ; [ 7 15],[1.93103448 5.06896552] ; [ 6.06896552 15.93103448],0
a7,1,0.368042,0.810264,[5 2] ; [12 11],[3.96666667 3.03333333] ; [13.03333333  9.96666667],0
p8,1,0.368042,0.810264,[5 2] ; [12 11],[3.96666667 3.03333333] ; [13.03333333  9.96666667],0
r2,1,0.373195,0.792998,[4 3] ; [15  5],[4.92592593 2.07407407] ; [14.07407407  5.92592593],0
v2,1,0.377822,0.777778,[3 4] ; [13  8],[4. 3.] ; [12.  9.],0
s2,1,0.377822,0.777778,[3 4] ; [13  8],[4. 3.] ; [12.  9.],0
p3,1,0.399747,0.709086,[3 4] ; [14  9],[3.96666667 3.03333333] ; [13.03333333  9.96666667],0
p7,1,0.449692,0.571429,[6 1] ; [15  6],[5.25 1.75] ; [15.75  5.25],0
v1,1,0.502716,0.449198,[2 5] ; [ 9 12],[2.75 4.25] ; [ 8.25 12.75],0
u2,1,0.568618,0.325,[3 2] ; [6 2],[3.46153846 1.53846154] ; [5.53846154 2.46153846],0
s3,1,0.662521,0.190476,[3 4] ; [11 10],[3.5 3.5] ; [10.5 10.5],0
a2,1,0.665984,0.186335,[1 6] ; [ 5 18],[1.4 5.6] ; [ 4.6 18.4],0
a6,1,0.697893,0.150673,[4 3] ; [15  8],[4.43333333 2.56666667] ; [14.56666667  8.43333333],0
d4,1,0.697893,0.150673,[4 3] ; [15  8],[4.43333333 2.56666667] ; [14.56666667  8.43333333],0
n3,1,0.724939,0.12381,[3 2] ; [4 4],[2.69230769 2.30769231] ; [4.30769231 3.69230769],0
u3,1,0.735317,0.114286,[1 4] ; [2 5],[1.25 3.75] ; [1.75 5.25],0
v4,1,0.801059,0.063492,[5 2] ; [16  5],[5.25 1.75] ; [15.75  5.25],0
s5,1,0.814871,0.054825,[1 5] ; [ 4 15],[1.2 4.8] ; [ 3.8 15.2],0
b5,1,0.896446,0.01694,[5 2] ; [17  6],[5.13333333 1.86666667] ; [16.86666667  6.13333333],0
n1,1,0.928177,0.008125,[2 3] ; [3 5],[1.92307692 3.07692308] ; [3.07692308 4.92307692],0
p2,1,0.932534,0.007167,[6 1] ; [20  3],[6.06666667 0.93333333] ; [19.93333333  3.06666667],0
b4,1,0.976835,0.000843,[3 4] ; [10 13],[3.03333333 3.96666667] ; [ 9.96666667 13.03333333],0
r3,1,1.0,0.0,[5 2] ; [15  6],[5. 2.] ; [15.  6.],0
s7,1,1.0,0.0,[3 2] ; [12  8],[3. 2.] ; [12.  8.],0
