Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.000166,14.176553,[33 30] ; [ 7 36],[23.77358491 39.22641509] ; [16.22641509 26.77358491],1
a3,1,0.000239,13.495717,[46 17] ; [16 27],[36.8490566 26.1509434] ; [25.1509434 17.8490566],1
d1,1,0.000425,12.417774,[41 22] ; [13 30],[32.09433962 30.90566038] ; [21.90566038 21.09433962],1
a4,1,0.001601,9.958263,[27 36] ; [ 6 37],[19.61320755 43.38679245] ; [13.38679245 29.61320755],0
s6,1,0.002172,9.398148,[58  5] ; [29 13],[52.2 10.8] ; [34.8  7.2],0
a6,1,0.004725,7.981713,[50 13] ; [23 20],[43.38679245 19.61320755] ; [29.61320755 13.38679245],0
p4,1,0.007783,7.082641,[38 24] ; [15 28],[31.2952381 30.7047619] ; [21.7047619 21.2952381],0
s5,1,0.013529,6.098617,[34 26] ; [13 28],[27.92079208 32.07920792] ; [19.07920792 21.92079208],0
v3,1,0.028802,4.779394,[20 41] ; [ 5 33],[15.4040404 45.5959596] ; [ 9.5959596 28.4040404],0
u1,1,0.048373,3.896992,[11 52] ; [ 2 41],[ 7.72641509 55.27358491] ; [ 5.27358491 37.72641509],0
r4,1,0.051378,3.795892,[56  7] ; [32 11],[52.30188679 10.69811321] ; [35.69811321  7.30188679],0
d3,1,0.061047,3.508699,[47 16] ; [24 18],[42.6 20.4] ; [28.4 13.6],0
p3,1,0.073399,3.205321,[28 34] ; [12 31],[23.61904762 38.38095238] ; [16.38095238 26.61904762],0
v1,1,0.120295,2.413474,[33 29] ; [15 25],[29.17647059 32.82352941] ; [18.82352941 21.17647059],0
s8,1,0.122242,2.388364,[36 27] ; [18 25],[32.09433962 30.90566038] ; [21.90566038 21.09433962],0
p10,1,0.128521,2.310275,[51 11] ; [27 12],[47.88118812 14.11881188] ; [30.11881188  8.88118812],0
d5,1,0.1447,2.127255,[50 13] ; [28 14],[46.8 16.2] ; [31.2 10.8],0
p9,1,0.163668,1.940002,[53  9] ; [29 10],[50.33663366 11.66336634] ; [31.66336634  7.33663366],0
p8,1,0.180081,1.796957,[31 31] ; [15 26],[27.68932039 34.31067961] ; [18.31067961 22.68932039],0
v2,1,0.197412,1.661419,[32 24] ; [18 23],[28.86597938 27.13402062] ; [21.13402062 19.86597938],0
d4,1,0.218188,1.516248,[53 10] ; [32 11],[50.51886792 12.48113208] ; [34.48113208  8.51886792],0
p12,1,0.222561,1.487779,[ 5 57] ; [ 1 41],[ 3.57692308 58.42307692] ; [ 2.42307692 39.57692308],0
b2,1,0.261059,1.263132,[12 19] ; [ 5 16],[10.13461538 20.86538462] ; [ 6.86538462 14.13461538],0
b3,1,0.261059,1.263132,[12 19] ; [ 5 16],[10.13461538 20.86538462] ; [ 6.86538462 14.13461538],0
b1,1,0.286318,1.136856,[20 43] ; [18 25],[22.58490566 40.41509434] ; [15.41509434 27.58490566],0
p6,1,0.333663,0.934629,[18 44] ; [16 26],[20.26923077 41.73076923] ; [13.73076923 28.26923077],0
r3,1,0.338783,0.915033,[62  1] ; [40  2],[61.2  1.8] ; [40.8  1.2],0
n5,1,0.345319,0.890583,[19 43] ; [17 26],[21.25714286 40.74285714] ; [14.74285714 28.25714286],0
n6,1,0.352992,0.862673,[41 21] ; [24 18],[38.75 23.25] ; [26.25 15.75],0
s4,1,0.371373,0.799064,[21 42] ; [18 25],[23.17924528 39.82075472] ; [15.82075472 27.17924528],0
s3,1,0.378521,0.775499,[50 13] ; [37  6],[51.70754717 11.29245283] ; [35.29245283  7.70754717],0
p7,1,0.382086,0.76398,[37 22] ; [21 18],[34.91836735 24.08163265] ; [23.08163265 15.91836735],0
p11,1,0.469203,0.523852,[41 22] ; [25 18],[39.22641509 23.77358491] ; [26.77358491 16.22641509],0
b4,1,0.530602,0.393238,[39 24] ; [24 19],[37.44339623 25.55660377] ; [25.55660377 17.44339623],0
p2,1,0.555739,0.347135,[44 18] ; [32 10],[45.30769231 16.69230769] ; [30.69230769 11.30769231],0
v4,1,0.606603,0.265152,[60  3] ; [39  3],[59.4  3.6] ; [39.6  2.4],0
r1,1,0.648081,0.208329,[43 19] ; [28 15],[41.92380952 20.07619048] ; [29.07619048 13.92380952],0
n2,1,0.649273,0.206818,[21  7] ; [9 2],[21.53846154  6.46153846] ; [8.46153846 2.53846154],0
u2,1,0.650014,0.205882,[9 8] ; [15 10],[9.71428571 7.28571429] ; [14.28571429 10.71428571],0
p1,1,0.651929,0.203476,[ 6 56] ; [ 3 39],[ 5.36538462 56.63461538] ; [ 3.63461538 38.36538462],0
n1,1,0.68547,0.164033,[ 8 19] ; [4 7],[ 8.52631579 18.47368421] ; [3.47368421 7.52631579],0
p5,1,0.701807,0.146599,[ 2 59] ; [ 2 40],[ 2.36893204 58.63106796] ; [ 1.63106796 40.36893204],0
a1,1,0.710283,0.137994,[ 4 59] ; [ 2 41],[ 3.56603774 59.43396226] ; [ 2.43396226 40.56603774],0
a8,1,0.753924,0.098263,[ 4 56] ; [ 2 37],[ 3.63636364 56.36363636] ; [ 2.36363636 36.63636364],0
u3,1,0.76308,0.090865,[11  5] ; [19  7],[11.42857143  4.57142857] ; [18.57142857  7.42857143],0
n3,1,0.801336,0.063312,[19  9] ; [7 4],[18.66666667  9.33333333] ; [7.33333333 3.66666667],0
s1,1,0.810994,0.05719,[ 2 61] ; [ 1 41],[ 1.8 61.2] ; [ 1.2 40.8],0
s7,1,0.864955,0.028924,[27 32] ; [19 21],[27.41414141 31.58585859] ; [18.58585859 21.41414141],0
r2,1,0.898354,0.016318,[59  4] ; [40  3],[58.83962264  4.16037736] ; [40.16037736  2.83962264],0
a7,1,0.928213,0.008117,[46 17] ; [31 11],[46.2 16.8] ; [30.8 11.2],0
b5,1,0.941389,0.005406,[40 23] ; [27 16],[39.82075472 23.17924528] ; [27.17924528 15.82075472],0
