Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,33.423833,[ 1 23] ; [43 15],[12.87804878 11.12195122] ; [31.12195122 26.87804878],1
d4,1,8e-06,19.955111,[ 9 15] ; [50  8],[17.26829268  6.73170732] ; [41.73170732 16.26829268],1
d3,1,0.001954,9.592105,[10 14] ; [44 13],[16.  8.] ; [38. 19.],0
d2,1,0.006774,7.33206,[ 5 19] ; [31 27],[10.53658537 13.46341463] ; [25.46341463 32.53658537],0
p9,1,0.008194,6.990645,[15  9] ; [51  7],[19.31707317  4.68292683] ; [46.68292683 11.31707317],0
v1,1,0.017584,5.637134,[ 8 16] ; [36 22],[12.87804878 11.12195122] ; [31.12195122 26.87804878],0
s2,1,0.019106,5.49175,[10 14] ; [10 48],[ 5.85365854 18.14634146] ; [14.14634146 43.85365854],0
p10,1,0.021109,5.317786,[13 11] ; [46 12],[17.26829268  6.73170732] ; [41.73170732 16.26829268],0
u1,1,0.033306,4.529999,[ 1 23] ; [14 44],[ 4.3902439 19.6097561] ; [10.6097561 47.3902439],0
a5,1,0.051481,3.792556,[12 12] ; [42 16],[15.80487805  8.19512195] ; [38.19512195 19.80487805],0
a2,1,0.055309,3.672753,[ 2 22] ; [16 42],[ 5.26829268 18.73170732] ; [12.73170732 45.26829268],0
p4,1,0.077014,3.12682,[13 11] ; [43 15],[16.3902439  7.6097561] ; [39.6097561 18.3902439],0
a4,1,0.083695,2.991647,[ 7 17] ; [29 29],[10.53658537 13.46341463] ; [25.46341463 32.53658537],0
n4,1,0.109199,2.565773,[16  8] ; [48 10],[18.73170732  5.26829268] ; [45.26829268 12.73170732],0
s3,1,0.112446,2.519504,[10 14] ; [14 44],[ 7.02439024 16.97560976] ; [16.97560976 41.02439024],0
p12,1,0.119097,2.429154,[ 3 21] ; [ 2 56],[ 1.46341463 22.53658537] ; [ 3.53658537 54.46341463],0
n5,1,0.160653,1.968064,[15  9] ; [45 13],[17.56097561  6.43902439] ; [42.43902439 15.56097561],0
a6,1,0.212507,1.554266,[14 10] ; [42 16],[16.3902439  7.6097561] ; [39.6097561 18.3902439],0
s4,1,0.288904,1.124722,[ 4 20] ; [ 5 53],[ 2.63414634 21.36585366] ; [ 6.36585366 51.63414634],0
p11,1,0.309902,1.031095,[17  7] ; [47 11],[18.73170732  5.26829268] ; [45.26829268 12.73170732],0
n6,1,0.312209,1.021307,[18  6] ; [49  9],[19.6097561  4.3902439] ; [47.3902439 10.6097561],0
a3,1,0.314137,1.013201,[15  9] ; [42 15],[16.88888889  7.11111111] ; [40.11111111 16.88888889],0
n1,1,0.349575,0.875,[4 3] ; [5 9],[3. 4.] ; [6. 8.],0
p2,1,0.350113,0.873047,[22  2] ; [56  2],[22.82926829  1.17073171] ; [55.17073171  2.82926829],0
n2,1,0.350122,0.873016,[6 1] ; [10  5],[5.09090909 1.90909091] ; [10.90909091  4.09090909],0
v2,1,0.374347,0.789185,[12 12] ; [34 22],[13.8 10.2] ; [32.2 23.8],0
b1,1,0.416173,0.661096,[11 13] ; [21 37],[ 9.36585366 14.63414634] ; [22.63414634 35.36585366],0
p1,1,0.426042,0.633589,[ 4 20] ; [ 6 52],[ 2.92682927 21.07317073] ; [ 7.07317073 50.92682927],0
s7,1,0.429761,0.623471,[11 12] ; [21 34],[ 9.43589744 13.56410256] ; [22.56410256 32.43589744],0
r2,1,0.469889,0.522237,[23  1] ; [52  5],[22.22222222  1.77777778] ; [52.77777778  4.22222222],0
s5,1,0.485279,0.486976,[ 3 20] ; [11 45],[ 4.07594937 18.92405063] ; [ 9.92405063 46.07594937],0
r1,1,0.493204,0.469528,[16  8] ; [43 15],[17.26829268  6.73170732] ; [41.73170732 16.26829268],0
b5,1,0.496766,0.461839,[16  8] ; [34 24],[14.63414634  9.36585366] ; [35.36585366 22.63414634],0
a1,1,0.514151,0.425611,[ 1 23] ; [ 1 57],[ 0.58536585 23.41463415] ; [ 1.41463415 56.58536585],0
s1,1,0.531921,0.39072,[ 1 23] ; [ 1 55],[ 0.6 23.4] ; [ 1.4 54.6],0
r4,1,0.560497,0.338845,[19  5] ; [49  9],[19.90243902  4.09756098] ; [48.09756098  9.90243902],0
r3,1,0.590117,0.290162,[21  3] ; [53  5],[21.65853659  2.34146341] ; [52.34146341  5.65853659],0
b2,1,0.60293,0.270599,[9 8] ; [20 13],[9.86 7.14] ; [19.14 13.86],0
b3,1,0.60293,0.270599,[9 8] ; [20 13],[9.86 7.14] ; [19.14 13.86],0
p7,1,0.616706,0.250524,[19  4] ; [45 13],[18.17283951  4.82716049] ; [45.82716049 12.17283951],0
p5,1,0.638322,0.220943,[ 1 23] ; [ 4 54],[ 1.46341463 22.53658537] ; [ 3.53658537 54.46341463],0
a7,1,0.667884,0.184088,[18  6] ; [46 12],[18.73170732  5.26829268] ; [45.26829268 12.73170732],0
p8,1,0.694111,0.154671,[16  8] ; [36 22],[15.2195122  8.7804878] ; [36.7804878 21.2195122],0
a8,1,0.717491,0.130909,[ 2 20] ; [ 6 44],[ 2.44444444 19.55555556] ; [ 5.55555556 44.44444444],0
n3,1,0.746188,0.104762,[6 1] ; [12  3],[5.72727273 1.27272727] ; [12.27272727  2.72727273],0
s8,1,0.750457,0.101147,[ 7 17] ; [19 39],[ 7.6097561 16.3902439] ; [18.3902439 39.6097561],0
b4,1,0.776037,0.080933,[12 12] ; [31 27],[12.58536585 11.41463415] ; [30.41463415 27.58536585],0
p3,1,0.904734,0.014324,[14 10] ; [33 25],[13.75609756 10.24390244] ; [33.24390244 24.75609756],0
v3,1,0.960473,0.002456,[10 14] ; [23 33],[ 9.9 14.1] ; [23.1 32.9],0
u2,1,0.973215,0.001127,[5 4] ; [9 7],[5.04 3.96] ; [8.96 7.04],0
u3,1,0.973215,0.001127,[4 5] ; [7 9],[3.96 5.04] ; [7.04 8.96],0
