Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,3e-06,21.813959,[47 16] ; [62 94],[31.35616438 31.64383562] ; [77.64383562 78.35616438],1
v1,1,0.007284,7.201563,[33 31] ; [ 51 107],[24.21621622 39.78378378] ; [59.78378378 98.21621622],0
p5,1,0.021135,5.315615,[ 6 57] ; [  4 158],[ 2.8 60.2] ; [  7.2 154.8],0
p12,1,0.022505,5.206325,[ 6 57] ; [  4 156],[ 2.82511211 60.17488789] ; [  7.17488789 152.82511211],0
b4,1,0.050422,3.827366,[45 19] ; [91 71],[38.51327434 25.48672566] ; [97.48672566 64.51327434],0
r4,1,0.055955,3.653395,[59  5] ; [133  29],[54.37168142  9.62831858] ; [137.62831858  24.37168142],0
n1,1,0.089474,2.883813,[ 2 17] ; [16 37],[ 4.75 14.25] ; [13.25 39.75],0
r3,1,0.114314,2.493544,[63  1] ; [151  11],[60.60176991  3.39823009] ; [153.39823009   8.60176991],0
d3,1,0.121321,2.400182,[50 14] ; [109  52],[45.22666667 18.77333333] ; [113.77333333  47.22666667],0
a5,1,0.122223,2.388607,[45 19] ; [96 66],[39.92920354 24.07079646] ; [101.07079646  60.92920354],0
s8,1,0.143507,2.139946,[26 38] ; [ 49 112],[21.33333333 42.66666667] ; [ 53.66666667 107.33333333],0
p8,1,0.168562,1.895688,[30 32] ; [ 62 100],[25.46428571 36.53571429] ; [66.53571429 95.46428571],0
a7,1,0.179345,1.803045,[52 12] ; [117  44],[48.07111111 15.92888889] ; [120.92888889  40.07111111],0
u2,1,0.187543,1.73681,[15  6] ; [37 30],[12.40909091  8.59090909] ; [39.59090909 27.40909091],0
a6,1,0.194912,1.680095,[45 19] ; [99 63],[40.77876106 23.22123894] ; [103.22123894  58.77876106],0
r1,1,0.19701,1.664402,[50 14] ; [112  49],[46.08 17.92] ; [115.92  45.08],0
b1,1,0.214707,1.539399,[20 44] ; [65 97],[24.07079646 39.92920354] ; [ 60.92920354 101.07079646],0
d1,1,0.220205,1.503033,[37 27] ; [79 83],[32.84955752 31.15044248] ; [83.15044248 78.84955752],0
a3,1,0.222216,1.490006,[43 21] ; [94 67],[38.96888889 25.03111111] ; [98.03111111 62.96888889],0
s7,1,0.227823,1.454404,[24 37] ; [ 48 108],[20.23963134 40.76036866] ; [ 51.76036866 104.23963134],0
d4,1,0.232083,1.428048,[55  9] ; [128  34],[51.82300885 12.17699115] ; [131.17699115  30.82300885],0
