Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v1,1,0.003752,8.400095,[ 7 23] ; [16 10],[12.32142857 17.67857143] ; [10.67857143 15.32142857],0
a7,1,0.020772,5.345838,[14 16] ; [20  6],[18.21428571 11.78571429] ; [15.78571429 10.21428571],0
a2,1,0.025879,4.964103,[ 1 29] ; [ 6 20],[ 3.75 26.25] ; [ 3.25 22.75],0
b3,1,0.032476,4.573187,[ 3 18] ; [7 8],[ 5.83333333 15.16666667] ; [ 4.16666667 10.83333333],0
b2,1,0.032476,4.573187,[ 3 18] ; [7 8],[ 5.83333333 15.16666667] ; [ 4.16666667 10.83333333],0
s4,1,0.036523,4.372532,[11 19] ; [ 3 22],[ 7.63636364 22.36363636] ; [ 6.36363636 18.63636364],0
b5,1,0.045122,4.014081,[14 16] ; [19  7],[17.67857143 12.32142857] ; [15.32142857 10.67857143],0
a5,1,0.045122,4.014081,[14 16] ; [19  7],[17.67857143 12.32142857] ; [15.32142857 10.67857143],0
d4,1,0.054031,3.711756,[20 10] ; [23  3],[23.03571429  6.96428571] ; [19.96428571  6.03571429],0
p10,1,0.059937,3.53914,[ 4 26] ; [ 9 17],[ 6.96428571 23.03571429] ; [ 6.03571429 19.96428571],0
p11,1,0.06744,3.344251,[10 20] ; [15 11],[13.39285714 16.60714286] ; [11.60714286 14.39285714],0
r2,1,0.068314,3.323077,[24  6] ; [25  1],[26.25  3.75] ; [22.75  3.25],0
r1,1,0.072883,3.216877,[19 11] ; [22  4],[21.96428571  8.03571429] ; [19.03571429  6.96428571],0
v3,1,0.087603,2.917874,[ 8 21] ; [13 13],[11.07272727 17.92727273] ; [ 9.92727273 16.07272727],0
s8,1,0.101226,2.686121,[ 5 25] ; [ 9 16],[ 7.63636364 22.36363636] ; [ 6.36363636 18.63636364],0
r3,1,0.121867,2.393162,[25  5] ; [25  1],[26.78571429  3.21428571] ; [23.21428571  2.78571429],0
u2,1,0.149448,2.077875,[ 5 13] ; [6 5],[ 6.82758621 11.17241379] ; [4.17241379 6.82758621],0
r4,1,0.155286,2.019539,[22  8] ; [23  3],[24.10714286  5.89285714] ; [20.89285714  5.10714286],0
p4,1,0.213022,1.550769,[21  9] ; [14 12],[18.75 11.25] ; [16.25  9.75],0
p5,1,0.214356,1.54176,[ 4 26] ; [ 1 25],[ 2.67857143 27.32142857] ; [ 2.32142857 23.67857143],0
a6,1,0.245952,1.346154,[15 15] ; [17  9],[17.14285714 12.85714286] ; [14.85714286 11.14285714],0
n4,1,0.270005,1.216723,[19 11] ; [20  6],[20.89285714  9.10714286] ; [18.10714286  7.89285714],0
s7,1,0.279184,1.17106,[ 7 21] ; [ 9 14],[ 8.78431373 19.21568627] ; [ 7.21568627 15.78431373],0
u3,1,0.295642,1.09375,[11  7] ; [5 7],[9.6 8.4] ; [6.4 5.6],0
a3,1,0.300132,1.073609,[12 18] ; [14 12],[13.92857143 16.07142857] ; [12.07142857 13.92857143],0
b1,1,0.30264,1.062523,[18 12] ; [19  7],[19.82142857 10.17857143] ; [17.17857143  8.82142857],0
v4,1,0.311185,1.025641,[25  5] ; [24  2],[26.25  3.75] ; [22.75  3.25],0
s1,1,0.311185,1.025641,[ 5 25] ; [ 2 24],[ 3.75 26.25] ; [ 3.25 22.75],0
a4,1,0.345909,0.888409,[ 8 22] ; [10 16],[ 9.64285714 20.35714286] ; [ 8.35714286 17.64285714],0
p6,1,0.359105,0.84102,[ 7 23] ; [ 8 15],[ 8.49056604 21.50943396] ; [ 6.50943396 16.49056604],0
d3,1,0.386358,0.750372,[15 15] ; [16 10],[16.60714286 13.39285714] ; [14.39285714 11.60714286],0
p7,1,0.389001,0.742063,[17 13] ; [17  8],[18.54545455 11.45454545] ; [15.45454545  9.54545455],0
n1,1,0.464214,0.535714,[4 6] ; [3 2],[4.66666667 5.33333333] ; [2.33333333 2.66666667],0
d1,1,0.471704,0.517983,[11 19] ; [12 14],[12.32142857 17.67857143] ; [10.67857143 15.32142857],0
p2,1,0.472157,0.516923,[18 12] ; [18  8],[19.28571429 10.71428571] ; [16.71428571  9.28571429],0
s5,1,0.545562,0.365328,[ 7 23] ; [ 4 20],[ 6.11111111 23.88888889] ; [ 4.88888889 19.11111111],0
p8,1,0.617859,0.248889,[13 17] ; [13 13],[13.92857143 16.07142857] ; [12.07142857 13.92857143],0
s6,1,0.657194,0.19695,[15 15] ; [14 11],[15.81818182 14.18181818] ; [13.18181818 11.81818182],0
b4,1,0.678069,0.172308,[18 12] ; [17  9],[18.75 11.25] ; [16.25  9.75],0
s3,1,0.693612,0.155203,[16 14] ; [12 13],[15.27272727 14.72727273] ; [12.72727273 12.27272727],0
d2,1,0.711695,0.13659,[13 17] ; [10 16],[12.32142857 17.67857143] ; [10.67857143 15.32142857],0
d5,1,0.734664,0.114872,[22  8] ; [18  8],[21.42857143  8.57142857] ; [18.57142857  7.42857143],0
p1,1,0.76263,0.091222,[ 3 27] ; [ 2 24],[ 2.67857143 27.32142857] ; [ 2.32142857 23.67857143],0
u1,1,0.76263,0.091222,[ 3 27] ; [ 2 24],[ 2.67857143 27.32142857] ; [ 2.32142857 23.67857143],0
n5,1,0.773907,0.082523,[15 15] ; [14 12],[15.53571429 14.46428571] ; [13.46428571 12.53571429],0
n6,1,0.777508,0.079844,[20  9] ; [17  9],[19.50909091  9.49090909] ; [17.49090909  8.50909091],0
a8,1,0.815021,0.054735,[ 1 28] ; [ 1 20],[ 1.16 27.84] ; [ 0.84 20.16],0
s2,1,0.85424,0.03375,[13 17] ; [11 13],[13.33333333 16.66666667] ; [10.66666667 13.33333333],0
a1,1,0.881846,0.022091,[ 2 28] ; [ 2 24],[ 2.14285714 27.85714286] ; [ 1.85714286 24.14285714],0
