Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,43.841225,[64 10] ; [11 32],[47.43589744 26.56410256] ; [27.56410256 15.43589744],1
p11,1,2.2e-05,18.039328,[51 23] ; [13 32],[39.79831933 34.20168067] ; [24.20168067 20.79831933],1
v4,1,0.000436,12.370602,[69  5] ; [31 14],[62.18487395 11.81512605] ; [37.81512605  7.18487395],1
r3,1,0.001137,10.589978,[68  6] ; [31 14],[61.56302521 12.43697479] ; [37.43697479  7.56302521],0
s8,1,0.001466,10.120919,[30 43] ; [ 6 39],[22.27118644 50.72881356] ; [13.72881356 31.27118644],0
p8,1,0.001679,9.871551,[26 48] ; [ 4 40],[18.81355932 55.18644068] ; [11.18644068 32.81355932],0
r4,1,0.001954,9.592088,[63 11] ; [27 18],[55.96638655 18.03361345] ; [34.03361345 10.96638655],0
n6,1,0.002427,9.194714,[59 14] ; [24 20],[51.78632479 21.21367521] ; [31.21367521 12.78632479],0
v2,1,0.00319,8.695738,[44 25] ; [16 29],[36.31578947 32.68421053] ; [23.68421053 21.31578947],0
p3,1,0.00454,8.054075,[30 43] ; [ 7 37],[23.08547009 49.91452991] ; [13.91452991 30.08547009],0
s2,1,0.004826,7.943683,[37 36] ; [11 34],[29.69491525 43.30508475] ; [18.30508475 26.69491525],0
s5,1,0.010772,6.502489,[22 47] ; [ 5 40],[16.34210526 52.65789474] ; [10.65789474 34.34210526],0
n2,1,0.016075,5.794693,[17  4] ; [10 12],[13.18604651  7.81395349] ; [13.81395349  8.18604651],0
s7,1,0.023649,5.120207,[32 36] ; [11 32],[26.34234234 41.65765766] ; [16.65765766 26.34234234],0
r2,1,0.028066,4.824007,[68  5] ; [35  9],[64.26495726  8.73504274] ; [38.73504274  5.26495726],0
p4,1,0.037689,4.319005,[26 47] ; [ 8 37],[21.03389831 51.96610169] ; [12.96610169 32.03389831],0
s3,1,0.042151,4.129136,[39 34] ; [15 29],[33.69230769 39.30769231] ; [20.30769231 23.69230769],0
p7,1,0.0522,3.769355,[29 43] ; [10 34],[24.20689655 47.79310345] ; [14.79310345 29.20689655],0
d2,1,0.066232,3.374016,[32 41] ; [27 17],[36.81196581 36.18803419] ; [22.18803419 21.81196581],0
p5,1,0.084247,2.981004,[ 8 64] ; [ 1 43],[ 5.5862069 66.4137931] ; [ 3.4137931 40.5862069],0
p6,1,0.085679,2.953732,[18 56] ; [ 5 39],[14.42372881 59.57627119] ; [ 8.57627119 35.42372881],0
s1,1,0.130631,2.284989,[ 4 70] ; [ 6 39],[ 6.21848739 67.78151261] ; [ 3.78151261 41.21848739],0
v3,1,0.180578,1.792864,[29 40] ; [13 31],[25.6460177 43.3539823] ; [16.3539823 27.6460177],0
r1,1,0.188461,1.72961,[56 18] ; [29 16],[52.85714286 21.14285714] ; [32.14285714 12.85714286],0
n5,1,0.190284,1.715418,[53 21] ; [27 18],[49.74789916 24.25210084] ; [30.25210084 14.74789916],0
s6,1,0.194968,1.679674,[43 30] ; [21 24],[39.59322034 33.40677966] ; [24.40677966 20.59322034],0
n4,1,0.219205,1.50957,[54 20] ; [28 17],[50.99159664 23.00840336] ; [31.00840336 13.99159664],0
b1,1,0.260554,1.265809,[30 44] ; [23 22],[32.95798319 41.04201681] ; [20.04201681 24.95798319],0
v1,1,0.28882,1.125115,[30 42] ; [14 30],[27.31034483 44.68965517] ; [16.68965517 27.31034483],0
s4,1,0.345346,0.890483,[15 58] ; [ 6 38],[13.1025641 59.8974359] ; [ 7.8974359 36.1025641],0
n3,1,0.345637,0.889412,[14  7] ; [11 10],[12.5  8.5] ; [12.5  8.5],0
a1,1,0.358646,0.842629,[ 6 68] ; [ 6 39],[ 7.46218487 66.53781513] ; [ 4.53781513 40.46218487],0
d1,1,0.476217,0.507515,[46 28] ; [25 20],[44.1512605 29.8487395] ; [26.8487395 18.1512605],0
a6,1,0.500152,0.454614,[54 19] ; [30 14],[52.41025641 20.58974359] ; [31.58974359 12.41025641],0
a8,1,0.510555,0.43293,[ 7 62] ; [ 6 36],[ 8.08108108 60.91891892] ; [ 4.91891892 37.08108108],0
a2,1,0.520692,0.412522,[19 55] ; [14 31],[20.5210084 53.4789916] ; [12.4789916 32.5210084],0
b4,1,0.521071,0.411773,[45 29] ; [30 15],[46.63865546 27.36134454] ; [28.36134454 16.63865546],0
d3,1,0.545593,0.365271,[52 21] ; [29 15],[50.53846154 22.46153846] ; [30.46153846 13.53846154],0
a5,1,0.568259,0.325604,[53 21] ; [30 15],[51.61344538 22.38655462] ; [31.38655462 13.61344538],0
p1,1,0.594379,0.283558,[ 7 67] ; [ 3 42],[ 6.21848739 67.78151261] ; [ 3.78151261 41.21848739],0
u4,1,0.609203,0.261337,[ 2 72] ; [ 2 43],[ 2.48739496 71.51260504] ; [ 1.51260504 43.48739496],0
u3,1,0.622461,0.242424,[13 12] ; [9 6],[13.75 11.25] ; [8.25 6.75],0
d5,1,0.68881,0.160377,[54 19] ; [34 10],[54.90598291 18.09401709] ; [33.09401709 10.90598291],0
a3,1,0.692494,0.156398,[49 25] ; [30 13],[49.96581197 24.03418803] ; [29.03418803 13.96581197],0
b5,1,0.726536,0.122316,[50 24] ; [29 16],[49.12605042 24.87394958] ; [29.87394958 15.12605042],0
a4,1,0.741171,0.1091,[33 41] ; [21 23],[33.86440678 40.13559322] ; [20.13559322 23.86440678],0
u2,1,0.804326,0.061381,[14 11] ; [9 6],[14.375 10.625] ; [8.625 6.375],0
b3,1,0.839828,0.04085,[14 31] ; [10 20],[14.4 30.6] ; [ 9.6 20.4],0
b2,1,0.839828,0.04085,[14 31] ; [10 20],[14.4 30.6] ; [ 9.6 20.4],0
n1,1,0.850371,0.035587,[ 8 13] ; [ 9 13],[ 8.30232558 12.69767442] ; [ 8.69767442 13.30232558],0
d4,1,0.866354,0.028322,[59 14] ; [35  9],[58.64957265 14.35042735] ; [35.35042735  8.64957265],0
u1,1,0.971577,0.00127,[15 59] ; [ 9 36],[14.92436975 59.07563025] ; [ 9.07563025 35.92436975],0
