Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,39.164897,[91  7] ; [22 25],[76.37241379 21.62758621] ; [36.62758621 10.37241379],1
p1,1,0.166204,1.916849,[14 84] ; [ 3 44],[11.48965517 86.51034483] ; [ 5.51034483 41.48965517],0
n4,1,0.172567,1.860502,[65 32] ; [26 21],[61.29861111 35.70138889] ; [29.70138889 17.29861111],0
s4,1,0.182636,1.776039,[14 83] ; [11 36],[16.84027778 80.15972222] ; [ 8.15972222 38.84027778],0
s5,1,0.209903,1.572094,[28 67] ; [ 9 37],[24.92907801 70.07092199] ; [12.07092199 33.92907801],0
v4,1,0.210661,1.566878,[92  5] ; [41  5],[90.21678322  6.78321678] ; [42.78321678  3.21678322],0
d4,1,0.215813,1.531997,[54 43] ; [21 26],[50.52083333 46.47916667] ; [24.47916667 22.52083333],0
n1,1,0.236219,1.403017,[ 7 13] ; [ 3 14],[ 5.40540541 14.59459459] ; [ 4.59459459 12.40540541],0
b5,1,0.310542,1.028369,[56 42] ; [31 16],[58.8 39.2] ; [28.2 18.8],0
p3,1,0.310542,1.028369,[42 56] ; [16 31],[39.2 58.8] ; [18.8 28.2],0
s3,1,0.327476,0.958852,[59 38] ; [24 22],[56.3006993 40.6993007] ; [26.6993007 19.3006993],0
s6,1,0.372756,0.794457,[56 39] ; [24 23],[53.52112676 41.47887324] ; [26.47887324 20.52112676],0
p12,1,0.39303,0.729547,[ 8 89] ; [ 2 44],[ 6.78321678 90.21678322] ; [ 3.21678322 42.78321678],0
p8,1,0.409883,0.679141,[54 42] ; [23 24],[51.69230769 44.30769231] ; [25.30769231 21.69230769],0
b4,1,0.423359,0.640973,[59 39] ; [25 22],[56.77241379 41.22758621] ; [27.22758621 19.77241379],0
n2,1,0.49478,0.466115,[15  5] ; [11  6],[14.05405405  5.94594595] ; [11.94594595  5.05405405],0
a8,1,0.545511,0.365421,[ 9 80] ; [ 6 38],[10.03759398 78.96240602] ; [ 4.96240602 39.03759398],0
p7,1,0.57656,0.31183,[65 32] ; [28 17],[63.52816901 33.47183099] ; [29.47183099 15.52816901],0
p4,1,0.598732,0.276912,[52 45] ; [23 24],[50.52083333 46.47916667] ; [24.47916667 22.52083333],0
n5,1,0.615189,0.252687,[66 31] ; [30 17],[64.66666667 32.33333333] ; [31.33333333 15.66666667],0
p5,1,0.653415,0.201622,[13 85] ; [ 5 42],[12.16551724 85.83448276] ; [ 5.83448276 41.16551724],0
s2,1,0.875451,0.024567,[42 55] ; [21 26],[42.4375 54.5625] ; [20.5625 26.4375],0
a1,1,0.960799,0.002416,[ 4 94] ; [ 2 45],[ 4.05517241 93.94482759] ; [ 1.94482759 45.05517241],0
n3,1,0.96888,0.001522,[14  6] ; [12  5],[14.05405405  5.94594595] ; [11.94594595  5.05405405],0
b1,1,0.972377,0.001199,[42 56] ; [20 27],[41.90344828 56.09655172] ; [20.09655172 26.90344828],0
