Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,88.093301,[28 68] ; [197  42],[64.47761194 31.52238806] ; [160.52238806  78.47761194],1
a5,1,0.0,27.198994,[47 49] ; [187  53],[66.85714286 29.14285714] ; [167.14285714  72.85714286],1
n6,1,4e-05,16.881919,[59 37] ; [198  42],[73.42857143 22.57142857] ; [183.57142857  56.42857143],1
s7,1,0.000376,12.64822,[21 72] ; [ 99 127],[34.98432602 58.01567398] ; [ 85.01567398 140.98432602],1
a4,1,0.000889,11.045764,[30 66] ; [122 116],[43.68862275 52.31137725] ; [108.31137725 129.68862275],1
d2,1,0.001155,10.560685,[34 62] ; [130 106],[47.42168675 48.57831325] ; [116.57831325 119.42168675],0
p4,1,0.001412,10.189741,[26 70] ; [110 129],[38.97313433 57.02686567] ; [ 97.02686567 141.97313433],0
p11,1,0.001608,9.950174,[52 44] ; [173  67],[64.28571429 31.71428571] ; [160.71428571  79.28571429],0
p3,1,0.00312,8.735992,[19 77] ; [ 87 152],[30.3761194 65.6238806] ; [ 75.6238806 163.3761194],0
u1,1,0.010827,6.493457,[ 7 89] ; [ 44 196],[14.57142857 81.42857143] ; [ 36.42857143 203.57142857],0
a8,1,0.012998,6.169326,[ 2 87] ; [ 24 196],[ 7.48867314 81.51132686] ; [ 18.51132686 201.48867314],0
a3,1,0.013968,6.042203,[54 42] ; [168  71],[63.61791045 32.38208955] ; [158.38208955  80.61791045],0
n1,1,0.017572,5.638316,[15 31] ; [35 28],[21.10091743 24.89908257] ; [28.89908257 34.10091743],0
s8,1,0.018574,5.541203,[23 73] ; [ 89 149],[32.19161677 63.80838323] ; [ 79.80838323 158.19161677],0
p2,1,0.025917,4.96153,[55 41] ; [168  72],[63.71428571 32.28571429] ; [159.28571429  80.71428571],0
v3,1,0.027307,4.87129,[22 68] ; [ 85 142],[30.3785489 59.6214511] ; [ 76.6214511 150.3785489],0
p12,1,0.029024,4.766172,[ 2 93] ; [ 21 217],[ 6.56156156 88.43843844] ; [ 16.43843844 221.56156156],0
p6,1,0.030841,4.661795,[ 8 88] ; [ 42 196],[14.37125749 81.62874251] ; [ 35.62874251 202.37125749],0
b1,1,0.041223,4.166816,[27 69] ; [ 96 144],[35.14285714 60.85714286] ; [ 87.85714286 152.14285714],0
n3,1,0.043984,4.057191,[25 20] ; [46 16],[29.85981308 15.14018692] ; [41.14018692 20.85981308],0
u3,1,0.052415,3.762482,[31 11] ; [40 32],[26.15789474 15.84210526] ; [44.84210526 27.15789474],0
a2,1,0.063364,3.447062,[13 83] ; [ 54 186],[19.14285714 76.85714286] ; [ 47.85714286 192.14285714],0
s4,1,0.077304,3.120695,[21 75] ; [ 33 203],[15.61445783 80.38554217] ; [ 38.38554217 197.61445783],0
p10,1,0.0834,2.997365,[57 36] ; [170  69],[63.5873494 29.4126506] ; [163.4126506  75.5873494],0
p1,1,0.127965,2.317014,[ 5 91] ; [ 25 214],[ 8.59701493 87.40298507] ; [ 21.40298507 217.59701493],0
v1,1,0.143555,2.13943,[37 58] ; [110 120],[42.96923077 52.03076923] ; [104.03076923 125.96923077],0
r1,1,0.15446,2.027641,[67 28] ; [187  53],[72.02985075 22.97014925] ; [181.97014925  58.02985075],0
s6,1,0.183857,1.76617,[50 45] ; [143  93],[55.39274924 39.60725076] ; [137.60725076  98.39274924],0
p5,1,0.205376,1.603727,[ 3 92] ; [ 16 222],[ 5.42042042 89.57957958] ; [ 13.57957958 224.42042042],0
r4,1,0.213719,1.54605,[79 17] ; [210  30],[82.57142857 13.42857143] ; [206.42857143  33.57142857],0
s3,1,0.239533,1.383339,[43 53] ; [122 113],[47.85498489 48.14501511] ; [117.14501511 117.85498489],0
u4,1,0.308475,1.037195,[ 1 95] ; [  7 233],[ 2.28571429 93.71428571] ; [  5.71428571 234.28571429],0
a6,1,0.342415,0.901369,[60 36] ; [163  77],[63.71428571 32.28571429] ; [159.28571429  80.71428571],0
v4,1,0.388261,0.744381,[86 10] ; [221  18],[87.9761194  8.0238806] ; [219.0238806  19.9761194],0
s5,1,0.395137,0.723075,[26 67] ; [ 52 170],[23.02857143 69.97142857] ; [ 54.97142857 167.02857143],0
s2,1,0.416969,0.658844,[39 56] ; [108 127],[42.31818182 52.68181818] ; [104.68181818 130.31818182],0
d1,1,0.425592,0.634823,[49 47] ; [134 106],[52.28571429 43.71428571] ; [130.71428571 109.28571429],0
d5,1,0.433343,0.613846,[77 19] ; [183  57],[74.28571429 21.71428571] ; [185.71428571  54.28571429],0
a1,1,0.452159,0.565234,[ 3 93] ; [ 12 228],[ 4.28571429 91.71428571] ; [ 10.71428571 229.28571429],0
r3,1,0.554739,0.348895,[88  8] ; [214  25],[86.54328358  9.45671642] ; [215.45671642  23.54328358],0
b5,1,0.567949,0.326127,[58 38] ; [153  87],[60.28571429 35.71428571] ; [150.71428571  89.28571429],0
b4,1,0.595198,0.2823,[61 35] ; [145  95],[58.85714286 37.14285714] ; [147.14285714  92.85714286],0
p9,1,0.598577,0.277147,[67 25] ; [180  58],[68.86060606 23.13939394] ; [178.13939394  59.86060606],0
n2,1,0.647102,0.209574,[30 15] ; [46 19],[31.09090909 13.90909091] ; [44.90909091 20.09090909],0
a7,1,0.661772,0.191379,[69 27] ; [166  73],[67.34328358 28.65671642] ; [167.65671642  71.34328358],0
u2,1,0.762769,0.091112,[21 20] ; [39 33],[21.7699115 19.2300885] ; [38.2300885 33.7699115],0
p8,1,0.768762,0.086433,[22 73] ; [ 59 180],[23.03892216 71.96107784] ; [ 57.96107784 181.03892216],0
d3,1,0.774117,0.082366,[60 36] ; [154  86],[61.14285714 34.85714286] ; [152.85714286  87.14285714],0
b2,1,0.778716,0.078957,[15 27] ; [56 91],[15.77777778 26.22222222] ; [55.22222222 91.77777778],0
b3,1,0.778716,0.078957,[15 27] ; [56 91],[15.77777778 26.22222222] ; [55.22222222 91.77777778],0
s1,1,0.832806,0.044565,[ 5 91] ; [ 11 225],[ 4.62650602 91.37349398] ; [ 11.37349398 224.62650602],0
d4,1,0.913991,0.011665,[75 21] ; [188  51],[75.36716418 20.63283582] ; [187.63283582  51.36716418],0
v2,1,0.976951,0.000835,[43 47] ; [109 120],[42.88401254 47.11598746] ; [109.11598746 119.88401254],0
