Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,55.392596,[ 8 30] ; [116  23],[26.62146893 11.37853107] ; [97.37853107 41.62146893],1
d5,1,0.000129,14.654092,[18 21] ; [108  31],[27.60674157 11.39325843] ; [98.39325843 40.60674157],1
r1,1,0.002124,9.438904,[20 20] ; [104  34],[27.86516854 12.13483146] ; [96.13483146 41.86516854],0
a4,1,0.00364,8.455313,[ 5 35] ; [51 88],[12.51396648 27.48603352] ; [43.48603352 95.51396648],0
b1,1,0.015865,5.817746,[19 21] ; [ 38 101],[12.73743017 27.26256983] ; [44.26256983 94.73743017],0
a3,1,0.016041,5.798357,[17 23] ; [88 50],[23.59550562 16.40449438] ; [81.40449438 56.59550562],0
a7,1,0.024364,5.068505,[24 15] ; [110  29],[29.35955056  9.64044944] ; [104.64044944  34.35955056],0
a5,1,0.02446,5.061751,[18 22] ; [90 49],[24.13407821 15.86592179] ; [83.86592179 55.13407821],0
s5,1,0.025201,5.010042,[ 7 33] ; [49 86],[12.8 27.2] ; [43.2 91.8],0
b4,1,0.028952,4.770444,[17 23] ; [86 53],[23.01675978 16.98324022] ; [79.98324022 59.01675978],0
u3,1,0.036485,4.374285,[ 9 14] ; [32 17],[13.09722222  9.90277778] ; [27.90277778 21.09722222],0
d2,1,0.039635,4.233444,[ 7 33] ; [48 91],[12.29050279 27.70949721] ; [42.70949721 96.29050279],0
r2,1,0.052045,3.774322,[33  7] ; [128  10],[36.17977528  3.82022472] ; [124.82022472  13.17977528],0
n5,1,0.061413,3.498808,[20 19] ; [48 90],[14.98305085 24.01694915] ; [53.01694915 84.98305085],0
a2,1,0.063383,3.446574,[ 2 38] ; [ 23 116],[ 5.58659218 34.41340782] ; [ 19.41340782 119.58659218],0
n3,1,0.102066,2.672959,[12  2] ; [30 18],[9.48387097 4.51612903] ; [32.51612903 15.48387097],0
p2,1,0.106289,2.608542,[28 11] ; [115  23],[31.50847458  7.49152542] ; [111.49152542  26.50847458],0
b5,1,0.135331,2.230262,[21 19] ; [91 48],[25.02793296 14.97206704] ; [86.97206704 52.02793296],0
s3,1,0.139301,2.185661,[16 24] ; [73 64],[20.11299435 19.88700565] ; [68.88700565 68.11299435],0
a6,1,0.140637,2.170971,[22 18] ; [94 45],[25.92178771 14.07821229] ; [90.07821229 48.92178771],0
r4,1,0.145134,2.122659,[30 10] ; [118  21],[33.0726257  6.9273743] ; [114.9273743  24.0726257],0
v1,1,0.190934,1.7104,[15 25] ; [66 68],[18.62068966 21.37931034] ; [62.37931034 71.62068966],0
v2,1,0.23232,1.426601,[16 23] ; [67 62],[19.26785714 19.73214286] ; [63.73214286 65.26785714],0
n1,1,0.262874,1.253558,[ 2 12] ; [14 34],[ 3.61290323 10.38709677] ; [12.38709677 35.61290323],0
n2,1,0.262874,1.253558,[12  2] ; [34 14],[10.38709677  3.61290323] ; [35.61290323 12.38709677],0
v3,1,0.272338,1.204931,[ 8 31] ; [38 91],[10.67857143 28.32142857] ; [35.32142857 93.67857143],0
s4,1,0.273198,1.200617,[ 7 33] ; [ 36 103],[ 9.60893855 30.39106145] ; [ 33.39106145 105.60893855],0
u2,1,0.28437,1.146085,[11 12] ; [30 19],[13.09722222  9.90277778] ; [27.90277778 21.09722222],0
a8,1,0.313427,1.016181,[ 3 35] ; [  5 123],[ 1.8313253 36.1686747] ; [  6.1686747 121.8313253],0
b2,1,0.318264,0.996069,[ 4 13] ; [24 42],[ 5.73493976 11.26506024] ; [22.26506024 43.73493976],0
b3,1,0.318264,0.996069,[ 4 13] ; [24 42],[ 5.73493976 11.26506024] ; [22.26506024 43.73493976],0
s2,1,0.402631,0.700454,[16 24] ; [66 73],[18.32402235 21.67597765] ; [63.67597765 75.32402235],0
s6,1,0.40407,0.696181,[22 18] ; [86 52],[24.26966292 15.73033708] ; [83.73033708 54.26966292],0
p6,1,0.418993,0.653138,[ 8 32] ; [ 36 101],[ 9.94350282 30.05649718] ; [ 34.05649718 102.94350282],0
p7,1,0.434874,0.609772,[20 19] ; [77 55],[22.12280702 16.87719298] ; [74.87719298 57.12280702],0
r3,1,0.449025,0.573111,[36  4] ; [130   9],[37.09497207  2.90502793] ; [128.90502793  10.09497207],0
p11,1,0.479854,0.499195,[28 12] ; [105  34],[29.72067039 10.27932961] ; [103.27932961  35.72067039],0
p12,1,0.493966,0.467876,[ 1 39] ; [  7 132],[ 1.7877095 38.2122905] ; [  6.2122905 132.7877095],0
p10,1,0.503669,0.447198,[32  7] ; [120  19],[33.30337079  5.69662921] ; [118.69662921  20.30337079],0
p4,1,0.526391,0.401354,[16 24] ; [63 75],[17.75280899 22.24719101] ; [61.24719101 76.75280899],0
a1,1,0.601481,0.272769,[ 1 39] ; [  6 133],[ 1.56424581 38.43575419] ; [  5.43575419 133.56424581],0
s1,1,0.645009,0.21225,[ 1 39] ; [  2 137],[ 0.67039106 39.32960894] ; [  2.32960894 136.67039106],0
v4,1,0.665104,0.187383,[36  3] ; [130   8],[36.57627119  2.42372881] ; [129.42372881   8.57627119],0
n6,1,0.734614,0.114917,[28 12] ; [92 45],[27.11864407 12.88135593] ; [92.88135593 44.11864407],0
s8,1,0.747208,0.103892,[13 27] ; [49 90],[13.8547486 26.1452514] ; [48.1452514 90.8547486],0
p5,1,0.797366,0.065924,[ 3 36] ; [  9 129],[ 2.6440678 36.3559322] ; [  9.3559322 128.6440678],0
p1,1,0.806091,0.060257,[ 3 36] ; [  9 128],[ 2.65909091 36.34090909] ; [  9.34090909 127.65909091],0
p8,1,0.814532,0.055029,[18 22] ; [65 73],[18.65168539 21.34831461] ; [64.34831461 73.65168539],0
p3,1,0.92551,0.008741,[15 25] ; [51 88],[14.74860335 25.25139665] ; [51.25139665 87.74860335],0
s7,1,0.987494,0.000246,[13 25] ; [46 89],[12.95953757 25.04046243] ; [46.04046243 88.95953757],0
