Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p11,1,0.001105,10.643519,[113  27] ; [2 5],[109.52380952  30.47619048] ; [5.47619048 1.52380952],0
n6,1,0.001427,10.170272,[121  18] ; [3 4],[118.05479452  20.94520548] ; [5.94520548 1.05479452],0
r4,1,0.005382,7.746255,[127  13] ; [4 3],[124.76190476  15.23809524] ; [6.23809524 0.76190476],0
p10,1,0.014665,5.956282,[112  26] ; [3 4],[109.44827586  28.55172414] ; [5.55172414 1.44827586],0
d5,1,0.035135,4.438624,[108  31] ; [3 4],[105.67808219  33.32191781] ; [5.32191781 1.67808219],0
n5,1,0.04914,3.870575,[105  33] ; [3 4],[102.7862069  35.2137931] ; [5.2137931 1.7862069],0
p9,1,0.051651,3.787043,[119  21] ; [4 3],[117.14285714  22.85714286] ; [5.85714286 1.14285714],0
d3,1,0.082137,3.022101,[101  37] ; [3 4],[98.97931034 39.02068966] ; [5.02068966 1.97931034],0
s1,1,0.107225,2.594647,[  4 134] ; [1 6],[  4.75862069 133.24137931] ; [0.24137931 6.75862069],0
b1,1,0.117525,2.45,[58 82] ; [5 2],[60. 80.] ; [3. 4.],0
s3,1,0.12159,2.396719,[58 81] ; [5 2],[59.97945205 79.02054795] ; [3.02054795 3.97945205],0
p2,1,0.123646,2.370515,[126  14] ; [5 2],[124.76190476  15.23809524] ; [6.23809524 0.76190476],0
d2,1,0.159379,1.980112,[62 78] ; [5 2],[63.80952381 76.19047619] ; [3.19047619 3.80952381],0
n4,1,0.165924,1.919389,[111  29] ; [4 3],[109.52380952  30.47619048] ; [5.47619048 1.52380952],0
r1,1,0.184828,1.758373,[110  30] ; [4 3],[108.57142857  31.42857143] ; [5.42857143 1.57142857],0
p8,1,0.201036,1.634835,[93 47] ; [3 4],[91.42857143 48.57142857] ; [4.57142857 2.42857143],0
a4,1,0.260566,1.265749,[70 69] ; [2 5],[68.54794521 70.45205479] ; [3.45205479 3.54794521],0
v2,1,0.337397,0.920296,[73 65] ; [5 2],[74.23448276 63.76551724] ; [3.76551724 3.23448276],0
p7,1,0.345426,0.89019,[117  21] ; [5 2],[116.11034483  21.88965517] ; [5.88965517 1.11034483],0
r2,1,0.359865,0.838365,[131   8] ; [6 1],[130.43150685   8.56849315] ; [6.56849315 0.43150685],0
b4,1,0.367815,0.811034,[84 56] ; [3 4],[82.85714286 57.14285714] ; [4.14285714 2.85714286],0
u2,1,0.428571,0.626693,[25 19] ; [1 2],[24.34042553 19.65957447] ; [1.65957447 1.34042553],0
a2,1,0.452099,0.565385,[ 38 102] ; [1 6],[ 37.14285714 102.85714286] ; [1.85714286 5.14285714],0
a6,1,0.498936,0.4572,[97 43] ; [4 3],[96.19047619 43.80952381] ; [4.80952381 2.19047619],0
u3,1,0.499244,0.456542,[23 20] ; [1 2],[22.43478261 20.56521739] ; [1.56521739 1.43478261],0
s4,1,0.50174,0.451254,[ 25 111] ; [2 5],[ 25.67832168 110.32167832] ; [1.32167832 5.67832168],0
a3,1,0.507638,0.438933,[96 43] ; [4 3],[95.20547945 43.79452055] ; [4.79452055 2.20547945],0
s6,1,0.53163,0.391276,[81 55] ; [5 2],[81.79020979 54.20979021] ; [4.20979021 2.79020979],0
d1,1,0.553966,0.350261,[76 64] ; [3 4],[75.23809524 64.76190476] ; [3.76190476 3.23809524],0
s5,1,0.573628,0.316649,[44 91] ; [3 4],[44.68309859 90.31690141] ; [2.31690141 4.68309859],0
n1,1,0.603713,0.269433,[13 21] ; [1 3],[12.52631579 21.47368421] ; [1.47368421 2.52631579],0
a5,1,0.671347,0.18003,[91 49] ; [4 3],[90.47619048 49.52380952] ; [4.52380952 2.47619048],0
v1,1,0.698486,0.150051,[70 69] ; [3 4],[69.5 69.5] ; [3.5 3.5],0
b2,1,0.713384,0.134921,[33 48] ; [2 2],[33.35294118 47.64705882] ; [1.64705882 2.35294118],0
b3,1,0.713384,0.134921,[33 48] ; [2 2],[33.35294118 47.64705882] ; [1.64705882 2.35294118],0
d4,1,0.726407,0.122436,[108  32] ; [5 2],[107.61904762  32.38095238] ; [5.38095238 1.61904762],0
a7,1,0.73463,0.114903,[107  32] ; [5 2],[106.63013699  32.36986301] ; [5.36986301 1.63013699],0
p4,1,0.796928,0.066216,[106  34] ; [5 2],[105.71428571  34.28571429] ; [5.28571429 1.71428571],0
p3,1,0.820338,0.051579,[86 54] ; [4 3],[85.71428571 54.28571429] ; [4.28571429 2.71428571],0
s7,1,0.822202,0.050496,[50 82] ; [2 4],[49.73913043 82.26086957] ; [2.26086957 3.73913043],0
p1,1,0.865966,0.028488,[ 17 123] ; [1 6],[ 17.14285714 122.85714286] ; [0.85714286 6.14285714],0
s2,1,0.922674,0.009422,[57 82] ; [3 4],[57.12328767 81.87671233] ; [2.87671233 4.12328767],0
n3,1,0.922995,0.009343,[24  9] ; [3 1],[24.08108108  8.91891892] ; [2.91891892 1.08108108],0
n2,1,0.947825,0.004282,[26  8] ; [3 1],[25.94736842  8.05263158] ; [3.05263158 0.94736842],0
b5,1,1.0,0.0,[80 60] ; [4 3],[80. 60.] ; [4. 3.],0
p5,1,1.0,0.0,[ 20 120] ; [1 6],[ 20. 120.] ; [1. 6.],0
