Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,26.985255,[24  7] ; [23 69],[11.84552846 19.15447154] ; [35.15447154 56.84552846],1
s3,1,0.000595,11.792024,[21 10] ; [30 62],[12.85365854 18.14634146] ; [38.14634146 53.85365854],1
s7,1,0.000611,11.740891,[17 12] ; [21 66],[ 9.5 19.5] ; [28.5 58.5],1
s6,1,0.000882,11.060466,[24  7] ; [39 52],[16.00819672 14.99180328] ; [46.99180328 44.00819672],1
p5,1,0.001902,9.641368,[ 7 23] ; [ 4 86],[ 2.75 27.25] ; [ 8.25 81.75],0
p10,1,0.002085,9.473285,[29  1] ; [62 28],[22.75  7.25] ; [68.25 21.75],0
s8,1,0.004964,7.892415,[14 17] ; [18 74],[ 8.06504065 22.93495935] ; [23.93495935 68.06504065],0
p6,1,0.0085,6.924909,[15 16] ; [21 69],[ 9.2231405 21.7768595] ; [26.7768595 63.2231405],0
b4,1,0.02128,5.303703,[25  6] ; [53 39],[19.65853659 11.34146341] ; [58.34146341 33.65853659],0
p9,1,0.027369,4.867368,[28  2] ; [67 23],[23.75  6.25] ; [71.25 18.75],0
p4,1,0.053615,3.724659,[19 12] ; [38 54],[14.36585366 16.63414634] ; [42.63414634 49.36585366],0
d3,1,0.065094,3.402596,[25  6] ; [57 34],[20.83606557 10.16393443] ; [61.16393443 29.83606557],0
v1,1,0.06656,3.365892,[17 13] ; [33 55],[12.71186441 17.28813559] ; [37.28813559 50.71186441],0
u3,1,0.075863,3.151369,[8 4] ; [13 22],[5.36170213 6.63829787] ; [15.63829787 19.36170213],0
n3,1,0.104277,2.638879,[5 6] ; [17  6],[7.11764706 3.88235294] ; [14.88235294  8.11764706],0
d4,1,0.105477,2.620708,[27  4] ; [67 25],[23.69105691  7.30894309] ; [70.30894309 21.69105691],0
p2,1,0.115049,2.483458,[25  5] ; [63 29],[21.63934426  8.36065574] ; [66.36065574 25.63934426],0
v4,1,0.121299,2.400464,[28  2] ; [75 17],[25.32786885  4.67213115] ; [77.67213115 14.32786885],0
r4,1,0.122995,2.378765,[23  8] ; [54 38],[19.40650407 11.59349593] ; [57.59349593 34.40650407],0
b5,1,0.12396,2.366559,[18 13] ; [67 25],[21.42276423  9.57723577] ; [63.57723577 28.42276423],0
a5,1,0.130899,2.281806,[21 10] ; [48 44],[17.3902439 13.6097561] ; [51.6097561 40.3902439],0
s4,1,0.183356,1.770213,[ 8 23] ; [14 78],[ 5.54471545 25.45528455] ; [16.45528455 75.54471545],0
u2,1,0.21022,1.56991,[8 4] ; [16 19],[6.12765957 5.87234043] ; [17.87234043 17.12765957],0
v2,1,0.231985,1.42865,[14 15] ; [33 59],[11.26446281 17.73553719] ; [35.73553719 56.26446281],0
a1,1,0.260855,1.264212,[ 4 27] ; [ 6 86],[ 2.5203252 28.4796748] ; [ 7.4796748 84.5203252],0
d1,1,0.267824,1.227859,[16 15] ; [37 55],[13.35772358 17.64227642] ; [39.64227642 52.35772358],0
n6,1,0.295646,1.09373,[26  5] ; [68 23],[23.8852459  7.1147541] ; [70.1147541 20.8852459],0
