Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.0,153.866325,[398   7] ; [28 26],[375.88235294  29.11764706] ; [50.11764706  3.88235294],1
r1,1,0.0,81.083772,[344  61] ; [17 37],[318.52941176  86.47058824] ; [42.47058824 11.52941176],1
v4,1,0.0,57.297879,[394  11] ; [38 15],[382.00873362  22.99126638] ; [49.99126638  3.00873362],1
n6,1,0.0,26.171485,[333  72] ; [28 26],[318.52941176  86.47058824] ; [42.47058824 11.52941176],1
s6,1,6e-06,20.57231,[253 144] ; [17 37],[237.67184035 159.32815965] ; [32.32815965 21.67184035],1
p11,1,1.9e-05,18.255248,[305 102] ; [26 29],[291.5952381 115.4047619] ; [39.4047619 15.5952381],1
p2,1,2.3e-05,17.947978,[316  90] ; [27 26],[303.39433551 102.60566449] ; [39.60566449 13.39433551],1
p9,1,2.7e-05,17.623048,[315  81] ; [29 25],[302.72  93.28] ; [41.28 12.72],1
d4,1,5e-05,16.444754,[330  75] ; [31 23],[318.52941176  86.47058824] ; [42.47058824 11.52941176],1
a1,1,0.000311,13.003944,[ 11 396] ; [ 7 48],[ 15.85714286 391.14285714] ; [ 2.14285714 52.85714286],1
a7,1,0.000461,12.268666,[297 109] ; [27 27],[285.96521739 120.03478261] ; [38.03478261 15.96521739],1
s8,1,0.000943,10.937205,[150 254] ; [ 8 47],[139.06753813 264.93246187] ; [18.93246187 36.06753813],1
n3,1,0.001379,10.233344,[84 29] ; [12 16],[76.93617021 36.06382979] ; [19.06382979  8.93617021],0
d3,1,0.001843,9.69988,[281 124] ; [26 28],[270.88235294 134.11764706] ; [36.11764706 17.88235294],0
a5,1,0.002028,9.524169,[278 129] ; [26 29],[267.80952381 139.19047619] ; [36.19047619 18.80952381],0
s2,1,0.002723,8.984566,[196 206] ; [15 40],[185.60612691 216.39387309] ; [25.39387309 29.60612691],0
p10,1,0.003808,8.373283,[296 102] ; [30 24],[287.05309735 110.94690265] ; [38.94690265 15.05309735],0
v1,1,0.004798,7.954214,[190 209] ; [14 38],[180.4789357 218.5210643] ; [23.5210643 28.4789357],0
