Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.0,34.399038,[44 34] ; [81  4],[59.81595092 18.18404908] ; [65.18404908 19.81595092],1
p10,1,2e-06,22.338178,[24 51] ; [59 26],[38.90625 36.09375] ; [44.09375 40.90625],1
p9,1,6e-06,20.480732,[24 49] ; [58 26],[38.12738854 34.87261146] ; [43.87261146 40.12738854],1
r4,1,7e-06,20.257713,[40 39] ; [71 14],[53.4695122 25.5304878] ; [57.5304878 27.4695122],1
n6,1,1.6e-05,18.579544,[38 40] ; [68 16],[51.03703704 26.96296296] ; [54.96296296 29.03703704],1
s8,1,0.001182,10.51881,[12 67] ; [32 53],[21.19512195 57.80487805] ; [22.80487805 62.19512195],0
v4,1,0.007004,7.271938,[52 26] ; [72 13],[59.33742331 18.66257669] ; [64.66257669 20.33742331],0
p3,1,0.008168,6.996304,[12 67] ; [28 57],[19.26829268 59.73170732] ; [20.73170732 64.26829268],0
n4,1,0.011273,6.421791,[42 36] ; [62 23],[49.76687117 28.23312883] ; [54.23312883 30.76687117],0
s7,1,0.014672,5.95547,[14 55] ; [32 51],[20.88157895 48.11842105] ; [25.11842105 57.88157895],0
n2,1,0.023746,5.113077,[21 18] ; [24  6],[25.43478261 13.56521739] ; [19.56521739 10.43478261],0
v2,1,0.024197,5.080485,[24 52] ; [39 40],[30.89032258 45.10967742] ; [32.10967742 46.89032258],0
r1,1,0.027047,4.887812,[44 34] ; [62 23],[50.72392638 27.27607362] ; [55.27607362 29.72392638],0
n5,1,0.03122,4.640816,[43 35] ; [60 24],[49.59259259 28.40740741] ; [53.40740741 30.59259259],0
v1,1,0.035949,4.399505,[19 60] ; [32 49],[25.18125 53.81875] ; [25.81875 55.18125],0
b4,1,0.045999,3.981613,[37 42] ; [53 32],[43.35365854 35.64634146] ; [46.64634146 38.35365854],0
s2,1,0.05334,3.733247,[21 58] ; [34 49],[26.82098765 52.17901235] ; [28.17901235 54.82098765],0
a6,1,0.056763,3.629534,[38 40] ; [54 31],[44.02453988 33.97546012] ; [47.97546012 37.02453988],0
a1,1,0.082881,3.007486,[11 68] ; [ 5 80],[ 7.70731707 71.29268293] ; [ 8.29268293 76.70731707],0
s6,1,0.096786,2.757718,[28 50] ; [41 43],[33.22222222 44.77777778] ; [35.77777778 48.22222222],0
