Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,64.379547,[275  13] ; [2 6],[269.51351351  18.48648649] ; [7.48648649 0.51351351],1
r1,1,0.0,29.959514,[246  42] ; [1 7],[240.32432432  47.67567568] ; [6.67567568 1.32432432],1
r3,1,0.0,29.326884,[281   7] ; [5 3],[278.27027027   9.72972973] ; [7.72972973 0.27027027],1
r2,1,1e-06,23.458814,[277   9] ; [5 3],[274.32653061  11.67346939] ; [7.67346939 0.32653061],1
p2,1,0.001529,10.043862,[252  34] ; [4 4],[249.03401361  36.96598639] ; [6.96598639 1.03401361],0
d4,1,0.004858,7.931458,[246  40] ; [4 4],[243.19727891  42.80272109] ; [6.80272109 1.19727891],0
p11,1,0.005453,7.722847,[247  41] ; [4 4],[244.21621622  43.78378378] ; [6.78378378 1.21621622],0
n6,1,0.009711,6.687075,[259  27] ; [5 3],[256.81632653  29.18367347] ; [7.18367347 0.81632653],0
d1,1,0.011553,6.378198,[195  93] ; [2 6],[191.67567568  96.32432432] ; [5.32432432 2.67567568],0
v2,1,0.025243,5.007105,[231  52] ; [4 4],[228.5395189  54.4604811] ; [6.4604811 1.5395189],0
d3,1,0.026329,4.934288,[210  77] ; [3 5],[207.22372881  79.77627119] ; [5.77627119 2.22372881],0
p7,1,0.027107,4.884008,[206  76] ; [3 5],[203.23448276  78.76551724] ; [5.76551724 2.23448276],0
p10,1,0.030155,4.700409,[270  17] ; [6 2],[268.51525424  18.48474576] ; [7.48474576 0.51525424],0
p1,1,0.030705,4.669381,[ 34 253] ; [3 5],[ 35.99661017 251.00338983] ; [1.00338983 6.99661017],0
s1,1,0.058197,3.588026,[  6 278] ; [1 7],[  6.80821918 277.19178082] ; [0.19178082 7.80821918],0
d5,1,0.084517,2.975829,[243  43] ; [5 3],[241.25170068  44.74829932] ; [6.74829932 1.25170068],0
a1,1,0.08782,2.913883,[ 23 265] ; [2 6],[ 24.32432432 263.67567568] ; [0.67567568 7.32432432],0
p4,1,0.09078,2.860493,[189  96] ; [3 5],[186.75767918  98.24232082] ; [5.24232082 2.75767918],0
s6,1,0.09246,2.831008,[203  79] ; [3 4],[201.01038062  80.98961938] ; [4.98961938 2.01038062],0
p8,1,0.150401,2.068175,[177 106] ; [3 5],[175.05154639 107.94845361] ; [4.94845361 3.05154639],0
a7,1,0.155254,2.019851,[209  78] ; [4 4],[207.22372881  79.77627119] ; [5.77627119 2.22372881],0
s5,1,0.169007,1.89173,[112 168] ; [1 6],[110.24390244 169.75609756] ; [2.75609756 4.24390244],0
p3,1,0.186329,1.746408,[173 112] ; [3 5],[171.19453925 113.80546075] ; [4.80546075 3.19453925],0
a5,1,0.231122,1.433942,[230  58] ; [5 3],[228.64864865  59.35135135] ; [6.35135135 1.64864865],0
s2,1,0.287041,1.133447,[162 125] ; [3 5],[160.52542373 126.47457627] ; [4.47457627 3.52542373],0
a8,1,0.357361,0.847147,[ 35 223] ; [2 6],[ 35.88721805 222.11278195] ; [1.11278195 6.88721805],0
b1,1,0.360093,0.837567,[ 99 189] ; [4 4],[100.21621622 187.78378378] ; [2.78378378 5.21621622],0
b4,1,0.364077,0.823779,[170 118] ; [6 2],[171.24324324 116.75675676] ; [4.75675676 3.24324324],0
p12,1,0.416917,0.658988,[ 42 245] ; [2 6],[ 42.80677966 244.19322034] ; [1.19322034 6.80677966],0
a2,1,0.483421,0.491137,[ 76 212] ; [3 5],[ 76.86486486 211.13513514] ; [2.13513514 5.86486486],0
a3,1,0.519515,0.414855,[223  63] ; [7 1],[223.7414966  62.2585034] ; [6.2585034 1.7414966],0
a4,1,0.52889,0.396525,[140 147] ; [3 5],[139.1220339 147.8779661] ; [3.8779661 4.1220339],0
s7,1,0.560976,0.338018,[165 109] ; [4 4],[164.20567376 109.79432624] ; [4.79432624 3.20567376],0
s3,1,0.589411,0.291265,[169 115] ; [4 4],[168.26027397 115.73972603] ; [4.73972603 3.26027397],0
v1,1,0.661814,0.191327,[198  86] ; [5 3],[197.43835616  86.56164384] ; [5.56164384 2.43835616],0
p5,1,0.68306,0.166701,[ 52 235] ; [1 7],[ 51.56271186 235.43728814] ; [1.43728814 6.56271186],0
a6,1,0.684625,0.164966,[198  88] ; [5 3],[197.47619048  88.52380952] ; [5.52380952 2.47619048],0
p6,1,0.698099,0.150457,[122 161] ; [4 4],[122.53608247 160.46391753] ; [3.46391753 4.53608247],0
b2,1,0.716388,0.13198,[ 77 104] ; [3 3],[ 77.43315508 103.56684492] ; [2.56684492 3.43315508],0
b3,1,0.716388,0.13198,[ 77 104] ; [3 3],[ 77.43315508 103.56684492] ; [2.56684492 3.43315508],0
s8,1,0.720587,0.127931,[160 125] ; [5 3],[160.49488055 124.50511945] ; [4.50511945 3.49488055],0
b5,1,0.768846,0.086368,[165 123] ; [5 3],[165.40540541 122.59459459] ; [4.59459459 3.40540541],0
n4,1,0.809825,0.057913,[243  45] ; [7 1],[243.24324324  44.75675676] ; [6.75675676 1.24324324],0
n5,1,0.809825,0.057913,[243  45] ; [7 1],[243.24324324  44.75675676] ; [6.75675676 1.24324324],0
d2,1,0.85317,0.034253,[153 134] ; [4 4],[152.74237288 134.25762712] ; [4.25762712 3.74237288],0
