Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,180.264144,[357  30] ; [27 63],[311.54716981  75.45283019] ; [72.45283019 17.54716981],1
p2,1,0.0,45.821924,[328  58] ; [48 43],[304.26834382  81.73165618] ; [71.73165618 19.26834382],1
p11,1,0.0,39.942752,[330  59] ; [50 41],[307.95833333  81.04166667] ; [72.04166667 18.95833333],1
r4,1,3e-06,21.585262,[355  34] ; [67 24],[341.99583333  47.00416667] ; [80.00416667 10.99583333],1
r3,1,6e-05,16.095913,[374  14] ; [77 13],[366.08368201  21.91631799] ; [84.91631799  5.08368201],1
b1,1,0.000144,14.454108,[119 270] ; [47 44],[134.52916667 254.47083333] ; [31.47083333 59.52916667],1
v4,1,0.000536,11.984449,[372  15] ; [79 12],[365.14016736  21.85983264] ; [85.85983264  5.14016736],1
p8,1,0.000566,11.884249,[178 207] ; [24 67],[163.38235294 221.61764706] ; [38.61764706 52.38235294],1
s1,1,0.001328,10.303824,[  6 376] ; [ 7 84],[ 10.49894292 371.50105708] ; [ 2.50105708 88.49894292],0
v1,1,0.001415,10.186129,[193 181] ; [30 61],[179.35913978 194.64086022] ; [43.64086022 47.35913978],0
s8,1,0.001644,9.909468,[158 229] ; [21 70],[144.92259414 242.07740586] ; [34.07740586 56.92259414],0
s3,1,0.002302,9.291422,[213 170] ; [34 56],[200.00211416 182.99788584] ; [46.99788584 43.00211416],0
a5,1,0.002468,9.164316,[285 104] ; [52 39],[273.11041667 115.88958333] ; [63.88958333 27.11041667],0
p3,1,0.004631,8.018129,[171 217] ; [25 65],[159.09623431 228.90376569] ; [36.90376569 53.09623431],0
s6,1,0.005027,7.869753,[254 129] ; [46 45],[242.40506329 140.59493671] ; [57.59493671 33.40506329],0
s7,1,0.006539,7.395478,[166 209] ; [25 63],[154.69762419 220.30237581] ; [36.30237581 51.69762419],0
p7,1,0.008073,7.017301,[206 177] ; [34 55],[194.74576271 188.25423729] ; [45.25423729 43.74576271],0
s2,1,0.008727,6.877776,[185 201] ; [29 60],[173.90315789 212.09684211] ; [40.09684211 48.90315789],0
n5,1,0.011715,6.353548,[308  80] ; [61 30],[298.89770355  89.10229645] ; [70.10229645 20.89770355],0
r2,1,0.015784,5.826782,[363  23] ; [78 12],[357.61764706  28.38235294] ; [83.38235294  6.61764706],0
d3,1,0.017184,5.677525,[265 124] ; [50 41],[255.28125 133.71875] ; [59.71875 31.28125],0
n3,1,0.028865,4.775662,[66 20] ; [18 14],[61.22033898 24.77966102] ; [22.77966102  9.22033898],0
a3,1,0.030428,4.684961,[271 116] ; [53 38],[262.31799163 124.68200837] ; [61.68200837 29.31799163],0
a1,1,0.034657,4.462018,[  9 380] ; [ 6 85],[ 12.15625 376.84375] ; [ 2.84375 88.15625],0
p12,1,0.037026,4.349234,[ 26 362] ; [ 1 90],[ 21.87056367 366.12943633] ; [ 5.12943633 85.87056367],0
v2,1,0.037482,4.328375,[208 163] ; [39 50],[199.21086957 171.78913043] ; [47.78913043 41.21086957],0
p4,1,0.05133,3.797486,[197 191] ; [35 54],[188.71278826 199.28721174] ; [43.28721174 45.71278826],0
a7,1,0.068325,3.322797,[280 109] ; [56 34],[272.86847599 116.13152401] ; [63.13152401 26.86847599],0
a6,1,0.080812,3.048488,[268 121] ; [54 37],[260.95416667 128.04583333] ; [61.04583333 29.95416667],0
