Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,8.8e-05,15.37824,[71 29] ; [255 259],[53.09446254 46.90553746] ; [272.90553746 241.09446254],1
a1,1,0.639411,0.219513,[ 4 98] ; [ 26 493],[ 4.92753623 97.07246377] ; [ 25.07246377 493.92753623],0
p7,1,0.669582,0.182092,[66 33] ; [326 180],[64.14545455 34.85454545] ; [327.85454545 178.14545455],0
p3,1,0.683697,0.165993,[57 45] ; [277 239],[55.12621359 46.87378641] ; [278.87378641 237.12621359],0
a4,1,0.687189,0.162145,[46 56] ; [243 271],[47.8538961 54.1461039] ; [241.1461039 272.8538961],0
a5,1,0.737971,0.111918,[76 26] ; [394 124],[77.32258065 24.67741935] ; [392.67741935 125.32258065],0
u1,1,0.743743,0.106864,[19 83] ; [104 415],[20.20289855 81.79710145] ; [102.79710145 416.20289855],0
p6,1,0.762313,0.091473,[41 60] ; [200 313],[39.64332248 61.35667752] ; [201.35667752 311.64332248],0
p2,1,0.806605,0.059931,[85 17] ; [435  81],[85.82524272 16.17475728] ; [434.17475728  81.82524272],0
p12,1,0.822648,0.050239,[ 9 93] ; [ 49 465],[ 9.6038961 92.3961039] ; [ 48.3961039 465.6038961],0
p10,1,0.85908,0.031522,[87 15] ; [441  72],[87.57073171 14.42926829] ; [440.42926829  72.57073171],0
p11,1,0.864925,0.028937,[83 19] ; [426  93],[83.60386473 18.39613527] ; [425.39613527  93.60386473],0
b1,1,0.92552,0.008739,[39 63] ; [201 318],[39.42028986 62.57971014] ; [200.57971014 318.42028986],0
u3,1,0.936671,0.006313,[17 15] ; [76 65],[17.20231214 14.79768786] ; [75.79768786 65.20231214],0
p9,1,0.962024,0.002267,[89 13] ; [445  64],[89.14566285 12.85433715] ; [444.85433715  64.14566285],0
v4,1,0.974018,0.001061,[97  5] ; [493  25],[97.06451613  4.93548387] ; [492.93548387  25.06451613],0
