Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,30.333505,[48 19] ; [ 56 117],[29.03333333 37.96666667] ; [74.96666667 98.03333333],1
p3,1,0.005282,7.780215,[46 23] ; [84 95],[36.16935484 32.83064516] ; [93.83064516 85.16935484],0
r1,1,0.008716,6.880048,[60  9] ; [127  52],[52.02822581 16.97177419] ; [134.97177419  44.02822581],0
a3,1,0.022389,5.215281,[53 16] ; [110  69],[45.35080645 23.64919355] ; [117.64919355  61.35080645],0
s7,1,0.043402,4.079683,[37 26] ; [75 96],[30.15384615 32.84615385] ; [81.84615385 89.15384615],0
s5,1,0.045131,4.013725,[27 40] ; [ 47 127],[20.57261411 46.42738589] ; [ 53.42738589 120.57261411],0
a5,1,0.049161,3.869851,[54 15] ; [117  62],[47.5766129 21.4233871] ; [123.4233871  55.5766129],0
p10,1,0.058581,3.577112,[59 10] ; [133  46],[53.41935484 15.58064516] ; [138.58064516  40.41935484],0
v4,1,0.076105,3.146174,[67  1] ; [164  13],[64.11428571  3.88571429] ; [166.88571429  10.11428571],0
n2,1,0.082289,3.019103,[14  2] ; [31 17],[11.25  4.75] ; [33.75 14.25],0
u1,1,0.083331,2.998702,[13 56] ; [ 19 160],[ 8.90322581 60.09677419] ; [ 23.09677419 155.90322581],0
p5,1,0.08421,2.981712,[11 58] ; [ 15 163],[ 7.26315789 61.73684211] ; [ 18.73684211 159.26315789],0
n4,1,0.084723,2.971879,[55 14] ; [123  56],[49.52419355 19.47580645] ; [128.47580645  50.52419355],0
a4,1,0.087687,2.916332,[32 37] ; [ 62 117],[26.15322581 42.84677419] ; [ 67.84677419 111.15322581],0
s8,1,0.100828,2.692395,[31 37] ; [ 61 117],[25.43089431 42.56910569] ; [ 66.56910569 111.43089431],0
r4,1,0.120378,2.41239,[64  5] ; [153  26],[60.375  8.625] ; [156.625  22.375],0
p9,1,0.131778,2.271433,[59 10] ; [136  41],[54.69512195 14.30487805] ; [140.30487805  36.69512195],0
r3,1,0.19796,1.657359,[66  2] ; [164  13],[63.83673469  4.16326531] ; [166.16326531  10.83673469],0
d3,1,0.198845,1.650835,[50 19] ; [113  64],[45.7195122 23.2804878] ; [117.2804878  59.7195122],0
p12,1,0.200119,1.641509,[ 6 63] ; [  8 170],[ 3.91093117 65.08906883] ; [ 10.08906883 167.91093117],0
b2,1,0.204845,1.607493,[17 31] ; [24 71],[13.76223776 34.23776224] ; [27.23776224 67.76223776],0
b3,1,0.204845,1.607493,[17 31] ; [24 71],[13.76223776 34.23776224] ; [27.23776224 67.76223776],0
d1,1,0.213513,1.547448,[40 29] ; [88 91],[35.61290323 33.38709677] ; [92.38709677 86.61290323],0
n5,1,0.230937,1.435081,[49 20] ; [112  66],[44.9757085 24.0242915] ; [116.0242915  61.9757085],0
s6,1,0.252793,1.3078,[47 20] ; [109  66],[43.19008264 23.80991736] ; [112.80991736  62.19008264],0
a2,1,0.275316,1.190068,[17 52] ; [ 33 146],[13.91129032 55.08870968] ; [ 36.08870968 142.91129032],0
b1,1,0.280739,1.163509,[26 43] ; [81 98],[29.77016129 39.22983871] ; [ 77.22983871 101.77016129],0
d4,1,0.317386,0.999689,[55 14] ; [131  47],[51.95951417 17.04048583] ; [134.04048583  43.95951417],0
s3,1,0.357742,0.845803,[42 25] ; [100  78],[38.83265306 28.16734694] ; [103.16734694  74.83265306],0
s2,1,0.371357,0.799119,[37 31] ; [86 93],[33.86234818 34.13765182] ; [89.13765182 89.86234818],0
p1,1,0.377918,0.777463,[ 6 63] ; [ 10 168],[ 4.46963563 64.53036437] ; [ 11.53036437 166.46963563],0
s1,1,0.422757,0.642637,[ 1 67] ; [  6 172],[ 1.93495935 66.06504065] ; [  5.06504065 172.93495935],0
d5,1,0.461225,0.54292,[55 14] ; [134  44],[52.79757085 16.20242915] ; [136.20242915  41.79757085],0
b4,1,0.498493,0.458144,[38 31] ; [90 89],[35.61290323 33.38709677] ; [92.38709677 86.61290323],0
a1,1,0.517867,0.418139,[ 4 65] ; [  7 172],[ 3.06048387 65.93951613] ; [  7.93951613 171.06048387],0
r2,1,0.552403,0.35303,[64  5] ; [159  17],[62.80408163  6.19591837] ; [160.19591837  15.80408163],0
b5,1,0.56905,0.324275,[35 34] ; [98 81],[37.00403226 31.99596774] ; [95.99596774 83.00403226],0
p6,1,0.581865,0.303229,[26 41] ; [ 76 102],[27.89387755 39.10612245] ; [ 74.10612245 103.89387755],0
p11,1,0.592171,0.286967,[55 14] ; [137  42],[53.41935484 15.58064516] ; [138.58064516  40.41935484],0
n6,1,0.600216,0.27467,[57 12] ; [141  36],[55.53658537 13.46341463] ; [142.46341463  34.53658537],0
n3,1,0.60928,0.261224,[13  3] ; [36 12],[12.25  3.75] ; [36.75 11.25],0
d2,1,0.632827,0.228247,[32 37] ; [ 77 102],[30.3266129 38.6733871] ; [ 78.6733871 100.3266129],0
u2,1,0.640358,0.218274,[10  6] ; [37 29],[9.17073171 6.82926829] ; [37.82926829 28.17073171],0
u3,1,0.659789,0.19378,[8 7] ; [32 36],[7.22891566 7.77108434] ; [32.77108434 35.22891566],0
s4,1,0.670026,0.181571,[15 54] ; [ 34 142],[13.8 55.2] ; [ 35.2 140.8],0
p4,1,0.676199,0.174436,[43 25] ; [108  71],[41.5708502 26.4291498] ; [109.4291498  69.5708502],0
p2,1,0.691625,0.157331,[61  8] ; [154  24],[60.06072874  8.93927126] ; [154.93927126  23.06072874],0
p8,1,0.763977,0.090158,[41 26] ; [112  65],[42.01229508 24.98770492] ; [110.98770492  66.01229508],0
a8,1,0.767818,0.087161,[ 8 55] ; [ 24 145],[ 8.68965517 54.31034483] ; [ 23.31034483 145.68965517],0
a7,1,0.769203,0.086094,[49 20] ; [123  55],[48.048583 20.951417] ; [123.951417  54.048583],0
n1,1,0.797269,0.065989,[ 4 11] ; [11 36],[ 3.62903226 11.37096774] ; [11.37096774 35.62903226],0
a6,1,0.955446,0.003121,[46 23] ; [120  59],[46.18548387 22.81451613] ; [119.81451613  59.18548387],0
