Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s5,1,8e-06,20.004352,[130 382] ; [22 15],[141.75591985 370.24408015] ; [10.24408015 26.75591985],1
p1,1,2.1e-05,18.084779,[ 23 500] ; [ 8 31],[ 28.84875445 494.15124555] ; [ 2.15124555 36.84875445],1
p4,1,0.000577,11.847197,[234 288] ; [28 10],[244.22142857 277.77857143] ; [17.77857143 20.22142857],1
p3,1,0.001146,10.574647,[198 327] ; [25 14],[207.57978723 317.42021277] ; [15.42021277 23.57978723],0
v1,1,0.002819,8.921117,[229 281] ; [26 11],[237.75137112 272.24862888] ; [17.24862888 19.75137112],0
p12,1,0.026665,4.912361,[ 25 498] ; [ 5 33],[ 27.96791444 495.03208556] ; [ 2.03208556 35.96791444],0
s7,1,0.026932,4.895193,[192 309] ; [21 16],[198.35130112 302.64869888] ; [14.64869888 22.35130112],0
v3,1,0.030143,4.701111,[182 321] ; [20 17],[188.15925926 314.84074074] ; [13.84074074 23.15925926],0
b3,1,0.043988,4.057025,[ 88 211] ; [13 14],[ 92.63496933 206.36503067] ; [ 8.36503067 18.63496933],0
b2,1,0.043988,4.057025,[ 88 211] ; [13 14],[ 92.63496933 206.36503067] ; [ 8.36503067 18.63496933],0
p9,1,0.047499,3.927636,[406 110] ; [35  3],[410.75090253 105.24909747] ; [30.24909747  7.75090253],0
b1,1,0.049148,3.870282,[187 339] ; [20 19],[192.71150442 333.28849558] ; [14.28849558 24.71150442],0
r2,1,0.065989,3.380064,[494  29] ; [34  5],[491.3594306  31.6405694] ; [36.6405694  2.3594306],0
s8,1,0.068914,3.308696,[185 339] ; [19 19],[190.20640569 333.79359431] ; [13.79359431 24.20640569],0
a2,1,0.070959,3.260706,[119 407] ; [ 4 35],[114.50973451 411.49026549] ; [ 8.49026549 30.50973451],0
p8,1,0.082788,3.009305,[213 308] ; [21 17],[218.09302326 302.90697674] ; [15.90697674 22.09302326],0
n1,1,0.083247,3.00034,[45 93] ; [5 3],[47.26027397 90.73972603] ; [2.73972603 5.26027397],0
n5,1,0.089911,2.875971,[361 161] ; [32  7],[365.67914439 156.32085561] ; [27.32085561 11.67914439],0
d1,1,0.0906,2.863686,[277 249] ; [26 13],[282.08495575 243.91504425] ; [20.91504425 18.08495575],0
n4,1,0.104795,2.631013,[365 158] ; [32  7],[369.45017794 153.54982206] ; [27.54982206 11.45017794],0
p10,1,0.126951,2.329402,[396 125] ; [33  5],[399.8372093 121.1627907] ; [29.1627907  8.8372093],0
d2,1,0.138235,2.197496,[231 292] ; [22 17],[235.4430605 287.5569395] ; [17.5569395 21.4430605],0
a6,1,0.16187,1.956672,[366 159] ; [23 16],[362.10106383 162.89893617] ; [26.89893617 12.10106383],0
s4,1,0.17934,1.803088,[ 84 439] ; [ 3 35],[ 81.10695187 441.89304813] ; [ 5.89304813 32.10695187],0
r3,1,0.250214,1.322106,[495  30] ; [35  4],[493.35106383  31.64893617] ; [36.64893617  2.35106383],0
a7,1,0.267607,1.228973,[380 145] ; [25 14],[376.99468085 148.00531915] ; [28.00531915 10.99468085],0
s6,1,0.276241,1.185493,[318 201] ; [26 11],[321.10791367 197.89208633] ; [22.89208633 14.10791367],0
n3,1,0.276629,1.183575,[100  38] ; [5 4],[98.57142857 39.42857143] ; [6.42857143 2.57142857],0
n6,1,0.297851,1.08379,[422 103] ; [34  5],[424.46808511 100.53191489] ; [31.53191489  7.46808511],0
d4,1,0.375306,0.786019,[412 112] ; [33  6],[414.1740675 109.8259325] ; [30.8259325  8.1740675],0
s1,1,0.436033,0.606701,[ 15 502] ; [ 2 37],[ 15.80755396 501.19244604] ; [ 1.19244604 37.80755396],0
r1,1,0.445724,0.581503,[415 107] ; [29 10],[413.13368984 108.86631016] ; [30.86631016  8.13368984],0
b5,1,0.505698,0.442959,[325 201] ; [22 17],[323.04778761 202.95221239] ; [23.95221239 15.04778761],0
a4,1,0.528979,0.396352,[215 309] ; [14 25],[213.13676732 310.86323268] ; [15.86323268 23.13676732],0
a5,1,0.57853,0.308617,[369 157] ; [29 10],[370.52743363 155.47256637] ; [27.47256637 11.52743363],0
p2,1,0.59866,0.277021,[412 113] ; [32  7],[413.29787234 111.70212766] ; [30.70212766  8.29787234],0
d3,1,0.621064,0.244375,[343 182] ; [27 12],[344.41489362 180.58510638] ; [25.58510638 13.41489362],0
s3,1,0.622136,0.242878,[273 244] ; [19 20],[271.51798561 245.48201439] ; [20.48201439 18.51798561],0
s2,1,0.663411,0.189406,[232 288] ; [16 23],[230.69767442 289.30232558] ; [17.30232558 21.69767442],0
a1,1,0.774286,0.082239,[ 18 508] ; [ 1 38],[ 17.68849558 508.31150442] ; [ 1.31150442 37.68849558],0
a8,1,0.77723,0.08005,[ 61 418] ; [ 4 32],[ 60.45631068 418.54368932] ; [ 4.54368932 31.45631068],0
u2,1,0.779481,0.078397,[91 77] ; [7 5],[91.46666667 76.53333333] ; [6.53333333 5.46666667],0
p11,1,0.798618,0.065094,[395 131] ; [30  9],[395.66371681 130.33628319] ; [29.33628319  9.66371681],0
p7,1,0.816328,0.053949,[261 254] ; [20 18],[261.69077758 253.30922242] ; [19.30922242 18.69077758],0
a3,1,0.829325,0.04647,[354 170] ; [27 12],[354.60746004 169.39253996] ; [26.39253996 12.60746004],0
d5,1,0.860434,0.030913,[411 114] ; [31  8],[411.43617021 113.56382979] ; [30.56382979  8.43617021],0
n2,1,0.879447,0.023004,[105  34] ; [7 2],[105.18918919  33.81081081] ; [6.81081081 2.18918919],0
r4,1,0.881962,0.022047,[468  58] ; [35  4],[468.27964602  57.72035398] ; [34.72035398  4.27964602],0
v2,1,0.88277,0.021744,[264 236] ; [20 17],[264.4320298 235.5679702] ; [19.5679702 17.4320298],0
u1,1,0.898981,0.016116,[ 77 449] ; [ 6 33],[ 77.27079646 448.72920354] ; [ 5.72920354 33.27079646],0
u3,1,0.899869,0.015832,[96 74] ; [7 5],[96.20879121 73.79120879] ; [6.79120879 5.20879121],0
b4,1,0.902626,0.014968,[302 224] ; [22 17],[301.63539823 224.36460177] ; [22.36460177 16.63539823],0
