Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,0.145729,2.116402,[4 8] ; [3 1],[5.25 6.75] ; [1.75 2.25],0
s5,1,0.182422,1.777778,[ 2 10] ; [2 2],[3. 9.] ; [1. 3.],0
a4,1,0.248213,1.333333,[7 5] ; [1 3],[6. 6.] ; [2. 2.],0
a6,1,0.248213,1.333333,[5 7] ; [3 1],[6. 6.] ; [2. 2.],0
d2,1,0.248213,1.333333,[5 7] ; [3 1],[6. 6.] ; [2. 2.],0
p12,1,0.382733,0.761905,[ 1 11] ; [1 3],[ 1.5 10.5] ; [0.5 3.5],0
p9,1,0.382733,0.761905,[6 6] ; [3 1],[6.75 5.25] ; [2.25 1.75],0
p8,1,0.382733,0.761905,[6 6] ; [3 1],[6.75 5.25] ; [2.25 1.75],0
d5,1,0.382733,0.761905,[11  1] ; [3 1],[10.5  1.5] ; [3.5 0.5],0
d3,1,0.382733,0.761905,[6 6] ; [3 1],[6.75 5.25] ; [2.25 1.75],0
a5,1,0.382733,0.761905,[6 6] ; [3 1],[6.75 5.25] ; [2.25 1.75],0
p10,1,0.382733,0.761905,[6 6] ; [3 1],[6.75 5.25] ; [2.25 1.75],0
b2,1,0.407626,0.685714,[4 4] ; [1 3],[3.33333333 4.66666667] ; [1.66666667 2.33333333],0
b3,1,0.407626,0.685714,[4 4] ; [1 3],[3.33333333 4.66666667] ; [1.66666667 2.33333333],0
p4,1,0.474549,0.511364,[6 5] ; [3 1],[6.6 4.4] ; [2.4 1.6],0
d1,1,0.550985,0.355556,[7 5] ; [3 1],[7.5 4.5] ; [2.5 1.5],0
n3,1,0.659243,0.194444,[2 2] ; [2 1],[2.28571429 1.71428571] ; [1.71428571 1.28571429],0
p5,1,0.711531,0.136752,[ 2 10] ; [1 3],[2.25 9.75] ; [0.75 3.25],0
u1,1,0.711531,0.136752,[ 2 10] ; [1 3],[2.25 9.75] ; [0.75 3.25],0
v1,1,0.771084,0.084656,[5 7] ; [2 2],[5.25 6.75] ; [1.75 2.25],0
v3,1,0.771084,0.084656,[5 7] ; [2 2],[5.25 6.75] ; [1.75 2.25],0
p7,1,0.875996,0.024351,[6 5] ; [2 2],[5.86666667 5.13333333] ; [2.13333333 1.86666667],0
p6,1,1.0,0.0,[6 6] ; [2 2],[6. 6.] ; [2. 2.],0
d4,1,1.0,0.0,[9 3] ; [3 1],[9. 3.] ; [3. 1.],0
a2,1,1.0,0.0,[3 9] ; [1 3],[3. 9.] ; [1. 3.],0
p11,1,1.0,0.0,[6 6] ; [2 2],[6. 6.] ; [2. 2.],0
b1,1,1.0,0.0,[9 3] ; [3 1],[9. 3.] ; [3. 1.],0
