Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,38.028754,[32 39] ; [331  85],[52.92197125 18.07802875] ; [310.07802875 105.92197125],1
n4,1,0.0,31.156478,[39 33] ; [347  70],[56.83435583 15.16564417] ; [329.16564417  87.83435583],1
p10,1,1.2e-05,19.139665,[45 24] ; [356  56],[57.52390852 11.47609148] ; [343.47609148  68.52390852],1
p9,1,1.9e-05,18.247373,[49 21] ; [365  45],[60.375  9.625] ; [353.625  56.375],1
r4,1,3.5e-05,17.106752,[57 15] ; [392  26],[65.9755102  6.0244898] ; [383.0244898  34.9755102],1
p11,1,4.5e-05,16.632263,[46 26] ; [352  66],[58.48163265 13.51836735] ; [339.51836735  78.48163265],1
p2,1,0.001215,10.467692,[49 21] ; [356  60],[58.33333333 11.66666667] ; [346.66666667  69.33333333],0
r2,1,0.004619,8.022712,[62  8] ; [398  15],[66.66666667  3.33333333] ; [393.33333333  19.66666667],0
u1,1,0.007372,7.180024,[ 6 66] ; [ 92 326],[14.4 57.6] ; [ 83.6 334.4],0
b1,1,0.008215,6.986059,[35 37] ; [136 282],[25.12653061 46.87346939] ; [145.87346939 272.12653061],0
a2,1,0.008438,6.938047,[ 9 63] ; [113 305],[17.92653061 54.07346939] ; [104.07346939 313.92653061],0
s8,1,0.008957,6.831474,[24 48] ; [207 207],[34.22222222 37.77777778] ; [196.77777778 217.22222222],0
s7,1,0.011526,6.382415,[26 42] ; [217 179],[35.61206897 32.38793103] ; [207.38793103 188.61206897],0
a4,1,0.018632,5.535761,[23 49] ; [195 221],[32.16393443 39.83606557] ; [185.83606557 230.16393443],0
p6,1,0.01943,5.462374,[17 50] ; [165 244],[25.61764706 41.38235294] ; [156.38235294 252.61764706],0
v3,1,0.019797,5.42971,[29 39] ; [237 173],[37.84100418 30.15899582] ; [228.15899582 181.84100418],0
v4,1,0.022223,5.228251,[63  8] ; [398  19],[67.07172131  3.92827869] ; [393.92827869  23.07172131],0
u2,1,0.029817,4.719817,[13  4] ; [49 53],[8.85714286 8.14285714] ; [53.14285714 48.85714286],0
p7,1,0.031708,4.614206,[39 31] ; [280 127],[46.81341719 23.18658281] ; [272.18658281 134.81341719],0
p3,1,0.037293,4.336974,[29 40] ; [231 185],[36.98969072 32.01030928] ; [223.01030928 192.98969072],0
s6,1,0.042049,4.133239,[41 30] ; [286 123],[48.36875 22.63125] ; [278.63125 130.36875],0
v1,1,0.048852,3.880423,[39 32] ; [274 135],[46.29791667 24.70208333] ; [266.70208333 142.29791667],0
s5,1,0.049345,3.863588,[17 51] ; [149 250],[24.17130621 43.82869379] ; [141.82869379 257.17130621],0
p4,1,0.055962,3.653175,[36 34] ; [262 151],[43.1884058 26.8115942] ; [254.8115942 158.1884058],0
d2,1,0.064025,3.42993,[30 42] ; [223 194],[37.25153374 34.74846626] ; [215.74846626 201.25153374],0
a8,1,0.095612,2.777261,[ 5 59] ; [ 59 315],[ 9.35159817 54.64840183] ; [ 54.64840183 319.35159817],0
