Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,163.873268,[46 80] ; [405  46],[98.48526863 27.51473137] ; [352.51473137  98.48526863],1
n6,1,0.0,54.96557,[84 41] ; [416  34],[108.69565217  16.30434783] ; [391.30434783  58.69565217],1
p11,1,7e-06,20.273014,[79 47] ; [369  83],[97.66089965 28.33910035] ; [350.33910035 101.66089965],1
v1,1,2.2e-05,18.022915,[49 72] ; [273 167],[69.45098039 51.54901961] ; [252.54901961 187.45098039],1
p4,1,6.4e-05,15.988735,[62 64] ; [307 141],[81. 45.] ; [288. 160.],1
s7,1,0.000272,13.250715,[58 65] ; [282 150],[75.35135135 47.64864865] ; [264.64864865 167.35135135],1
p5,1,0.000757,11.342771,[  5 120] ; [ 69 378],[ 16.17132867 108.82867133] ; [ 57.82867133 389.17132867],1
p10,1,0.00114,10.58544,[93 32] ; [385  60],[104.8245614  20.1754386] ; [373.1754386  71.8245614],0
p7,1,0.001291,10.355065,[66 58] ; [298 135],[81.03411131 42.96588869] ; [282.96588869 150.03411131],0
p2,1,0.001628,9.927502,[93 32] ; [387  62],[104.52961672  20.47038328] ; [375.47038328  73.52961672],0
p8,1,0.002441,9.184659,[52 73] ; [251 190],[66.91696113 58.08303887] ; [236.08303887 204.91696113],0
v3,1,0.005321,7.766987,[36 84] ; [192 243],[49.2972973 70.7027027] ; [178.7027027 256.2972973],0
p6,1,0.006264,7.472825,[37 87] ; [193 251],[50.21126761 73.78873239] ; [179.78873239 264.21126761],0
a8,1,0.006769,7.333253,[  7 107] ; [ 66 345],[15.85142857 98.14857143] ; [ 57.14857143 353.85142857],0
p9,1,0.006859,7.309585,[100  24] ; [399  46],[108.74516696  15.25483304] ; [390.25483304  54.74516696],0
a3,1,0.007383,7.177338,[80 46] ; [339 110],[91.81565217 34.18434783] ; [327.18434783 121.81565217],0
v4,1,0.018102,5.586203,[119   7] ; [444   8],[122.73010381   3.26989619] ; [440.26989619  11.73010381],0
s4,1,0.01897,5.504325,[37 89] ; [ 87 357],[27.41052632 98.58947368] ; [ 96.58947368 347.41052632],0
r4,1,0.021596,5.27802,[115  11] ; [435  17],[119.89619377   6.10380623] ; [430.10380623  21.89619377],0
s8,1,0.026994,4.891216,[59 67] ; [260 189],[69.9026087 56.0973913] ; [249.0973913 199.9026087],0
p12,1,0.028108,4.821437,[  6 120] ; [ 51 397],[ 12.51219512 113.48780488] ; [ 44.48780488 403.51219512],0
n1,1,0.054714,3.690771,[11 27] ; [43 48],[15.90697674 22.09302326] ; [38.09302326 52.90697674],0
r1,1,0.063199,3.451381,[100  25] ; [390  60],[106.52173913  18.47826087] ; [383.47826087  66.52173913],0
u1,1,0.067739,3.336965,[ 19 107] ; [102 350],[26.37716263 99.62283737] ; [ 94.62283737 357.37716263],0
a2,1,0.102536,2.665649,[ 26 100] ; [126 326],[33.1349481 92.8650519] ; [118.8650519 333.1349481],0
b4,1,0.10281,2.661396,[84 42] ; [265 187],[76.07958478 49.92041522] ; [272.92041522 179.07958478],0
p3,1,0.113498,2.504822,[59 67] ; [246 203],[66.83478261 59.16521739] ; [238.16521739 210.83478261],0
b3,1,0.13972,2.181046,[21 49] ; [110 168],[26.35057471 43.64942529] ; [104.64942529 173.35057471],0
b2,1,0.13972,2.181046,[21 49] ; [110 168],[26.35057471 43.64942529] ; [104.64942529 173.35057471],0
a4,1,0.146931,2.103825,[51 75] ; [214 234],[58.17073171 67.82926829] ; [206.82926829 241.17073171],0
b1,1,0.205001,1.60638,[41 85] ; [175 277],[47.08650519 78.91349481] ; [168.91349481 283.08650519],0
r3,1,0.261711,1.259683,[124   2] ; [434  16],[122.0625   3.9375] ; [435.9375  14.0625],0
u3,1,0.271695,1.208168,[31 13] ; [69 44],[28.02547771 15.97452229] ; [71.97452229 41.02547771],0
d2,1,0.302895,1.061403,[58 68] ; [230 219],[63.10956522 62.89043478] ; [224.89043478 224.10956522],0
n2,1,0.394454,0.725166,[28 10] ; [74 18],[29.81538462  8.18461538] ; [72.18461538 19.81538462],0
n3,1,0.41733,0.65782,[29  9] ; [63 28],[27.10077519 10.89922481] ; [64.89922481 26.10077519],0
s5,1,0.429324,0.624652,[49 71] ; [197 242],[52.80858676 67.19141324] ; [193.19141324 245.80858676],0
s2,1,0.437914,0.601741,[80 46] ; [301 147],[83.63414634 42.36585366] ; [297.36585366 150.63414634],0
a5,1,0.45165,0.566507,[92 34] ; [344 107],[95.20970537 30.79029463] ; [340.79029463 110.20970537],0
v2,1,0.513819,0.426282,[64 53] ; [252 182],[67.09981851 49.90018149] ; [248.90018149 185.09981851],0
s3,1,0.515691,0.422503,[86 39] ; [318 125],[88.9084507 36.0915493] ; [315.0915493 127.9084507],0
u2,1,0.521171,0.411575,[28 16] ; [65 47],[26.23076923 17.76923077] ; [66.76923077 45.23076923],0
a6,1,0.525433,0.403216,[82 44] ; [305 143],[84.95121951 41.04878049] ; [302.04878049 145.95121951],0
d5,1,0.553517,0.351054,[103  23] ; [377  72],[105.1826087  20.8173913] ; [374.8173913  74.1826087],0
d3,1,0.564451,0.332056,[92 34] ; [316 133],[89.40521739 36.59478261] ; [318.59478261 130.40521739],0
a7,1,0.641571,0.216693,[95 31] ; [330 120],[92.96875 33.03125] ; [332.03125 117.96875],0
s1,1,0.644997,0.212266,[  4 122] ; [ 18 424],[  4.88028169 121.11971831] ; [ 17.11971831 424.88028169],0
d1,1,0.739475,0.110589,[76 50] ; [280 172],[77.60553633 48.39446367] ; [278.39446367 173.60553633],0
d4,1,0.787656,0.072552,[107  19] ; [376  72],[106.02439024  19.97560976] ; [376.97560976  71.02439024],0
p1,1,0.928788,0.007987,[ 11 113] ; [ 41 408],[ 11.2530541 112.7469459] ; [ 40.7469459 408.2530541],0
a1,1,0.991487,0.000114,[  7 119] ; [ 25 427],[  6.97577855 119.02422145] ; [ 25.02422145 426.97577855],0
b5,1,0.993126,7.4e-05,[78 48] ; [280 172],[78.04152249 47.95847751] ; [279.95847751 172.04152249],0
