Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.000121,14.780377,[51  2] ; [9 6],[46.76470588  6.23529412] ; [13.23529412  1.76470588],1
p4,1,0.00053,12.005287,[50  3] ; [9 6],[45.98529412  7.01470588] ; [13.01470588  1.98529412],1
n4,1,0.001292,10.353743,[41 12] ; [ 5 10],[35.85294118 17.14705882] ; [10.14705882  4.85294118],0
s6,1,0.002263,9.323193,[47  4] ; [9 6],[43.27272727  7.72727273] ; [12.72727273  2.27272727],0
p10,1,0.003316,8.624738,[50  3] ; [10  5],[46.76470588  6.23529412] ; [13.23529412  1.76470588],0
p7,1,0.005981,7.556018,[49  4] ; [9 5],[45.88059701  7.11940299] ; [12.11940299  1.88059701],0
r3,1,0.006393,7.435996,[50  2] ; [11  4],[47.34328358  4.65671642] ; [13.65671642  1.34328358],0
a3,1,0.009526,6.721396,[40 13] ; [6 9],[35.85294118 17.14705882] ; [10.14705882  4.85294118],0
p8,1,0.016717,5.725883,[44  9] ; [8 7],[40.52941176 12.47058824] ; [11.47058824  3.52941176],0
n6,1,0.018797,5.520279,[43  9] ; [8 7],[39.58208955 12.41791045] ; [11.41791045  3.58208955],0
n5,1,0.02127,5.30457,[41 12] ; [7 8],[37.41176471 15.58823529] ; [10.58823529  4.41176471],0
a5,1,0.028157,4.818449,[43 10] ; [8 7],[39.75 13.25] ; [11.25  3.75],0
d1,1,0.044617,4.033051,[42 11] ; [8 7],[38.97058824 14.02941176] ; [11.02941176  3.97058824],0
a2,1,0.048924,3.877948,[17 36] ; [ 1 14],[14.02941176 38.97058824] ; [ 3.97058824 11.02941176],0
d3,1,0.050778,3.815574,[46  7] ; [9 5],[43.50746269  9.49253731] ; [11.49253731  2.50746269],0
v3,1,0.056742,3.630151,[17 35] ; [ 1 13],[14.18181818 37.81818182] ; [ 3.81818182 10.18181818],0
p3,1,0.067138,3.351651,[41 12] ; [8 7],[38.19117647 14.80882353] ; [10.80882353  4.19117647],0
p2,1,0.082074,3.02335,[48  5] ; [11  4],[45.98529412  7.01470588] ; [13.01470588  1.98529412],0
d2,1,0.093369,2.81531,[34 19] ; [6 9],[31.17647059 21.82352941] ; [8.82352941 6.17647059],0
p11,1,0.128591,2.309434,[42 11] ; [9 6],[39.75 13.25] ; [11.25  3.75],0
r2,1,0.139813,2.180015,[51  2] ; [12  2],[49.8358209  3.1641791] ; [13.1641791  0.8358209],0
b2,1,0.141936,2.15684,[ 9 22] ; [5 4],[10.85 20.15] ; [3.15 5.85],0
b3,1,0.141936,2.15684,[ 9 22] ; [5 4],[10.85 20.15] ; [3.15 5.85],0
v1,1,0.161527,1.95987,[28 24] ; [ 5 10],[25.6119403 26.3880597] ; [7.3880597 7.6119403],0
s1,1,0.164772,1.929874,[ 2 51] ; [ 2 13],[ 3.11764706 49.88235294] ; [ 0.88235294 14.11764706],0
n1,1,0.18883,1.726722,[2 5] ; [5 3],[3.26666667 3.73333333] ; [3.73333333 4.26666667],0
a4,1,0.20429,1.611436,[31 22] ; [6 9],[28.83823529 24.16176471] ; [8.16176471 6.83823529],0
s2,1,0.237216,1.397065,[38 15] ; [13  2],[39.75 13.25] ; [11.25  3.75],0
u1,1,0.237216,1.397065,[15 38] ; [ 2 13],[13.25 39.75] ; [ 3.75 11.25],0
d5,1,0.242134,1.368129,[45  8] ; [10  4],[43.50746269  9.49253731] ; [11.49253731  2.50746269],0
u3,1,0.251268,1.316239,[7 6] ; [7 2],[8.27272727 4.72727273] ; [5.72727273 3.27272727],0
b5,1,0.296328,1.090644,[31 22] ; [11  4],[32.73529412 20.26470588] ; [9.26470588 5.73529412],0
p1,1,0.299296,1.077329,[ 8 45] ; [ 4 11],[ 9.35294118 43.64705882] ; [ 2.64705882 12.35294118],0
v4,1,0.333387,0.935697,[52  1] ; [14  1],[51.44117647  1.55882353] ; [14.55882353  0.44117647],0
u2,1,0.342095,0.902564,[6 7] ; [6 3],[7.09090909 5.90909091] ; [4.90909091 4.09090909],0
b1,1,0.343176,0.898529,[21 32] ; [8 7],[22.60294118 30.39705882] ; [6.39705882 8.60294118],0
p9,1,0.485477,0.486535,[49  4] ; [13  2],[48.32352941  4.67647059] ; [13.67647059  1.32352941],0
