Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p5,1,0.000732,11.406525,[ 1 30] ; [3 3],[ 3.35135135 27.64864865] ; [0.64864865 5.35135135],1
r4,1,0.002959,8.832666,[ 7 25] ; [5 1],[10.10526316 21.89473684] ; [1.89473684 4.10526316],0
s8,1,0.014447,5.982738,[ 6 26] ; [4 2],[ 8.42105263 23.57894737] ; [1.57894737 4.42105263],0
s7,1,0.037371,4.333422,[ 5 24] ; [3 2],[ 6.82352941 22.17647059] ; [1.17647059 3.82352941],0
p4,1,0.054522,3.696644,[13 19] ; [5 1],[15.15789474 16.84210526] ; [2.84210526 3.15789474],0
b1,1,0.075156,3.166667,[18 14] ; [1 5],[16. 16.] ; [3. 3.],0
u3,1,0.163165,1.944643,[5 9] ; [3 1],[6.22222222 7.77777778] ; [1.77777778 2.22222222],0
n6,1,0.169038,1.891454,[17 15] ; [5 1],[18.52631579 13.47368421] ; [3.47368421 2.52631579],0
b4,1,0.169038,1.891454,[17 15] ; [5 1],[18.52631579 13.47368421] ; [3.47368421 2.52631579],0
n3,1,0.170904,1.875,[9 3] ; [1 2],[8. 4.] ; [2. 1.],0
s2,1,0.213973,1.54434,[ 4 27] ; [2 4],[ 5.02702703 25.97297297] ; [0.97297297 5.02702703],0
n5,1,0.239087,1.385971,[19 13] ; [2 4],[17.68421053 14.31578947] ; [3.31578947 2.68421053],0
v4,1,0.26424,1.246404,[19 13] ; [5 1],[20.21052632 11.78947368] ; [3.78947368 2.21052632],0
d3,1,0.26424,1.246404,[19 13] ; [5 1],[20.21052632 11.78947368] ; [3.78947368 2.21052632],0
p2,1,0.26424,1.246404,[19 13] ; [5 1],[20.21052632 11.78947368] ; [3.78947368 2.21052632],0
a3,1,0.265854,1.238014,[18 13] ; [2 4],[16.75675676 14.24324324] ; [3.24324324 2.75675676],0
d1,1,0.323595,0.974359,[12 20] ; [1 5],[10.94736842 21.05263158] ; [2.05263158 3.94736842],0
n4,1,0.373597,0.791667,[15 17] ; [4 2],[16. 16.] ; [3. 3.],0
v1,1,0.374333,0.789231,[10 22] ; [3 3],[10.94736842 21.05263158] ; [2.05263158 3.94736842],0
v3,1,0.421357,0.646528,[ 6 26] ; [2 4],[ 6.73684211 25.26315789] ; [1.26315789 4.73684211],0
d2,1,0.4698,0.522447,[10 22] ; [1 5],[ 9.26315789 22.73684211] ; [1.73684211 4.26315789],0
p11,1,0.4698,0.522447,[22 10] ; [5 1],[22.73684211  9.26315789] ; [4.26315789 1.73684211],0
v2,1,0.498234,0.458697,[15 16] ; [2 4],[14.24324324 16.75675676] ; [2.75675676 3.24324324],0
b2,1,0.515305,0.42328,[ 5 13] ; [1 1],[ 5.4 12.6] ; [0.6 1.4],0
b3,1,0.515305,0.42328,[ 5 13] ; [1 1],[ 5.4 12.6] ; [0.6 1.4],0
a5,1,0.565403,0.330435,[20 12] ; [3 3],[19.36842105 12.63157895] ; [3.63157895 2.36842105],0
p3,1,0.574171,0.315754,[ 7 24] ; [2 4],[ 7.54054054 23.45945946] ; [1.45945946 4.54054054],0
p6,1,0.574171,0.315754,[ 7 24] ; [2 4],[ 7.54054054 23.45945946] ; [1.45945946 4.54054054],0
p12,1,0.593292,0.285233,[ 3 29] ; [1 5],[ 3.36842105 28.63157895] ; [0.63157895 5.36842105],0
a1,1,0.593292,0.285233,[ 3 29] ; [1 5],[ 3.36842105 28.63157895] ; [0.63157895 5.36842105],0
s3,1,0.632912,0.228132,[ 8 23] ; [1 5],[ 7.54054054 23.45945946] ; [1.45945946 4.54054054],0
r3,1,0.632912,0.228132,[23  8] ; [5 1],[23.45945946  7.54054054] ; [4.54054054 1.45945946],0
a6,1,0.737384,0.11244,[19 13] ; [4 2],[19.36842105 12.63157895] ; [3.63157895 2.36842105],0
b5,1,0.737384,0.11244,[19 13] ; [4 2],[19.36842105 12.63157895] ; [3.63157895 2.36842105],0
r1,1,0.737384,0.11244,[13 19] ; [2 4],[12.63157895 19.36842105] ; [2.36842105 3.63157895],0
p7,1,0.777525,0.079832,[14 18] ; [3 3],[14.31578947 17.68421053] ; [2.68421053 3.31578947],0
d5,1,0.796295,0.066639,[23  9] ; [4 2],[22.73684211  9.26315789] ; [4.26315789 1.73684211],0
p8,1,0.803708,0.061778,[12 19] ; [2 4],[11.72972973 19.27027027] ; [2.27027027 3.72972973],0
a8,1,0.850618,0.035468,[ 6 24] ; [1 5],[ 5.83333333 24.16666667] ; [1.16666667 4.83333333],0
