Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.0,27.353013,[22 23] ; [62  5],[33.75 11.25] ; [50.25 16.75],1
n3,1,7.5e-05,15.685185,[ 4 14] ; [20  4],[10.28571429  7.71428571] ; [13.71428571 10.28571429],1
p9,1,9.3e-05,15.271887,[20 20] ; [57 10],[28.78504673 11.21495327] ; [48.21495327 18.78504673],1
p10,1,0.000147,14.415782,[16 27] ; [50 18],[25.56756757 17.43243243] ; [40.43243243 27.56756757],1
n6,1,0.000429,12.401817,[24 21] ; [57 11],[32.25663717 12.74336283] ; [48.74336283 19.25663717],1
r4,1,0.000454,12.295909,[12 33] ; [41 27],[21.10619469 23.89380531] ; [31.89380531 36.10619469],1
b1,1,0.002174,9.396321,[27 18] ; [21 47],[19.11504425 25.88495575] ; [28.88495575 39.11504425],0
p2,1,0.006096,7.521622,[18 27] ; [45 23],[25.08849558 19.91150442] ; [37.91150442 30.08849558],0
n2,1,0.008151,7.0,[ 8 10] ; [20  4],[12.  6.] ; [16.  8.],0
s6,1,0.012865,6.187622,[11 34] ; [32 35],[17.27678571 27.72321429] ; [25.72321429 41.27678571],0
a3,1,0.014297,6.001115,[20 25] ; [46 22],[26.28318584 18.71681416] ; [39.71681416 28.28318584],0
a1,1,0.015328,5.878355,[ 7 38] ; [ 2 66],[ 3.5840708 41.4159292] ; [ 5.4159292 62.5840708],0
v4,1,0.027882,4.835372,[28 17] ; [55 13],[33.05309735 11.94690265] ; [49.94690265 18.05309735],0
d4,1,0.035401,4.425745,[26 19] ; [52 16],[31.0619469 13.9380531] ; [46.9380531 21.0619469],0
b4,1,0.077609,3.11427,[23 22] ; [46 22],[27.47787611 17.52212389] ; [41.52212389 26.47787611],0
p6,1,0.082168,3.021495,[ 4 39] ; [15 53],[ 7.36036036 35.63963964] ; [11.63963964 56.36036036],0
b5,1,0.089188,2.888974,[24 21] ; [47 21],[28.27433628 16.72566372] ; [42.72566372 25.27433628],0
s2,1,0.092759,2.825829,[11 34] ; [27 41],[15.13274336 29.86725664] ; [22.86725664 45.13274336],0
v2,1,0.104338,2.637953,[10 34] ; [24 40],[13.85185185 30.14814815] ; [20.14814815 43.85185185],0
a6,1,0.115186,2.48158,[19 26] ; [39 29],[23.09734513 21.90265487] ; [34.90265487 33.09734513],0
u2,1,0.121582,2.39682,[ 7 18] ; [11 11],[ 9.57446809 15.42553191] ; [ 8.42553191 13.57446809],0
a8,1,0.130819,2.282762,[ 2 40] ; [ 9 56],[ 4.31775701 37.68224299] ; [ 6.68224299 58.31775701],0
b3,1,0.143126,2.144022,[15 11] ; [14 22],[12.16129032 13.83870968] ; [16.83870968 19.16129032],0
b2,1,0.143126,2.144022,[15 11] ; [14 22],[12.16129032 13.83870968] ; [16.83870968 19.16129032],0
s1,1,0.148009,2.092648,[ 3 42] ; [ 1 66],[ 1.60714286 43.39285714] ; [ 2.39285714 64.60714286],0
s7,1,0.178194,1.81262,[ 8 33] ; [21 46],[11.00925926 29.99074074] ; [17.99074074 49.00925926],0
s8,1,0.180249,1.795569,[ 6 39] ; [16 52],[ 8.76106195 36.23893805] ; [13.23893805 54.76106195],0
d5,1,0.181157,1.788111,[27 18] ; [49 19],[30.26548673 14.73451327] ; [45.73451327 22.26548673],0
u3,1,0.20958,1.574323,[ 8 17] ; [11 11],[10.10638298 14.89361702] ; [ 8.89361702 13.10638298],0
d1,1,0.225896,1.466519,[16 29] ; [32 36],[19.11504425 25.88495575] ; [28.88495575 39.11504425],0
a5,1,0.265139,1.241725,[21 24] ; [39 29],[23.89380531 21.10619469] ; [36.10619469 31.89380531],0
s3,1,0.273084,1.201188,[13 31] ; [27 41],[15.71428571 28.28571429] ; [24.28571429 43.71428571],0
a2,1,0.293781,1.102215,[ 6 39] ; [ 5 63],[ 4.38053097 40.61946903] ; [ 6.61946903 61.38053097],0
s4,1,0.305446,1.050267,[10 35] ; [10 58],[ 7.96460177 37.03539823] ; [12.03539823 55.96460177],0
p3,1,0.310242,1.029646,[ 8 36] ; [18 50],[10.21428571 33.78571429] ; [15.78571429 52.21428571],0
a7,1,0.334913,0.929809,[23 22] ; [41 27],[25.48672566 19.51327434] ; [38.51327434 29.48672566],0
n5,1,0.35356,0.86064,[28 17] ; [48 20],[30.26548673 14.73451327] ; [45.73451327 22.26548673],0
