Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,56.217768,[109  67] ; [14 82],[79.58823529 96.41176471] ; [43.41176471 52.58823529],1
s8,1,0.0,50.437819,[101  75] ; [13 85],[ 73.22627737 102.77372263] ; [40.77372263 57.22627737],1
s3,1,0.0,46.836068,[119  56] ; [24 73],[92.00367647 82.99632353] ; [50.99632353 46.00367647],1
s5,1,0.0,36.134409,[77 98] ; [ 8 87],[ 55.09259259 119.90740741] ; [29.90740741 65.09259259],1
s7,1,0.0,33.0333,[100  70] ; [19 70],[78.10810811 91.89189189] ; [40.89189189 48.10810811],1
r4,1,0.0,31.168914,[164  12] ; [66 32],[147.73722628  28.26277372] ; [82.26277372 15.73722628],1
p10,1,0.0,27.144967,[146  26] ; [55 43],[128.04444444  43.95555556] ; [72.95555556 25.04444444],1
p9,1,2e-06,22.328041,[153  23] ; [59 36],[137.68265683  38.31734317] ; [74.31734317 20.68265683],1
v4,1,3e-06,21.872376,[171   5] ; [78 19],[160.52747253  15.47252747] ; [88.47252747  8.52747253],1
p4,1,7e-06,20.186349,[117  58] ; [38 60],[99.35897436 75.64102564] ; [55.64102564 42.35897436],1
n6,1,1.1e-05,19.389871,[156  20] ; [64 32],[142.35294118  33.64705882] ; [77.64705882 18.35294118],1
r3,1,2.9e-05,17.487405,[165  11] ; [74 23],[154.08058608  21.91941392] ; [84.91941392 12.08058608],1
p7,1,8.5e-05,15.440512,[112  59] ; [40 58],[96.62453532 74.37546468] ; [55.37546468 42.62453532],1
p2,1,0.000141,14.487951,[150  25] ; [64 33],[137.68382353  37.31617647] ; [76.31617647 20.68382353],1
p8,1,0.000172,14.120045,[98 78] ; [31 66],[83.16483516 92.83516484] ; [45.83516484 51.16483516],1
p11,1,0.000452,12.301891,[142  34] ; [60 38],[129.75182482  46.24817518] ; [72.24817518 25.75182482],1
p6,1,0.001273,10.381979,[ 70 106] ; [20 77],[ 58.02197802 117.97802198] ; [31.97802198 65.02197802],0
s4,1,0.00137,10.245546,[ 46 127] ; [10 88],[ 35.74907749 137.25092251] ; [20.25092251 77.74907749],0
r1,1,0.002497,9.142513,[141  34] ; [62 35],[130.60661765  44.39338235] ; [72.39338235 24.60661765],0
p3,1,0.00264,9.04072,[89 86] ; [31 66],[77.20588235 97.79411765] ; [42.79411765 54.20588235],0
p5,1,0.003424,8.566495,[ 28 146] ; [ 4 93],[ 20.54612546 153.45387454] ; [11.45387454 85.54612546],0
p12,1,0.016994,5.697001,[ 14 162] ; [ 1 95],[  9.70588235 166.29411765] ; [ 5.29411765 90.70588235],0
v1,1,0.021741,5.266361,[78 93] ; [30 66],[ 69.16853933 101.83146067] ; [38.83146067 57.16853933],0
n3,1,0.065884,3.382705,[33 13] ; [17 16],[29.11392405 16.88607595] ; [20.88607595 12.11392405],0
v3,1,0.066697,3.362501,[ 40 134] ; [13 82],[ 34.28252788 139.71747212] ; [18.71747212 76.28252788],0
n2,1,0.111947,2.52652,[34 13] ; [20 16],[30.57831325 16.42168675] ; [23.42168675 12.57831325],0
r2,1,0.132624,2.261514,[163  11] ; [84 11],[159.76951673  14.23048327] ; [87.23048327  7.76951673],0
u1,1,0.136629,2.215525,[ 36 140] ; [13 85],[ 31.47445255 144.52554745] ; [17.52554745 80.47445255],0
n5,1,0.180582,1.792825,[136  39] ; [69 29],[131.41025641  43.58974359] ; [73.58974359 24.41025641],0
d1,1,0.196589,1.667535,[111  65] ; [54 44],[105.98540146  70.01459854] ; [59.01459854 38.98540146],0
a6,1,0.29794,1.083394,[118  57] ; [72 26],[121.79487179  53.20512821] ; [68.20512821 29.79487179],0
d5,1,0.330355,0.947508,[145  29] ; [77 21],[142.01470588  31.98529412] ; [79.98529412 18.01470588],0
a2,1,0.365033,0.820502,[ 54 122] ; [25 73],[ 50.74452555 125.25547445] ; [28.25547445 69.74452555],0
n4,1,0.365296,0.819603,[142  33] ; [75 23],[139.1025641  35.8974359] ; [77.8974359 20.1025641],0
d4,1,0.46699,0.529089,[143  31] ; [77 21],[140.73529412  33.26470588] ; [79.26470588 18.73529412],0
b5,1,0.476717,0.506364,[103  73] ; [53 45],[100.20437956  75.79562044] ; [55.79562044 42.20437956],0
d3,1,0.515272,0.423346,[121  54] ; [64 34],[118.58974359  56.41025641] ; [66.41025641 31.58974359],0
a3,1,0.546367,0.363866,[136  40] ; [78 19],[137.96336996  38.03663004] ; [76.03663004 20.96336996],0
a4,1,0.573867,0.316255,[100  75] ; [52 45],[97.79411765 77.20588235] ; [54.20588235 42.79411765],0
u2,1,0.581989,0.30303,[23 17] ; [10 10],[22. 18.] ; [11.  9.],0
p1,1,0.593784,0.284473,[ 18 158] ; [ 8 89],[ 16.76190476 159.23809524] ; [ 9.23809524 87.76190476],0
a1,1,0.630855,0.230904,[ 10 166] ; [ 7 91],[ 10.91970803 165.08029197] ; [ 6.08029197 91.91970803],0
b4,1,0.729223,0.119826,[99 77] ; [53 45],[97.6350365 78.3649635] ; [54.3649635 43.6350365],0
d2,1,0.767549,0.087369,[97 78] ; [55 41],[98.15498155 76.84501845] ; [53.84501845 42.15498155],0
b2,1,0.791356,0.069987,[46 69] ; [24 33],[46.80232558 68.19767442] ; [23.19767442 33.80232558],0
b3,1,0.791356,0.069987,[46 69] ; [24 33],[46.80232558 68.19767442] ; [23.19767442 33.80232558],0
u3,1,0.791675,0.069768,[22 17] ; [12  8],[22.47457627 16.52542373] ; [11.52542373  8.47457627],0
n1,1,0.801988,0.062888,[21 25] ; [15 20],[20.44444444 25.55555556] ; [15.55555556 19.44444444],0
a8,1,0.849674,0.035923,[ 20 148] ; [10 80],[ 19.53488372 148.46511628] ; [10.46511628 79.53488372],0
s1,1,0.866959,0.028064,[ 10 164] ; [ 6 90],[ 10.31111111 163.68888889] ; [ 5.68888889 90.31111111],0
b1,1,0.926256,0.008567,[78 98] ; [44 54],[78.3649635 97.6350365] ; [43.6350365 54.3649635],0
a7,1,0.959381,0.002594,[118  58] ; [66 32],[118.18978102  57.81021898] ; [65.81021898 32.18978102],0
