Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,1e-05,19.541877,[88 24] ; [19 26],[76.33121019 35.66878981] ; [30.66878981 14.33121019],1
p7,1,2.1e-05,18.123042,[68 42] ; [12 36],[55.69620253 54.30379747] ; [24.30379747 23.69620253],1
p11,1,4.3e-05,16.730862,[77 36] ; [16 32],[65.27329193 47.72670807] ; [27.72670807 20.27329193],1
a7,1,0.000674,11.559934,[90 22] ; [26 22],[81.2 30.8] ; [34.8 13.2],1
p10,1,0.001402,10.202805,[79 33] ; [20 26],[70.17721519 41.82278481] ; [28.82278481 17.17721519],0
v4,1,0.002232,9.347939,[105   7] ; [37 11],[99.4 12.6] ; [42.6  5.4],0
s1,1,0.004156,8.214304,[  2 111] ; [ 6 42],[  5.61490683 107.38509317] ; [ 2.38509317 45.61490683],0
d3,1,0.004363,8.126162,[84 28] ; [25 23],[76.3 35.7] ; [32.7 15.3],0
p3,1,0.01177,6.34525,[45 68] ; [ 9 38],[38.1375 74.8625] ; [15.8625 31.1375],0
n6,1,0.015831,5.821583,[72 40] ; [21 27],[65.1 46.9] ; [27.9 20.1],0
p8,1,0.022418,5.213033,[52 60] ; [13 35],[45.5 66.5] ; [19.5 28.5],0
a6,1,0.025216,5.008988,[71 42] ; [21 27],[64.57142857 48.42857143] ; [27.42857143 20.57142857],0
s8,1,0.027468,4.861149,[36 77] ; [ 7 40],[30.36875 82.63125] ; [12.63125 34.36875],0
n3,1,0.052808,3.75,[30 10] ; [10 10],[26.66666667 13.33333333] ; [13.33333333  6.66666667],0
a4,1,0.077362,3.119467,[29 84] ; [19 29],[33.68944099 79.31055901] ; [14.31055901 33.68944099],0
p4,1,0.124141,2.364285,[50 63] ; [15 33],[45.62111801 67.37888199] ; [19.37888199 28.62111801],0
r3,1,0.134031,2.245179,[105   8] ; [41  7],[102.47204969  10.52795031] ; [43.52795031  4.47204969],0
p6,1,0.178734,1.808116,[27 83] ; [ 7 40],[23.82165605 86.17834395] ; [10.17834395 36.82165605],0
u1,1,0.183774,1.766839,[ 12 101] ; [ 2 46],[  9.82608696 103.17391304] ; [ 4.17391304 43.82608696],0
r1,1,0.210453,1.568308,[79 33] ; [29 19],[75.6 36.4] ; [32.4 15.6],0
d2,1,0.222742,1.486616,[38 75] ; [21 27],[41.40993789 71.59006211] ; [17.59006211 30.40993789],0
b1,1,0.231971,1.428736,[36 77] ; [20 28],[39.30434783 73.69565217] ; [16.69565217 31.30434783],0
s3,1,0.268197,1.225944,[55 57] ; [19 29],[51.8 60.2] ; [22.2 25.8],0
b5,1,0.278111,1.176299,[65 48] ; [32 16],[68.08074534 44.91925466] ; [28.91925466 19.08074534],0
r4,1,0.278533,1.174233,[89 24] ; [34 14],[86.32919255 26.67080745] ; [36.67080745 11.32919255],0
p5,1,0.282319,1.155893,[  7 106] ; [ 1 46],[  5.65 107.35] ; [ 2.35 44.65],0
n1,1,0.286656,1.135259,[10 30] ; [ 8 13],[11.80327869 28.19672131] ; [ 6.19672131 14.80327869],0
d5,1,0.395326,0.722496,[79 33] ; [37 11],[81.2 30.8] ; [34.8 13.2],0
s6,1,0.412231,0.672356,[64 48] ; [23 23],[61.67088608 50.32911392] ; [25.32911392 20.67088608],0
a8,1,0.422663,0.642899,[ 5 99] ; [ 1 47],[ 4.10526316 99.89473684] ; [ 1.89473684 46.10526316],0
s5,1,0.422779,0.642578,[38 74] ; [12 32],[35.8974359 76.1025641] ; [14.1025641 29.8974359],0
n2,1,0.465285,0.533151,[26 13] ; [12  9],[24.7 14.3] ; [13.3  7.7],0
v3,1,0.47272,0.515611,[25 82] ; [13 32],[26.75 80.25] ; [11.25 33.75],0
r2,1,0.488135,0.480634,[100  12] ; [41  7],[98.7 13.3] ; [42.3  5.7],0
b3,1,0.550999,0.355531,[13 38] ; [ 8 17],[14.09210526 36.90789474] ; [ 6.90789474 18.09210526],0
b2,1,0.550999,0.355531,[13 38] ; [ 8 17],[14.09210526 36.90789474] ; [ 6.90789474 18.09210526],0
a2,1,0.601446,0.272821,[ 11 102] ; [ 6 42],[ 11.93167702 101.06832298] ; [ 5.06832298 42.93167702],0
s7,1,0.609198,0.261345,[32 78] ; [11 33],[30.71428571 79.28571429] ; [12.28571429 31.71428571],0
a1,1,0.625886,0.237681,[  5 108] ; [ 3 45],[  5.61490683 107.38509317] ; [ 2.38509317 45.61490683],0
p1,1,0.633174,0.227781,[  7 105] ; [ 4 44],[  7.7 104.3] ; [ 3.3 44.7],0
a5,1,0.668824,0.182981,[63 50] ; [25 23],[61.76397516 51.23602484] ; [26.23602484 21.76397516],0
d1,1,0.692144,0.156774,[58 55] ; [23 25],[56.85093168 56.14906832] ; [24.14906832 23.85093168],0
s2,1,0.733224,0.116172,[48 65] ; [19 29],[47.02484472 65.97515528] ; [19.97515528 28.02484472],0
v2,1,0.796434,0.066546,[50 57] ; [20 25],[49.27631579 57.72368421] ; [20.72368421 24.27631579],0
d4,1,0.815534,0.054426,[90 23] ; [39  9],[90.54037267 22.45962733] ; [38.45962733  9.54037267],0
p12,1,0.828224,0.04708,[  4 109] ; [ 2 45],[  4.2375 108.7625] ; [ 1.7625 45.2375],0
