Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,99.9176,[271  41] ; [38 64],[232.86956522  79.13043478] ; [76.13043478 25.86956522],1
d3,1,0.0,53.401196,[295  18] ; [68 34],[273.78072289  39.21927711] ; [89.21927711 12.78072289],1
a2,1,0.0,34.678518,[146 169] ; [14 88],[120.86330935 194.13669065] ; [39.13669065 62.86330935],1
b5,1,1e-06,24.336292,[213 102] ; [41 61],[191.8705036 123.1294964] ; [62.1294964 39.8705036],1
u1,1,1e-06,23.21207,[113 202] ; [11 91],[ 93.66906475 221.33093525] ; [30.33093525 71.66906475],1
b1,1,0.000212,13.72466,[108 207] ; [56 46],[123.88489209 191.11510791] ; [40.11510791 61.88489209],1
r4,1,0.000526,12.020775,[297  18] ; [85 17],[288.56115108  26.43884892] ; [93.43884892  8.56115108],1
r1,1,0.00373,8.411028,[276  37] ; [78 24],[266.99277108  46.00722892] ; [87.00722892 14.99277108],0
r2,1,0.033672,4.511263,[305   6] ; [93  6],[301.89756098   9.10243902] ; [96.10243902  2.89756098],0
v2,1,0.055194,3.676228,[192 111] ; [52 47],[183.91044776 119.08955224] ; [60.08955224 38.91044776],0
p12,1,0.078009,3.105911,[ 39 276] ; [ 6 93],[ 34.23913043 280.76086957] ; [10.76086957 88.23913043],0
v4,1,0.099945,2.706419,[303  10] ; [94  7],[300.147343  12.852657] ; [96.852657  4.147343],0
a8,1,0.11399,2.498009,[ 46 224] ; [10 87],[ 41.19891008 228.80108992] ; [14.80108992 82.19891008],0
u3,1,0.117927,2.444646,[36 19] ; [7 9],[33.30985915 21.69014085] ; [9.69014085 6.30985915],0
d2,1,0.120594,2.409588,[226  86] ; [81 20],[231.92251816  80.07748184] ; [75.07748184 25.92251816],0
s5,1,0.125394,2.348624,[110 189] ; [45 54],[116.44472362 182.55527638] ; [38.55527638 60.44472362],0
r3,1,0.14185,2.157772,[299  13] ; [94  8],[296.17391304  15.82608696] ; [96.82608696  5.17391304],0
n2,1,0.15299,2.042182,[46 15] ; [15 10],[43.26744186 17.73255814] ; [17.73255814  7.26744186],0
s1,1,0.183475,1.769247,[ 11 298] ; [  1 100],[  9.04390244 299.95609756] ; [ 2.95609756 98.04390244],0
b4,1,0.230874,1.435471,[191 124] ; [55 47],[185.82733813 129.17266187] ; [60.17266187 41.82733813],0
n1,1,0.242086,1.368407,[27 32] ; [ 8 17],[24.58333333 34.41666667] ; [10.41666667 14.58333333],0
p4,1,0.262491,1.25557,[222  91] ; [65 35],[217.50847458  95.49152542] ; [69.49152542 30.50847458],0
u2,1,0.290994,1.115019,[34 21] ; [7 8],[32.21428571 22.78571429] ; [8.78571429 6.21428571],0
p10,1,0.322529,0.978665,[273  41] ; [83 17],[270.00966184  43.99033816] ; [85.99033816 14.00966184],0
n6,1,0.36153,0.832573,[291  22] ; [92 10],[288.86506024  24.13493976] ; [94.13493976  7.86506024],0
p5,1,0.363072,0.827238,[ 44 268] ; [18 83],[ 46.8377724 265.1622276] ; [15.1622276 85.8377724],0
b2,1,0.392457,0.731316,[ 83 126] ; [31 37],[ 86.01444043 122.98555957] ; [27.98555957 40.01444043],0
b3,1,0.392457,0.731316,[ 83 126] ; [31 37],[ 86.01444043 122.98555957] ; [27.98555957 40.01444043],0
p1,1,0.437606,0.602552,[ 33 282] ; [ 8 94],[ 30.97122302 284.02877698] ; [10.02877698 91.97122302],0
p3,1,0.462407,0.540063,[179 134] ; [53 47],[175.82566586 137.17433414] ; [56.17433414 43.82566586],0
v1,1,0.504689,0.445062,[192 116] ; [58 41],[189.18918919 118.81081081] ; [60.81081081 38.18918919],0
d4,1,0.536309,0.382424,[307   6] ; [99  1],[307.69491525   5.30508475] ; [98.30508475  1.69491525],0
s4,1,0.541171,0.373374,[ 44 263] ; [17 84],[ 45.8995098 261.1004902] ; [15.1004902 85.8995098],0
s3,1,0.542214,0.371452,[191 116] ; [60 42],[188.40342298 118.59657702] ; [62.59657702 39.40342298],0
n3,1,0.557854,0.343434,[40 20] ; [15 10],[38.82352941 21.17647059] ; [16.17647059  8.82352941],0
s8,1,0.562024,0.336211,[163 147] ; [57 45],[165.53398058 144.46601942] ; [54.46601942 47.53398058],0
p8,1,0.579936,0.306338,[182 128] ; [55 44],[179.63325183 130.36674817] ; [57.36674817 41.63325183],0
s6,1,0.610471,0.25949,[220  87] ; [69 31],[217.99262899  89.00737101] ; [71.00737101 28.99262899],0
p11,1,0.62061,0.245011,[263  52] ; [83 19],[261.36690647  53.63309353] ; [84.63309353 17.36690647],0
s2,1,0.621536,0.243715,[183 126] ; [57 44],[180.87804878 128.12195122] ; [59.12195122 41.87804878],0
u4,1,0.632087,0.229242,[ 12 302] ; [ 5 97],[ 12.83173077 301.16826923] ; [ 4.16826923 97.83173077],0
p9,1,0.636287,0.223632,[276  35] ; [87 13],[274.67883212  36.32116788] ; [88.32116788 11.67883212],0
d5,1,0.676166,0.174473,[306   7] ; [98  3],[305.43961353   7.56038647] ; [98.56038647  2.43961353],0
a5,1,0.725797,0.123006,[273  42] ; [87 15],[271.94244604  43.05755396] ; [88.05755396 13.94244604],0
v3,1,0.760515,0.092906,[140 156] ; [46 55],[138.68010076 157.31989924] ; [47.31989924 53.68010076],0
a3,1,0.769004,0.086247,[260  53] ; [86 16],[260.95903614  52.04096386] ; [85.04096386 16.95903614],0
n4,1,0.770429,0.085155,[293  22] ; [94  8],[292.3381295  22.6618705] ; [94.6618705  7.3381295],0
s7,1,0.78409,0.075072,[169 132] ; [56 41],[170.16331658 130.83668342] ; [54.83668342 42.16331658],0
p2,1,0.824535,0.049158,[267  48] ; [83 16],[266.30434783  48.69565217] ; [83.69565217 15.30434783],0
p7,1,0.854059,0.033835,[203 103] ; [66 32],[203.74752475 102.25247525] ; [65.25247525 32.74752475],0
a1,1,0.854655,0.033556,[ 20 295] ; [ 7 95],[ 20.39568345 294.60431655] ; [ 6.60431655 95.39568345],0
a4,1,0.893023,0.018085,[192 122] ; [61 40],[191.42650602 122.57349398] ; [61.57349398 39.42650602],0
p6,1,0.968116,0.001598,[133 179] ; [42 56],[133.17073171 178.82926829] ; [41.82926829 56.17073171],0
