Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,35.568164,[292  31] ; [41 25],[276.50128535  46.49871465] ; [56.49871465  9.50128535],1
p9,1,0.0,34.957509,[300  25] ; [43 22],[285.83333333  39.16666667] ; [57.16666667  7.83333333],1
v4,1,0.000286,13.161352,[319   8] ; [58  8],[313.6870229  13.3129771] ; [63.3129771  2.6870229],1
p8,1,0.000417,12.455097,[205 114] ; [27 39],[192.22857143 126.77142857] ; [39.77142857 26.22857143],1
b1,1,0.000928,10.966154,[118 212] ; [38 28],[130. 200.] ; [26. 40.],1
r3,1,0.001519,10.054932,[321   8] ; [59  7],[316.50632911  12.49367089] ; [63.49367089  2.50632911],0
p4,1,0.00166,9.89246,[236  89] ; [35 31],[225.25575448  99.74424552] ; [45.74424552 20.25575448],0
p7,1,0.00365,8.45018,[232  86] ; [35 29],[222.26701571  95.73298429] ; [44.73298429 19.26701571],0
n6,1,0.004281,8.1604,[300  27] ; [52 13],[293.63265306  33.36734694] ; [58.36734694  6.63265306],0
r4,1,0.007491,7.151292,[311  19] ; [56 10],[305.83333333  24.16666667] ; [61.16666667  4.83333333],0
s1,1,0.007562,7.134309,[  8 316] ; [ 6 59],[ 11.66066838 312.33933162] ; [ 2.33933162 62.66066838],0
b3,1,0.063079,3.454532,[103 130] ; [10 26],[ 97.87732342 135.12267658] ; [15.12267658 20.87732342],0
b2,1,0.063079,3.454532,[103 130] ; [10 26],[ 97.87732342 135.12267658] ; [15.12267658 20.87732342],0
a5,1,0.073265,3.208303,[263  67] ; [46 20],[257.5  72.5] ; [51.5 14.5],0
p2,1,0.096071,2.76959,[290  36] ; [53 12],[285.97953964  40.02046036] ; [57.02046036  7.97953964],0
p3,1,0.103888,2.644813,[196 130] ; [32 33],[190.0971867 135.9028133] ; [37.9028133 27.0971867],0
v2,1,0.112994,2.511838,[225  94] ; [40 26],[219.57142857  99.42857143] ; [45.42857143 20.57142857],0
a6,1,0.147667,2.096187,[224 104] ; [39 27],[218.94416244 109.05583756] ; [44.05583756 21.94416244],0
u2,1,0.152983,2.042252,[44 32] ; [ 8 12],[41.16666667 34.83333333] ; [10.83333333  9.16666667],0
p6,1,0.168033,1.900405,[153 167] ; [25 40],[147.94805195 172.05194805] ; [30.05194805 34.94805195],0
p12,1,0.195734,1.673924,[ 37 287] ; [ 4 62],[ 34.06153846 289.93846154] ; [ 6.93846154 59.06153846],0
a3,1,0.237034,1.398146,[254  75] ; [45 19],[250.30788804  78.69211196] ; [48.69211196 15.30788804],0
u3,1,0.241197,1.373586,[47 29] ; [10 11],[44.65979381 31.34020619] ; [12.34020619  8.65979381],0
b5,1,0.243524,1.360077,[205 125] ; [46 20],[209.16666667 120.83333333] ; [41.83333333 24.16666667],0
d1,1,0.262193,1.257143,[214 116] ; [38 28],[210. 120.] ; [42. 24.],0
s8,1,0.267189,1.23112,[175 151] ; [30 35],[170.92071611 155.07928389] ; [34.07928389 30.92071611],0
r2,1,0.32359,0.974379,[313  13] ; [65  1],[314.35714286  11.64285714] ; [63.64285714  2.35714286],0
d5,1,0.332781,0.938044,[279  49] ; [53 13],[276.3857868  51.6142132] ; [55.6142132 10.3857868],0
b4,1,0.338432,0.916364,[196 134] ; [35 31],[192.5 137.5] ; [38.5 27.5],0
n5,1,0.346206,0.887316,[296  32] ; [57  9],[293.8680203  34.1319797] ; [59.1319797  6.8680203],0
s3,1,0.376734,0.781333,[187 134] ; [34 31],[183.78497409 137.21502591] ; [37.21502591 27.78497409],0
n1,1,0.391366,0.734694,[23 19] ; [12  6],[24.5 17.5] ; [10.5  7.5],0
d4,1,0.404495,0.694924,[277  51] ; [53 13],[274.72081218  53.27918782] ; [55.27918782 10.72081218],0
v3,1,0.422675,0.642865,[172 147] ; [31 33],[169.07832898 149.92167102] ; [33.92167102 30.07832898],0
r1,1,0.427244,0.630304,[281  48] ; [53 12],[278.89847716  50.10152284] ; [55.10152284  9.89847716],0
a1,1,0.501216,0.45236,[ 18 312] ; [ 5 61],[ 19.16666667 310.83333333] ; [ 3.83333333 62.16666667],0
n2,1,0.538262,0.37877,[32 10] ; [15  3],[32.9  9.1] ; [14.1  3.9],0
d3,1,0.574541,0.315143,[233  96] ; [49 17],[234.88101266  94.11898734] ; [47.11898734 18.88101266],0
s7,1,0.597444,0.278868,[171 142] ; [35 25],[172.86327078 140.13672922] ; [33.13672922 26.86327078],0
u1,1,0.701607,0.146805,[ 72 258] ; [13 53],[ 70.83333333 259.16666667] ; [14.16666667 51.83333333],0
s4,1,0.752105,0.099771,[ 45 279] ; [10 55],[ 45.80976864 278.19023136] ; [ 9.19023136 55.80976864],0
s5,1,0.764958,0.089387,[126 191] ; [23 38],[124.95502646 192.04497354] ; [24.04497354 36.95502646],0
p1,1,0.809729,0.057973,[ 33 295] ; [ 6 60],[ 32.46700508 295.53299492] ; [ 6.53299492 59.46700508],0
p5,1,0.814406,0.055106,[ 54 272] ; [10 55],[ 53.36061381 272.63938619] ; [10.63938619 54.36061381],0
s2,1,0.823636,0.049672,[179 144] ; [37 28],[179.81443299 143.18556701] ; [36.18556701 28.81443299],0
s6,1,0.864796,0.028993,[231  92] ; [45 17],[231.55324675  91.44675325] ; [44.44675325 17.55324675],0
a2,1,0.878606,0.023328,[ 87 243] ; [18 48],[ 87.5 242.5] ; [17.5 48.5],0
a7,1,0.891841,0.018489,[237  92] ; [47 19],[236.54683544  92.45316456] ; [47.45316456 18.54683544],0
n3,1,0.894023,0.017746,[32 10] ; [14  4],[32.2  9.8] ; [13.8  4.2],0
d2,1,0.93006,0.007703,[172 156] ; [35 31],[172.3248731 155.6751269] ; [34.6751269 31.3248731],0
a8,1,0.938642,0.005925,[ 50 242] ; [10 47],[ 50.20057307 241.79942693] ; [ 9.79942693 47.20057307],0
a4,1,0.981256,0.000552,[162 166] ; [32 33],[161.91348601 166.08651399] ; [32.08651399 32.91348601],0
u4,1,1.0,0.0,[ 10 320] ; [ 2 64],[ 10. 320.] ; [ 2. 64.],0
