Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.001919,9.625067,[26 27] ; [ 5 27],[19.32941176 33.67058824] ; [11.67058824 20.32941176],0
d2,1,0.005551,7.690434,[28 23] ; [ 8 25],[21.85714286 29.14285714] ; [14.14285714 18.85714286],0
v3,1,0.007836,7.070508,[18 34] ; [ 3 30],[12.84705882 39.15294118] ; [ 8.15294118 24.84705882],0
a6,1,0.02323,5.151243,[31 22] ; [11 22],[25.88372093 27.11627907] ; [16.11627907 16.88372093],0
v4,1,0.023653,5.119869,[35 17] ; [14 19],[29.97647059 22.02352941] ; [19.02352941 13.97647059],0
d1,1,0.023768,5.111501,[24 29] ; [ 7 26],[19.10465116 33.89534884] ; [11.89534884 21.10465116],0
d3,1,0.03337,4.526713,[28 24] ; [10 23],[23.24705882 28.75294118] ; [14.75294118 18.24705882],0
p3,1,0.033594,4.515231,[10 42] ; [ 1 31],[ 6.80952381 45.19047619] ; [ 4.19047619 27.80952381],0
d5,1,0.048496,3.892701,[34 19] ; [14 19],[29.58139535 23.41860465] ; [18.41860465 14.58139535],0
s2,1,0.053774,3.719708,[16 37] ; [ 4 29],[12.3255814 40.6744186] ; [ 7.6744186 25.3255814],0
a4,1,0.070272,3.276661,[19 33] ; [ 6 27],[15.29411765 36.70588235] ; [ 9.70588235 23.29411765],0
p10,1,0.082267,3.019527,[28 24] ; [11 21],[24.14285714 27.85714286] ; [14.85714286 17.14285714],0
s5,1,0.132182,2.266689,[ 9 43] ; [ 2 31],[ 6.72941176 45.27058824] ; [ 4.27058824 28.72941176],0
a3,1,0.135761,2.225361,[33 19] ; [15 17],[29.71428571 22.28571429] ; [18.28571429 13.71428571],0
v1,1,0.150675,2.065408,[18 32] ; [ 7 26],[15.06024096 34.93975904] ; [ 9.93975904 23.06024096],0
p9,1,0.181875,1.782232,[28 24] ; [12 19],[25.06024096 26.93975904] ; [14.93975904 16.06024096],0
b1,1,0.200809,1.636477,[23 30] ; [19 14],[25.88372093 27.11627907] ; [16.11627907 16.88372093],0
s6,1,0.205419,1.603425,[18 35] ; [ 7 26],[15.40697674 37.59302326] ; [ 9.59302326 23.40697674],0
s7,1,0.268668,1.223534,[14 37] ; [ 5 25],[11.96296296 39.03703704] ; [ 7.03703704 22.96296296],0
b4,1,0.295776,1.093143,[31 22] ; [23 10],[33.27906977 19.72093023] ; [20.72093023 12.27906977],0
a1,1,0.304469,1.054518,[ 9 44] ; [ 3 30],[ 7.39534884 45.60465116] ; [ 4.60465116 28.39534884],0
a5,1,0.324979,0.968801,[25 28] ; [12 21],[22.80232558 30.19767442] ; [14.19767442 18.80232558],0
p6,1,0.334028,0.93322,[ 7 46] ; [ 2 29],[ 5.67857143 47.32142857] ; [ 3.32142857 27.67857143],0
u3,1,0.334395,0.931801,[ 6 14] ; [ 3 15],[ 4.73684211 15.26315789] ; [ 4.26315789 13.73684211],0
r1,1,0.33987,0.910923,[18 35] ; [ 8 25],[16.02325581 36.97674419] ; [ 9.97674419 23.02325581],0
d4,1,0.363653,0.825238,[35 17] ; [19 14],[33.03529412 18.96470588] ; [20.96470588 12.03529412],0
p8,1,0.389113,0.741711,[10 42] ; [ 4 29],[ 8.56470588 43.43529412] ; [ 5.43529412 27.56470588],0
a2,1,0.417585,0.657103,[ 8 45] ; [ 3 30],[ 6.77906977 46.22093023] ; [ 4.22093023 28.77906977],0
n1,1,0.435797,0.607324,[10 19] ; [ 4 13],[ 8.82608696 20.17391304] ; [ 5.17391304 11.82608696],0
p7,1,0.498567,0.457985,[12 37] ; [ 6 27],[10.75609756 38.24390244] ; [ 7.24390244 25.75609756],0
p2,1,0.553887,0.3504,[25 26] ; [14 19],[23.67857143 27.32142857] ; [15.32142857 17.67857143],0
n2,1,0.594907,0.282746,[16 13] ; [8 9],[15.13043478 13.86956522] ; [8.86956522 8.13043478],0
a7,1,0.629748,0.232402,[28 24] ; [16 17],[26.91764706 25.08235294] ; [17.08235294 15.91764706],0
u2,1,0.637809,0.22162,[ 7 12] ; [ 8 10],[ 7.7027027 11.2972973] ; [ 7.2972973 10.7027027],0
r3,1,0.653173,0.201923,[25 27] ; [17 15],[26. 26.] ; [16. 16.],0
p11,1,0.665421,0.187005,[20 33] ; [14 19],[20.95348837 32.04651163] ; [13.04651163 19.95348837],0
s4,1,0.70606,0.142245,[ 8 45] ; [ 6 27],[ 8.62790698 44.37209302] ; [ 5.37209302 27.62790698],0
b2,1,0.712774,0.135522,[10 14] ; [ 8 14],[ 9.39130435 14.60869565] ; [ 8.60869565 13.39130435],0
b3,1,0.712774,0.135522,[10 14] ; [ 8 14],[ 9.39130435 14.60869565] ; [ 8.60869565 13.39130435],0
n6,1,0.716242,0.132122,[27 26] ; [15 17],[26.18823529 26.81176471] ; [15.81176471 16.18823529],0
s8,1,0.742524,0.107921,[ 6 47] ; [ 3 30],[ 5.54651163 47.45348837] ; [ 3.45348837 29.54651163],0
n4,1,0.797043,0.06614,[32 21] ; [19 14],[31.43023256 21.56976744] ; [19.56976744 13.43023256],0
s1,1,0.799033,0.06482,[ 4 49] ; [ 3 30],[ 4.31395349 48.68604651] ; [ 2.68604651 30.31395349],0
n3,1,0.848242,0.036619,[14 14] ; [9 8],[14.31111111 13.68888889] ; [8.68888889 8.31111111],0
u1,1,0.855047,0.033373,[ 2 51] ; [ 1 32],[ 1.84883721 51.15116279] ; [ 1.15116279 31.84883721],0
n5,1,0.898129,0.01639,[33 20] ; [21 12],[33.27906977 19.72093023] ; [20.72093023 12.27906977],0
b5,1,0.905484,0.014098,[28 25] ; [17 16],[27.73255814 25.26744186] ; [17.26744186 15.73255814],0
p1,1,0.935229,0.006605,[ 6 46] ; [ 4 29],[ 6.11764706 45.88235294] ; [ 3.88235294 29.11764706],0
v2,1,0.990652,0.000137,[16 35] ; [10 22],[15.97590361 35.02409639] ; [10.02409639 21.97590361],0
