Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,52.49883,[36 58] ; [232  65],[64.42966752 29.57033248] ; [203.57033248  93.42966752],1
d3,1,1e-06,24.195223,[51 43] ; [238  60],[69.30102041 24.69897959] ; [219.69897959  78.30102041],1
a2,1,1.4e-05,18.857757,[ 7 87] ; [ 88 211],[22.72264631 71.27735369] ; [ 72.27735369 226.72264631],1
b5,1,1.6e-05,18.632796,[34 60] ; [184 115],[52.14249364 41.85750636] ; [165.85750636 133.14249364],1
u1,1,0.000493,12.142761,[ 6 88] ; [ 67 232],[17.4605598 76.5394402] ; [ 55.5394402 243.4605598],1
s8,1,0.008932,6.836366,[59 35] ; [139 155],[47.96907216 46.03092784] ; [150.03092784 143.96907216],0
b3,1,0.021524,5.283848,[30 29] ; [ 61 118],[22.55882353 36.44117647] ; [ 68.44117647 110.55882353],0
b2,1,0.021524,5.283848,[30 29] ; [ 61 118],[22.55882353 36.44117647] ; [ 68.44117647 110.55882353],0
s4,1,0.025816,4.968306,[22 72] ; [ 40 252],[15.0984456 78.9015544] ; [ 46.9015544 245.0984456],0
n2,1,0.032773,4.557612,[11  6] ; [38  5],[13.88333333  3.11666667] ; [35.11666667  7.88333333],0
s5,1,0.036929,4.35368,[45 46] ; [107 181],[36.49604222 54.50395778] ; [115.50395778 172.49604222],0
b1,1,0.055138,3.677909,[45 49] ; [110 189],[37.07379135 56.92620865] ; [117.92620865 181.07379135],0
u3,1,0.07827,3.100455,[11 14] ; [48 27],[14.75 10.25] ; [44.25 30.75],0
u4,1,0.089448,2.884276,[ 5 89] ; [  6 293],[ 2.63104326 91.36895674] ; [  8.36895674 290.63104326],0
s7,1,0.099429,2.714671,[56 34] ; [148 135],[49.22252011 40.77747989] ; [154.77747989 128.22252011],0
n3,1,0.110986,2.540131,[8 8] ; [31 12],[10.57627119  5.42372881] ; [28.42372881 14.57627119],0
r2,1,0.128784,2.307105,[86  5] ; [291   7],[88.19280206  2.80719794] ; [288.80719794   9.19280206],0
n4,1,0.133844,2.247349,[81 13] ; [236  62],[76.01530612 17.98469388] ; [240.98469388  57.01530612],0
p12,1,0.145781,2.115855,[ 6 87] ; [ 35 263],[ 9.75191816 83.24808184] ; [ 31.24808184 266.75191816],0
p3,1,0.146075,2.112769,[66 28] ; [184 113],[60.10230179 33.89769821] ; [189.89769821 107.10230179],0
d1,1,0.240873,1.375476,[57 37] ; [201  98],[61.70992366 32.29007634] ; [196.29007634 102.70992366],0
p1,1,0.257147,1.284049,[ 8 86] ; [ 38 258],[11.08717949 82.91282051] ; [ 34.91282051 261.08717949],0
d5,1,0.295094,1.096233,[74 19] ; [251  47],[77.30179028 15.69820972] ; [247.69820972  50.30179028],0
r4,1,0.32639,0.963168,[90  4] ; [292   7],[91.36895674  2.63104326] ; [290.63104326   8.36895674],0
v4,1,0.329172,0.952153,[90  4] ; [291   7],[91.3622449  2.6377551] ; [289.6377551   8.3622449],0
p6,1,0.33198,0.941158,[49 43] ; [141 156],[44.93573265 47.06426735] ; [145.06426735 151.93573265],0
v3,1,0.335823,0.926313,[46 47] ; [126 162],[41.98425197 51.01574803] ; [130.01574803 157.98425197],0
a5,1,0.359686,0.838989,[72 22] ; [242  57],[75.1043257 18.8956743] ; [238.8956743  60.1043257],0
n5,1,0.385316,0.753672,[78 16] ; [235  63],[75.05612245 18.94387755] ; [237.94387755  60.05612245],0
d2,1,0.399254,0.710572,[52 42] ; [150 148],[48.43877551 45.56122449] ; [153.56122449 144.43877551],0
a8,1,0.402194,0.701757,[12 79] ; [ 44 216],[14.51851852 76.48148148] ; [ 41.48148148 218.51851852],0
u2,1,0.443451,0.587337,[16  9] ; [42 34],[14.35643564 10.64356436] ; [43.64356436 32.35643564],0
s3,1,0.475581,0.508979,[58 36] ; [168 124],[55.03626943 38.96373057] ; [170.96373057 121.03626943],0
p7,1,0.500774,0.453296,[79 14] ; [240  53],[76.85751295 16.14248705] ; [242.14248705  50.85751295],0
b4,1,0.538121,0.379034,[51 43] ; [173 126],[53.57760814 40.42239186] ; [170.42239186 128.57760814],0
v2,1,0.553359,0.351335,[54 38] ; [179 109],[56.41052632 35.58947368] ; [176.58947368 111.41052632],0
v1,1,0.578113,0.309295,[54 39] ; [179 113],[56.28311688 36.71688312] ; [176.71688312 115.28311688],0
p10,1,0.578736,0.308283,[84 10] ; [259  38],[82.46035806 11.53964194] ; [260.53964194  36.46035806],0
a1,1,0.587264,0.294638,[ 5 89] ; [ 12 287],[ 4.06615776 89.93384224] ; [ 12.93384224 286.06615776],0
n6,1,0.609485,0.260926,[80 14] ; [258  38],[81.46666667 12.53333333] ; [256.53333333  39.46666667],0
r3,1,0.686225,0.163202,[90  4] ; [287  10],[90.6342711  3.3657289] ; [286.3657289  10.6342711],0
a3,1,0.706522,0.141775,[69 25] ; [223  73],[70.37948718 23.62051282] ; [221.62051282  74.37948718],0
s1,1,0.758621,0.094428,[ 2 92] ; [  8 288],[ 2.41025641 91.58974359] ; [  7.58974359 288.41025641],0
a4,1,0.806121,0.060237,[42 52] ; [137 160],[43.03324808 50.96675192] ; [135.96675192 161.03324808],0
p5,1,0.818186,0.052844,[17 77] ; [ 51 248],[16.26463104 77.73536896] ; [ 51.73536896 247.26463104],0
p2,1,0.84923,0.036139,[87  7] ; [274  24],[86.56632653  7.43367347] ; [274.43367347  23.56632653],0
d4,1,0.851139,0.035218,[80 13] ; [254  44],[79.44245524 13.55754476] ; [254.55754476  43.44245524],0
p4,1,0.862809,0.02986,[69 24] ; [223  74],[69.63076923 23.36923077] ; [222.36923077  74.63076923],0
n1,1,0.898834,0.016163,[8 9] ; [19 23],[7.77966102 9.22033898] ; [19.22033898 22.77966102],0
s6,1,0.906835,0.013697,[65 26] ; [206  85],[64.55759162 26.44240838] ; [206.44240838  84.55759162],0
p9,1,0.962509,0.00221,[84 10] ; [264  32],[83.87692308 10.12307692] ; [264.12307692  31.87692308],0
s2,1,0.965861,0.001832,[49 45] ; [154 140],[49.18041237 44.81958763] ; [153.81958763 140.18041237],0
p11,1,0.966167,0.001799,[80 14] ; [255  44],[80.12722646 13.87277354] ; [254.87277354  44.12722646],0
