Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,77.943387,[ 50 182] ; [198 138],[101.29577465 130.70422535] ; [146.70422535 189.29577465],1
a3,1,0.110653,2.544871,[176  60] ; [275  68],[183.82728843  52.17271157] ; [267.17271157  75.82728843],0
s1,1,0.123968,2.366462,[ 11 223] ; [  8 331],[  7.7591623 226.2408377] ; [ 11.2408377 327.7591623],0
p12,1,0.129312,2.300749,[ 15 220] ; [ 34 307],[ 19.99131944 215.00868056] ; [ 29.00868056 311.99131944],0
p4,1,0.140515,2.172307,[146  91] ; [229 110],[154.296875  82.703125] ; [220.703125 118.296875],0
r1,1,0.153773,2.034416,[188  48] ; [289  54],[194.42487047  41.57512953] ; [282.57512953  60.42487047],0
r4,1,0.168007,1.900637,[208  29] ; [314  30],[212.93287435  24.06712565] ; [309.06712565  34.93287435],0
s4,1,0.174111,1.847188,[ 40 191] ; [ 45 296],[ 34.32692308 196.67307692] ; [ 50.67307692 290.32692308],0
d3,1,0.206656,1.594696,[168  69] ; [260  84],[174.58864028  62.41135972] ; [253.41135972  90.58864028],0
a1,1,0.244947,1.351894,[ 11 226] ; [ 24 320],[ 14.27710843 222.72289157] ; [ 20.72289157 323.27710843],0
a7,1,0.262496,1.255545,[166  71] ; [254  88],[171.91709845  65.08290155] ; [248.08290155  93.91709845],0
a8,1,0.269504,1.219271,[ 32 187] ; [ 55 246],[ 36.64038462 182.35961538] ; [ 50.35961538 250.64038462],0
a2,1,0.285605,1.140222,[ 62 175] ; [104 240],[ 67.71428571 169.28571429] ; [ 98.28571429 245.71428571],0
p8,1,0.326659,0.962099,[120 117] ; [183 151],[125.76357268 111.23642732] ; [177.23642732 156.76357268],0
v4,1,0.340946,0.90687,[219  17] ; [323  18],[221.68457539  14.31542461] ; [320.31542461  20.68457539],0
n1,1,0.344175,0.894819,[27 30] ; [22 35],[24.5 32.5] ; [24.5 32.5],0
u4,1,0.346287,0.887015,[  4 233] ; [ 10 334],[  5.71084337 231.28915663] ; [  8.28915663 335.71084337],0
p6,1,0.348585,0.878603,[ 89 147] ; [139 195],[ 94.4 141.6] ; [133.6 200.4],0
s6,1,0.357331,0.847252,[155  77] ; [236  99],[159.98589065  72.01410935] ; [231.01410935 103.98589065],0
a5,1,0.373611,0.791619,[188  49] ; [283  61],[192.12908778  44.87091222] ; [278.87091222  65.12908778],0
p2,1,0.381927,0.76449,[198  37] ; [297  45],[201.60311958  33.39688042] ; [293.39688042  48.60311958],0
u2,1,0.429295,0.62473,[37 24] ; [36 31],[34.7890625 26.2109375] ; [38.2109375 28.7890625],0
a6,1,0.461461,0.542349,[159  78] ; [240 103],[163.03965517  73.96034483] ; [235.96034483 107.03965517],0
p5,1,0.514711,0.424479,[ 33 201] ; [ 42 301],[ 30.41594454 203.58405546] ; [ 44.58405546 298.41594454],0
b4,1,0.573879,0.316236,[135 102] ; [204 140],[138.28399312  98.71600688] ; [200.71600688 143.28399312],0
b2,1,0.575762,0.313136,[55 96] ; [ 88 136],[57.58133333 93.41866667] ; [ 85.41866667 138.58133333],0
b3,1,0.575762,0.313136,[55 96] ; [ 88 136],[57.58133333 93.41866667] ; [ 85.41866667 138.58133333],0
b5,1,0.610736,0.259104,[139  98] ; [209 135],[141.95524957  95.04475043] ; [206.04475043 137.95524957],0
p1,1,0.677283,0.1732,[ 20 215] ; [ 26 318],[ 18.6701209 216.3298791] ; [ 27.3298791 316.6701209],0
u3,1,0.709363,0.138914,[35 25] ; [38 31],[33.95348837 26.04651163] ; [39.04651163 29.95348837],0
s3,1,0.776088,0.080895,[134 101] ; [187 148],[132.34210526 102.65789474] ; [188.65789474 146.34210526],0
r2,1,0.869516,0.026986,[221  11] ; [320  17],[220.58347979  11.41652021] ; [320.41652021  16.58347979],0
n5,1,0.922199,0.009538,[202  34] ; [292  48],[202.40277778  33.59722222] ; [291.59722222  48.40277778],0
a4,1,0.926995,0.008395,[125 111] ; [183 160],[125.54058722 110.45941278] ; [182.45941278 160.54058722],0
