Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,37.546185,[18 26] ; [121  19],[33.23913043 10.76086957] ; [105.76086957  34.23913043],1
r2,1,4.4e-05,16.708194,[30 11] ; [132   7],[36.9  4.1] ; [125.1  13.9],1
r3,1,0.000946,10.930107,[30 14] ; [123  15],[36.98901099  7.01098901] ; [116.01098901  21.98901099],1
s6,1,0.001978,9.569982,[19 25] ; [94 42],[27.62222222 16.37777778] ; [85.37777778 50.62222222],0
d5,1,0.002387,9.225279,[32 12] ; [127  13],[38.02173913  5.97826087] ; [120.97826087  19.02173913],0
s8,1,0.002742,8.971721,[ 7 37] ; [56 82],[15.23076923 28.76923077] ; [47.76923077 90.23076923],0
v4,1,0.00405,8.261224,[33 11] ; [128  12],[38.5  5.5] ; [122.5  17.5],0
s7,1,0.004085,8.245767,[10 31] ; [63 63],[17.92215569 23.07784431] ; [55.07784431 70.92215569],0
p2,1,0.005099,7.84411,[20 24] ; [95 43],[27.8021978 16.1978022] ; [87.1978022 50.8021978],0
p6,1,0.005148,7.826759,[ 5 37] ; [47 90],[12.20111732 29.79888268] ; [39.79888268 97.20111732],0
a7,1,0.007148,7.235277,[24 20] ; [106  34],[31.08695652 12.91304348] ; [98.91304348 41.08695652],0
v2,1,0.009083,6.806358,[14 30] ; [73 61],[21.50561798 22.49438202] ; [65.49438202 68.50561798],0
p10,1,0.010433,6.559502,[17 27] ; [82 53],[24.33519553 19.66480447] ; [74.66480447 60.33519553],0
a6,1,0.020797,5.343727,[20 24] ; [91 49],[26.54347826 17.45652174] ; [84.45652174 55.54347826],0
a2,1,0.025386,4.997338,[ 6 38] ; [43 97],[11.7173913 32.2826087] ; [ 37.2826087 102.7173913],0
a3,1,0.035374,4.427034,[25 18] ; [104  35],[30.47802198 12.52197802] ; [98.52197802 40.47802198],0
p8,1,0.037195,4.341466,[ 8 35] ; [49 89],[13.54143646 29.45856354] ; [43.45856354 94.54143646],0
d1,1,0.038753,4.271677,[23 21] ; [97 43],[28.69565217 15.30434783] ; [91.30434783 48.69565217],0
n5,1,0.04439,4.041674,[19 25] ; [84 55],[24.76502732 19.23497268] ; [78.23497268 60.76502732],0
n3,1,0.047344,3.93311,[ 8 10] ; [38 16],[11.5  6.5] ; [34.5 19.5],0
s2,1,0.05103,3.807304,[16 28] ; [74 65],[21.63934426 22.36065574] ; [68.36065574 70.63934426],0
b3,1,0.062749,3.463203,[12 12] ; [21 51],[ 8.25 15.75] ; [24.75 47.25],0
b2,1,0.062749,3.463203,[12 12] ; [21 51],[ 8.25 15.75] ; [24.75 47.25],0
n4,1,0.080172,3.061402,[22 22] ; [90 49],[26.92896175 17.07103825] ; [85.07103825 53.92896175],0
a5,1,0.086315,2.94179,[25 19] ; [99 41],[29.65217391 14.34782609] ; [94.34782609 45.65217391],0
v3,1,0.100884,2.691515,[10 33] ; [49 84],[14.41477273 28.58522727] ; [44.58522727 88.41477273],0
p4,1,0.102173,2.671289,[14 29] ; [64 73],[18.63333333 24.36666667] ; [59.36666667 77.63333333],0
d3,1,0.116201,2.46779,[28 16] ; [106  34],[32.04347826 11.95652174] ; [101.95652174  38.04347826],0
u1,1,0.137855,2.201741,[ 5 39] ; [ 30 110],[ 8.36956522 35.63043478] ; [ 26.63043478 113.36956522],0
b1,1,0.138577,2.193693,[27 17] ; [68 72],[22.7173913 21.2826087] ; [72.2826087 67.7173913],0
n1,1,0.150138,2.070848,[ 5 13] ; [25 28],[ 7.6056338 10.3943662] ; [22.3943662 30.6056338],0
p9,1,0.150736,2.064788,[22 20] ; [88 48],[25.95505618 16.04494382] ; [84.04494382 51.95505618],0
