Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
b1,1,0.008698,6.883837,[36 77] ; [30 27],[43.87058824 69.12941176] ; [22.12941176 34.87058824],0
u3,1,0.224315,1.476553,[30 23] ; [10 14],[27.53246753 25.46753247] ; [12.46753247 11.53246753],0
a2,1,0.259022,1.273979,[  8 105] ; [ 7 50],[  9.97058824 103.02941176] ; [ 5.02941176 51.97058824],0
p8,1,0.284857,1.143773,[48 65] ; [19 37],[44.79881657 68.20118343] ; [22.20118343 33.79881657],0
n2,1,0.294105,1.100735,[25 16] ; [10  3],[26.57407407 14.42592593] ; [8.42592593 4.57407407],0
p2,1,0.340726,0.907699,[78 33] ; [44 13],[80.60714286 30.39285714] ; [41.39285714 15.60714286],0
v1,1,0.350201,0.872727,[34 76] ; [21 34],[36.66666667 73.33333333] ; [18.33333333 36.66666667],0
s3,1,0.363197,0.826809,[43 68] ; [17 37],[40.36363636 70.63636364] ; [19.63636364 34.36363636],0
p5,1,0.368086,0.810116,[  5 107] ; [ 1 56],[  3.97633136 108.02366864] ; [ 2.02366864 54.97633136],0
d2,1,0.381676,0.765295,[36 77] ; [22 35],[38.55294118 74.44705882] ; [19.44705882 37.55294118],0
a3,1,0.451347,0.567266,[58 54] ; [33 24],[60.30769231 51.69230769] ; [30.69230769 26.30769231],0
v4,1,0.505569,0.443227,[101  10] ; [50  7],[99.76785714 11.23214286] ; [51.23214286  5.76785714],0
r1,1,0.510671,0.432692,[75 37] ; [41 16],[76.87573964 35.12426036] ; [39.12426036 17.87573964],0
d3,1,0.555634,0.347321,[72 40] ; [34 23],[70.24852071 41.75147929] ; [35.75147929 21.24852071],0
a7,1,0.597268,0.279136,[81 31] ; [39 18],[79.52662722 32.47337278] ; [40.47337278 16.52662722],0
a1,1,0.600638,0.274035,[  6 107] ; [ 2 55],[  5.31764706 107.68235294] ; [ 2.68235294 54.31764706],0
b5,1,0.624724,0.239284,[69 44] ; [37 20],[70.45882353 42.54117647] ; [35.54117647 21.45882353],0
s6,1,0.625029,0.238863,[50 61] ; [23 33],[48.52095808 62.47904192] ; [24.47904192 31.52095808],0
u1,1,0.649465,0.206575,[  8 105] ; [ 3 54],[  7.31176471 105.68823529] ; [ 3.68823529 53.31176471],0
p9,1,0.673374,0.177681,[73 39] ; [39 18],[74.22485207 37.77514793] ; [37.77514793 19.22485207],0
d1,1,0.706997,0.141295,[53 60] ; [25 32],[51.84705882 61.15294118] ; [26.15294118 30.84705882],0
a6,1,0.707218,0.141072,[66 47] ; [35 22],[67.13529412 45.86470588] ; [33.86470588 23.13529412],0
v2,1,0.735665,0.113974,[51 57] ; [28 28],[52.02439024 55.97560976] ; [26.97560976 29.02439024],0
n1,1,0.750952,0.100733,[ 8 34] ; [ 3 10],[ 8.4 33.6] ; [ 2.6 10.4],0
p12,1,0.80747,0.059385,[  5 108] ; [ 3 54],[  5.31764706 107.68235294] ; [ 2.68235294 54.31764706],0
r2,1,0.834036,0.043902,[99 13] ; [48  7],[98.58682635 13.41317365] ; [48.41317365  6.58682635],0
v3,1,0.846445,0.037503,[26 82] ; [14 41],[26.50306748 81.49693252] ; [13.49693252 41.50306748],0
d4,1,0.873041,0.025535,[88 25] ; [45 12],[88.40588235 24.59411765] ; [44.59411765 12.40588235],0
p6,1,0.932075,0.007265,[21 89] ; [11 45],[21.20481928 88.79518072] ; [10.79518072 45.20481928],0
d5,1,0.943151,0.005085,[78 34] ; [40 17],[78.20118343 33.79881657] ; [39.79881657 17.20118343],0
n6,1,0.945127,0.004737,[70 43] ; [35 22],[69.79411765 43.20588235] ; [35.20588235 21.79411765],0
p10,1,0.976503,0.000867,[64 47] ; [33 24],[64.08928571 46.91071429] ; [32.91071429 24.08928571],0
r3,1,0.986559,0.000284,[103  10] ; [52  5],[103.02941176   9.97058824] ; [51.97058824  5.02941176],0
p7,1,0.996881,1.5e-05,[54 56] ; [28 29],[54.01197605 55.98802395] ; [27.98802395 29.01197605],0
