Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,42.798748,[91 40] ; [ 8 43],[71.25824176 59.74175824] ; [27.74175824 23.25824176],1
d5,1,5e-06,20.685694,[105  26] ; [24 28],[92.3442623 38.6557377] ; [36.6557377 15.3442623],1
a3,1,0.000112,14.916558,[87 43] ; [19 34],[75.30054645 54.69945355] ; [30.69945355 22.30054645],1
a5,1,0.00017,14.140946,[82 49] ; [17 36],[70.48369565 60.51630435] ; [28.51630435 24.48369565],1
s6,1,0.000188,13.950019,[81 47] ; [17 35],[69.68888889 58.31111111] ; [28.31111111 23.68888889],1
a7,1,0.000597,11.786625,[89 42] ; [21 31],[78.7431694 52.2568306] ; [31.2568306 20.7431694],1
v3,1,0.00118,10.522023,[45 83] ; [ 6 47],[36.06629834 91.93370166] ; [14.93370166 38.06629834],0
v1,1,0.00266,9.026952,[61 64] ; [13 40],[51.96629213 73.03370787] ; [22.03370787 30.96629213],0
s5,1,0.002768,8.954591,[40 81] ; [ 6 47],[31.98850575 89.01149425] ; [14.01149425 38.98850575],0
s2,1,0.003983,8.291734,[65 66] ; [14 39],[56.24456522 74.75543478] ; [22.75543478 30.24456522],0
a4,1,0.005296,7.775601,[50 81] ; [ 9 44],[42.00543478 88.99456522] ; [16.99456522 36.00543478],0
v2,1,0.005971,7.558939,[60 67] ; [13 39],[51.79329609 75.20670391] ; [21.20670391 30.79329609],0
d2,1,0.030266,4.694121,[54 76] ; [13 40],[47.59562842 82.40437158] ; [19.40437158 33.59562842],0
s8,1,0.045552,3.998073,[47 84] ; [11 42],[41.29347826 89.70652174] ; [16.70652174 36.29347826],0
r3,1,0.048206,3.902789,[118  13] ; [42 11],[113.91304348  17.08695652] ; [46.08695652  6.91304348],0
u3,1,0.073125,3.211438,[24 19] ; [12 22],[20.1038961 22.8961039] ; [15.8961039 18.1038961],0
p3,1,0.073304,3.207451,[60 69] ; [17 36],[54.57692308 74.42307692] ; [22.42307692 30.57692308],0
p4,1,0.08917,2.889297,[69 60] ; [21 32],[63.79120879 65.20879121] ; [26.20879121 26.79120879],0
p6,1,0.091601,2.846011,[47 78] ; [13 40],[42.13483146 82.86516854] ; [17.86516854 35.13483146],0
n3,1,0.09517,2.784667,[29 18] ; [15  3],[31.81538462 15.18461538] ; [12.18461538  5.81538462],0
a2,1,0.103425,2.651916,[ 15 116] ; [ 2 51],[ 12.10326087 118.89673913] ; [ 4.89673913 48.10326087],0
s7,1,0.113392,2.506294,[51 74] ; [14 36],[46.42857143 78.57142857] ; [18.57142857 31.42857143],0
n4,1,0.136656,2.215215,[87 44] ; [29 24],[82.58695652 48.41304348] ; [33.41304348 19.58695652],0
p11,1,0.145933,2.114252,[98 33] ; [34 19],[93.97826087 37.02173913] ; [38.02173913 14.97826087],0
u2,1,0.153388,2.038228,[26 17] ; [15 19],[22.8961039 20.1038961] ; [18.1038961 15.8961039],0
p5,1,0.181171,1.787991,[ 16 114] ; [ 3 50],[ 13.49726776 116.50273224] ; [ 5.50273224 47.49726776],0
p10,1,0.233207,1.421196,[95 33] ; [34 18],[91.73333333 36.26666667] ; [37.26666667 14.73333333],0
p9,1,0.246923,1.340629,[106  23] ; [38 13],[103.2  25.8] ; [40.8 10.2],0
a6,1,0.268216,1.22585,[76 55] ; [26 27],[72.61956522 58.38043478] ; [29.38043478 23.61956522],0
n1,1,0.315615,1.007033,[17 29] ; [ 4 13],[15.33333333 30.66666667] ; [ 5.66666667 11.33333333],0
s3,1,0.371217,0.799586,[62 68] ; [21 31],[59.28571429 70.71428571] ; [23.71428571 28.28571429],0
b2,1,0.371643,0.798165,[30 49] ; [ 8 20],[28.05607477 50.94392523] ; [ 9.94392523 18.05607477],0
b3,1,0.371643,0.798165,[30 49] ; [ 8 20],[28.05607477 50.94392523] ; [ 9.94392523 18.05607477],0
a8,1,0.420476,0.648984,[  8 116] ; [ 5 45],[  9.26436782 114.73563218] ; [ 3.73563218 46.26436782],0
n5,1,0.441083,0.593463,[83 47] ; [37 16],[85.24590164 44.75409836] ; [34.75409836 18.24590164],0
p8,1,0.482444,0.493333,[58 70] ; [21 32],[55.86740331 72.13259669] ; [23.13259669 29.86740331],0
s1,1,0.499593,0.455801,[  5 125] ; [ 1 52],[  4.26229508 125.73770492] ; [ 1.73770492 51.26229508],0
r2,1,0.515739,0.422405,[108  19] ; [43 10],[106.53888889  20.46111111] ; [44.46111111  8.53888889],0
r4,1,0.592655,0.286216,[87 44] ; [33 20],[85.43478261 45.56521739] ; [34.56521739 18.43478261],0
s4,1,0.623136,0.241485,[ 29 102] ; [10 43],[ 27.76630435 103.23369565] ; [11.23369565 41.76630435],0
p7,1,0.636904,0.222814,[67 60] ; [30 23],[68.43888889 58.56111111] ; [28.56111111 24.43888889],0
b4,1,0.651176,0.20442,[74 57] ; [28 25],[72.61956522 58.38043478] ; [29.38043478 23.61956522],0
n6,1,0.671564,0.179778,[105  26] ; [41 12],[103.94565217  27.05434783] ; [42.05434783 10.94565217],0
b5,1,0.70521,0.143108,[83 48] ; [32 21],[81.875 49.125] ; [33.125 19.875],0
b1,1,0.713946,0.134367,[53 78] ; [23 30],[54.10869565 76.89130435] ; [21.89130435 31.10869565],0
n2,1,0.714155,0.134162,[36 11] ; [13  5],[35.43076923 11.56923077] ; [13.56923077  4.43076923],0
p12,1,0.793027,0.068844,[  6 123] ; [ 2 51],[  5.67032967 123.32967033] ; [ 2.32967033 50.67032967],0
p2,1,0.833631,0.04412,[100  30] ; [40 13],[99.45355191 30.54644809] ; [40.54644809 12.45355191],0
p1,1,0.84871,0.036391,[ 11 120] ; [ 4 49],[ 10.67934783 120.32065217] ; [ 4.32065217 48.67934783],0
